Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_010445.4	132384677	132409750	3	minus	thyroid peroxidase	TPO	445522	protein-coding	NM_001184752.1	NP_001171681.1	754	
NC_010445.4	132424108	132431682	3	plus	transmembrane protein 18 isoform X1	TMEM18	100515724	protein-coding	XM_003125401.5	XP_003125449.1	136	
NC_010445.4	132456725	132458237	3	plus	uncharacterized LOC106509926	LOC106509926	106509926	lncRNA	XR_002342885.1			
NC_010445.4	132571197	132587706	3	minus	uncharacterized LOC110260065	LOC110260065	110260065	lncRNA	XR_002342886.1			
NC_010445.4	132661153	132671270	3	plus	protein FAM150B	ALKAL2	100516260	protein-coding	XM_021087955.1	XP_020943614.1	152	
NC_010445.4	132671408	132684793	3	minus	low molecular weight phosphotyrosine protein phosphatase isoform X1	ACP1	100737301	protein-coding	XM_003481309.3	XP_003481357.1	158	
NC_010445.4	132684836	132731003	3	plus	SH3 and SYLF domain containing 1	SH3YL1	100625380	protein-coding	NM_001244340.1	NP_001231269.1	342	
NC_010445.4	132763624	132783446	3	minus	uncharacterized LOC110260066	LOC110260066	110260066	lncRNA	XR_002342888.1			
NC_010445.4	132795286	132810477	3	minus	uncharacterized LOC110260067	LOC110260067	110260067	lncRNA	XR_002342891.1			
NC_010445.4	132810038	132819554	3	plus	protein FAM110C	FAM110C	100624418	protein-coding	XM_021087959.1	XP_020943618.1	325	
NC_010446.5	13771	16292	4	minus	uncharacterized LOC106507402	LOC106507402	106507402	lncRNA	XR_001303351.2			
NC_010446.5	21672	26731	4	plus	uncharacterized LOC110260419, transcript variant X2	LOC110260419	110260419	lncRNA	XR_002343679.1			
NC_010446.5	46008	61713	4	minus	UPF0488 protein C8orf33 homolog isoform X2	C4H8orf33	100512343	protein-coding	XM_005655305.3	XP_005655362.2	424	
NC_010446.5	62884	108827	4	minus	zinc finger protein 250 isoform X4	LOC100621388	100621388	protein-coding	XM_005655301.3	XP_005655358.2	455	
NC_010446.5	121980	134925	4	minus	zinc finger protein 34	ZNF34	100512531	protein-coding	XM_003125455.6	XP_003125503.3	545	
NC_010446.5	136105	138651	4	minus	60S ribosomal protein L8	RPL8	100154456	protein-coding	XM_005655297.3	XP_005655354.1	257	
NC_010446.5	153290	159141	4	minus	uncharacterized LOC110260418, transcript variant X2	LOC110260418	110260418	lncRNA	XR_002343668.1			
NC_010446.5	159217	169571	4	plus	zinc finger protein 7 isoform X1	ZNF7	100156915	protein-coding	XM_003481315.4	XP_003481363.2	703	
NC_010446.5	178527	180842	4	minus	COMM domain-containing protein 5	COMMD5	100522132	protein-coding	XM_003125430.5	XP_003125478.1	224	
NC_010446.5	182684	186568	4	minus	uncharacterized LOC102158405	LOC102158405	102158405	lncRNA	XR_002343681.1			
NC_010446.5	186689	193100	4	plus	LOW QUALITY PROTEIN: zinc finger protein 251	ZNF251	100738561	protein-coding	XM_021090452.1	XP_020946111.1	672	
NC_010446.5	206135	274998	4	plus	LOW QUALITY PROTEIN: rho GTPase-activating protein 39	ARHGAP39	100513276	protein-coding	XM_003125457.6	XP_003125505.4	1125	
NC_010446.5	275644	278548	4	plus	UPF0598 protein C8orf82 homolog	C4H8orf82	100157299	protein-coding	XM_021090544.1	XP_020946203.1	218	
NC_010446.5	277632	282589	4	plus	leucine-rich repeat-containing protein 24	LRRC24	100524082	protein-coding	XM_003125437.3	XP_003125485.1	509	
NC_010446.5	279756	287085	4	minus	leucine-rich repeat-containing protein 14	LRRC14	100524251	protein-coding	XM_005662801.3	XP_005662858.1	493	
NC_010446.5	287206	293629	4	plus	ATP-dependent DNA helicase Q4 isoform X1	RECQL4	100524433	protein-coding	XM_013996385.2	XP_013851839.2	1230	
NC_010446.5	293707	295955	4	minus	major facilitator superfamily domain-containing protein 3 isoform X1	MFSD3	100156081	protein-coding	XM_021090517.1	XP_020946176.1	414	
NC_010446.5	297747	302498	4	minus	alanine aminotransferase 1 isoform X1	GPT	100524618	protein-coding	XM_003125440.4	XP_003125488.2	555	
NC_010446.5	302621	320048	4	minus	protein phosphatase 1 regulatory subunit 16A isoform X3	PPP1R16A	100524800	protein-coding	XM_003125441.4	XP_003125489.1	525	
NC_010446.5	320610	324570	4	plus	forkhead box protein H1 isoform X1	FOXH1	100154027	protein-coding	XM_001925280.4	XP_001925315.1	375	
NC_010446.5	324623	332221	4	minus	kinesin-like protein KIFC2 isoform X1	KIFC2	100514226	protein-coding	XM_021090430.1	XP_020946089.1	799	
NC_010446.5	332414	334115	4	plus	cysteine and histidine-rich protein 1-like	LOC110255327	110255327	protein-coding	XM_021090545.1	XP_020946204.1	192	
NC_010446.5	335139	348472	4	plus	cysteine and histidine-rich protein 1 isoform X2	LOC100152459	100152459	protein-coding	XM_005662810.3	XP_005662867.1	357	
NC_010446.5	349992	361749	4	plus	tonsoku-like protein isoform X2	TONSL	100153638	protein-coding	XM_005662811.3	XP_005662868.2	1264	
NC_010446.5	362902	368038	4	plus	vacuolar protein sorting-associated protein 28 homolog	VPS28	100154859	protein-coding	XM_001927458.5	XP_001927493.1	221	
NC_010446.5	372681	378519	4	plus	zinc transporter ZIP4 isoform X1	SLC39A4	100156896	protein-coding	XM_001925360.5	XP_001925395.3	776	
NC_010446.5	382887	393732	4	plus	LOW QUALITY PROTEIN: cleavage and polyadenylation specificity factor subunit 1	CPSF1	100514403	protein-coding	XM_021090408.1	XP_020946067.1	1444	
NC_010446.5	393720	410582	4	minus	uncharacterized aarF domain-containing protein kinase 5 isoform X2	ADCK5	100156475	protein-coding	XM_005662812.3	XP_005662869.1	581	
NC_010446.5	421457	429360	4	minus	solute carrier family 52 member 2	SLC52A2	445519	protein-coding	NM_001004033.1	NP_001004033.1	446	
NC_010446.5	424433	427799	4	plus	F-box/LRR-repeat protein 6 isoform X1	FBXL6	100153245	protein-coding	XM_013996408.2	XP_013851862.1	509	
NC_010446.5	428339	430393	4	plus	transmembrane protein 249	TMEM249	100154454	protein-coding	XM_005662816.2	XP_005662873.1	336	
NC_010446.5	432846	442506	4	minus	uncharacterized protein LOC106507406 isoform X1	LOC106507406	106507406	protein-coding	XM_021090494.1	XP_020946153.1	542	
NC_010446.5	443100	449113	4	plus	transcriptional repressor scratch 1	SCRT1	100515657	protein-coding	XM_021090532.1	XP_020946191.1	379	
NC_010446.5	452890	463665	4	plus	diacylglycerol O-acyltransferase 1	DGAT1	397118	protein-coding	NM_214051.1	NP_999216.1	489	
NC_010446.5	463531	486483	4	minus	heat shock transcription factor 1	HSF1	100511321	protein-coding	NM_001243819.1	NP_001230748.1	518	
NC_010446.5	486562	507141	4	plus	ribosome biogenesis protein BOP1	BOP1	100515826	protein-coding	XM_013988007.2	XP_013843461.1	725	
NC_010446.5	500884	503276	4	minus	basic helix-loop-helix transcription factor scleraxis	SCX	110260416	protein-coding	XM_021090541.1	XP_020946200.1	310	
NC_010446.5	507223	577859	4	minus	maestro heat-like repeat-containing protein family member 1 isoform X1	MROH1	100625101	protein-coding	XM_021090395.1	XP_020946054.1	1662	
NC_010446.5	581751	585029	4	minus	protein HGH1 homolog	HGH1	100511128	protein-coding	XM_003125447.6	XP_003125495.2	426	
NC_010446.5	588629	597333	4	minus	LOW QUALITY PROTEIN: WD repeat-containing protein 97	WDR97	100515310	protein-coding	XM_021090547.1	XP_020946206.1	1637	
NC_010446.5	597410	600520	4	minus	repressor of RNA polymerase III transcription MAF1 homolog	MAF1	100526048	protein-coding	XM_003125444.4	XP_003125492.2	259	
NC_010446.5	600698	605711	4	plus	sharpin isoform X2	SHARPIN	100526216	protein-coding	XM_003125446.6	XP_003125494.4	398	
NC_010446.5	606510	608991	4	minus	cytochrome c1, heme protein, mitochondrial	LOC100525869	100525869	protein-coding	XM_003125443.6	XP_003125491.1	326	
NC_010446.5	614596	618274	4	minus	glycosylphosphatidylinositol anchor attachment 1 protein	GPAA1	100525695	protein-coding	XM_003125442.5	XP_003125490.2	621	
NC_010446.5	618310	621618	4	plus	uncharacterized LOC102163278	LOC102163278	102163278	lncRNA	XR_002343672.1			
NC_010446.5	618993	621336	4	minus	exosome complex component RRP41	EXOSC4	100511875	protein-coding	XM_003125451.4	XP_003125499.1	245	
NC_010446.5	629901	639420	4	plus	LOW QUALITY PROTEIN: 5-oxoprolinase	OPLAH	100515137	protein-coding	XM_021090413.1	XP_020946072.1	1288	
NC_010446.5	639228	643057	4	minus	sphingomyelin phosphodiesterase 5	SMPD5	100516365	protein-coding	XM_021090358.1	XP_020946017.1	597	
NC_010446.5	642962	665330	4	minus	LOW QUALITY PROTEIN: speriolin	SPATC1	100739839	protein-coding	XM_021090548.1	XP_020946207.1	574	
NC_010446.5	682823	686144	4	minus	protein lifeguard 1	GRINA	110260415	protein-coding	XM_021090537.1	XP_020946196.1	356	
NC_010446.5	688511	695808	4	plus	LOW QUALITY PROTEIN: poly [ADP-ribose] polymerase 10	PARP10	100516730	protein-coding	XM_003125470.6	XP_003125518.4	941	
NC_010446.5	696355	753859	4	plus	plectin isoform X1	PLEC	110260403	protein-coding	XM_021090363.1	XP_020946022.1	4570	
NC_010446.5	780276	798760	4	plus	LOW QUALITY PROTEIN: epiplakin	EPPK1	110260406	protein-coding	XM_021090394.1	XP_020946053.1	4510	
NC_010446.5	800722	808031	4	plus	nuclear receptor-binding protein 2 isoform X1	NRBP2	110260412	protein-coding	XM_021090472.1	XP_020946131.1	599	
NC_010446.5	812137	824321	4	plus	poly(U)-binding-splicing factor PUF60 isoform X1	PUF60	100624565	protein-coding	XM_021090436.1	XP_020946095.1	516	
NC_010446.5	824925	852360	4	plus	LOW QUALITY PROTEIN: protein scribble homolog	SCRIB	110260417	protein-coding	XM_021090546.1	XP_020946205.1	1617	
NC_010446.5	852218	896425	4	minus	putative IQ motif and ankyrin repeat domain-containing protein LOC642574 homolog	IQANK1	110260413	protein-coding	XM_021090476.1	XP_020946135.1	544	
NC_010446.5	887472	907523	4	plus	protein FAM83H isoform X1	FAM83H	110260409	protein-coding	XM_021090409.1	XP_020946068.1	1378	
NC_010446.5	909266	915537	4	minus	mitogen-activated protein kinase 15 isoform X1	MAPK15	110260411	protein-coding	XM_021090467.1	XP_020946126.1	611	
NC_010446.5	920432	924051	4	plus	coiled-coil domain-containing protein 166	CCDC166	100516437	protein-coding	XM_013993490.2	XP_013848944.2	459	
NC_010446.5	928786	950917	4	minus	zinc finger protein 623	ZNF623	110260414	protein-coding	XM_021090507.1	XP_020946166.1	471	
NC_010446.5	940767	949860	4	plus	uncharacterized LOC102165528, transcript variant X4	LOC102165528	102165528	lncRNA	XR_002343673.1			
NC_010446.5	950947	955865	4	plus	GDP-L-fucose synthase isoform X1	TSTA3	100620054	protein-coding	XM_021090527.1	XP_020946186.1	321	
NC_010446.5	959709	964195	4	plus	pyrroline-5-carboxylate reductase 3	PYCR3	100516800	protein-coding	XM_021090543.1	XP_020946202.1	274	
NC_010446.5	964727	969391	4	minus	tigger transposable element-derived protein 5	TIGD5	110260410	protein-coding	XM_021090462.1	XP_020946121.1	637	
NC_010446.5	969532	982250	4	plus	elongation factor 1-delta isoform X1	EEF1D	100737048	protein-coding	XM_021090458.1	XP_020946117.1	637	
NC_010446.5	983428	986750	4	plus	nicotinate phosphoribosyltransferase isoform X1	NAPRT	403161	protein-coding	XM_021090465.1	XP_020946124.1	538	
NC_010446.5	988367	994613	4	plus	maestro heat-like repeat-containing protein family member 6 isoform X1	MROH6	100737318	protein-coding	XM_021090446.1	XP_020946105.1	738	
NC_010446.5	995753	1001964	4	minus	gasdermin-D	GSDMD	100515607	protein-coding	XM_021090504.1	XP_020946163.1	488	
NC_010446.5	1009927	1084133	4	plus	zinc finger CCCH domain-containing protein 3 isoform X1	ZC3H3	100517159	protein-coding	XM_021090416.1	XP_020946075.1	986	
NC_010446.5	1090018	1093600	4	plus	LOW QUALITY PROTEIN: transcription factor MafA	MAFA	100627724	protein-coding	XM_021090536.1	XP_020946195.1	361	
NC_010446.5	1123098	1133030	4	minus	rhophilin-1	RHPN1	100517344	protein-coding	XM_013993565.2	XP_013849019.1	659	
NC_010446.5	1134179	1188149	4	plus	DNA topoisomerase I, mitochondrial isoform X1	TOP1MT	100628093	protein-coding	XM_013993526.2	XP_013848980.1	976	
NC_010446.5	1195414	1222456	4	minus	zinc finger protein GLI4	GLI4	100627184	protein-coding	XM_021090359.1	XP_020946018.1	1455	
NC_010446.5	1199916	1202517	4	minus	uncharacterized LOC110255235	LOC110255235	110255235	lncRNA	XR_002343678.1			
NC_010446.5	1222736	1236382	4	minus	uncharacterized LOC100517712	LOC100517712	100517712	misc_RNA	XR_002343671.1			
NC_010446.5	1253401	1256921	4	minus	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1	GPIHBP1	100515895	protein-coding	NM_001308826.1	NP_001295755.1	180	
NC_010446.5	1268671	1271896	4	plus	lymphocyte antigen 6H isoform X1	LY6H	100516078	protein-coding	XM_003125942.4	XP_003125990.1	161	
NC_010446.5	1296421	1300185	4	minus	lymphocyte antigen 6L	LY6L	106509930	protein-coding	XM_021088762.1	XP_020944421.1	174	
NC_010446.5	1323983	1326628	4	plus	lymphocyte antigen 6H-like	LOC110260191	110260191	protein-coding	XM_021088764.1	XP_020944423.1	134	
NC_010446.5	1336112	1341112	4	plus	lymphocyte antigen 6E isoform X1	LY6E	110260192	protein-coding	XM_021088765.1	XP_020944424.1	130	
NC_010446.5	1355696	1364106	4	minus	glycosyl-phosphatidylinositol-anchored molecule-like protein	GML	110260193	protein-coding	XM_021088770.1	XP_020944429.1	157	
NC_010446.5	1365725	1373138	4	minus	cytochrome P450 11B1, mitochondrial	LOC110260194	110260194	protein-coding	XM_021088772.1	XP_020944431.1	503	
NC_010446.5	1391736	1436059	4	plus	lymphocyte antigen 6K	LY6K	110260195	protein-coding	XM_021088773.1	XP_020944432.1	157	
NC_010446.5	1402277	1404679	4	minus	uncharacterized LOC110260196	LOC110260196	110260196	lncRNA	XR_002343043.1			
NC_010446.5	1432924	1444014	4	plus	uncharacterized protein LOC110260400	LOC110260400	110260400	protein-coding	XM_021090360.1	XP_020946019.1	427	
NC_010446.5	1444029	1445714	4	plus	lymphocyte antigen 6D	LY6D	100623615	protein-coding	XM_021088774.1	XP_020944433.1	128	
NC_010446.5	1450112	1455000	4	plus	ly-6/neurotoxin-like protein 1	LOC110260197	110260197	protein-coding	XM_021088775.1	XP_020944434.1	116	
NC_010446.5	1461565	1463707	4	plus	ly6/PLAUR domain-containing protein 2-like	LOC110260198	110260198	protein-coding	XM_021088776.1	XP_020944435.1	127	
NC_010446.5	1471458	1476104	4	minus	protein THEM6	THEM6	110260200	protein-coding	XM_021088784.1	XP_020944443.1	208	
NC_010446.5	1476298	1493597	4	plus	jerky protein homolog	JRK	110260199	protein-coding	XM_021088777.1	XP_020944436.1	518	
NC_010446.5	1479872	1484245	4	minus	prostate stem cell antigen	PSCA	110260201	protein-coding	XM_021088785.1	XP_020944444.1	125	
NC_010446.5	1512461	1517953	4	minus	uncharacterized protein LOC110260401	LOC110260401	110260401	protein-coding	XM_021090361.1	XP_020946020.1	268	
NC_010446.5	1517986	1521403	4	plus	activity-regulated cytoskeleton-associated protein	ARC	110260202	protein-coding	XM_021088786.1	XP_020944445.1	396	
NC_010446.5	1561465	1569202	4	plus	uncharacterized protein LOC110260203 isoform X1	LOC110260203	110260203	protein-coding	XM_021088788.1	XP_020944447.1	307	
NC_010446.5	1582321	1658639	4	minus	LOW QUALITY PROTEIN: brain-specific angiogenesis inhibitor 1	ADGRB1	110260204	protein-coding	XM_021088791.1	XP_020944450.1	1586	
NC_010446.5	1665118	1705253	4	minus	collagen alpha-2(I) chain-like	LOC110260402	110260402	protein-coding	XM_021090362.1	XP_020946021.1	1047	
NC_010446.5	1687988	1815634	4	plus	t-SNARE domain-containing protein 1 isoform X1	TSNARE1	110260205	protein-coding	XM_021088794.1	XP_020944453.1	807	
NC_010446.5	2008533	2012621	4	plus	uncharacterized LOC106507409	LOC106507409	106507409	lncRNA	XR_001303358.2			
NC_010446.5	2243215	2250196	4	minus	uncharacterized LOC110260207	LOC110260207	110260207	lncRNA	XR_002343048.1			
NC_010446.5	2282120	2344176	4	plus	maestro heat-like repeat family member 5	MROH5	100517649	protein-coding	XM_021090549.1	XP_020946208.1	1410	
NC_010446.5	2345119	2376765	4	minus	protein tyrosine phosphatase type IVA 3	PTP4A3	110260206	protein-coding	XM_021088812.1	XP_020944471.1	173	
NC_010446.5	2395295	2408828	4	plus	G-protein coupled receptor 20	GPR20	100620399	protein-coding	XM_013996444.2	XP_013851898.1	352	
NC_010446.5	2471269	2523041	4	plus	solute carrier family 45 member 4 isoform X1	SLC45A4	100154055	protein-coding	XM_013996446.2	XP_013851900.2	841	
NC_010446.5	2530640	2578104	4	minus	DENN domain-containing protein 3	DENND3	100155273	protein-coding	XM_021088792.1	XP_020944451.1	1277	
NC_010446.5	2634120	2639996	4	plus	uncharacterized LOC110260208	LOC110260208	110260208	lncRNA	XR_002343049.1			
NC_010446.5	2640237	2642465	4	plus	uncharacterized LOC110260209	LOC110260209	110260209	lncRNA	XR_002343050.1			
NC_010446.5	2656606	2896060	4	plus	focal adhesion kinase 1 isoform X1	PTK2	102167153	protein-coding	XM_021088820.1	XP_020944479.1	1122	
NC_010446.5	2849041	2849120	4	plus	microRNA 151	MIR151	100498710	miRNA	NR_130444.1			
NC_010446.5	2966794	3012388	4	plus	argonaute 2, RISC catalytic component	AGO2	100155245	protein-coding	NM_001194975.1	NP_001181904.1	860	
NC_010446.5	3014171	3028808	4	minus	chromatin accessibility complex protein 1	CHRAC1	100519089	protein-coding	XM_021088860.1	XP_020944519.1	130	
NC_010446.5	3046901	3052689	4	plus	uncharacterized LOC110260210	LOC110260210	110260210	lncRNA	XR_002343053.1			
NC_010446.5	3065254	3533670	4	plus	LOW QUALITY PROTEIN: trafficking protein particle complex subunit 9	TRAPPC9	100152043	protein-coding	XM_021088861.1	XP_020944520.1	1147	
NC_010446.5	3556282	3562322	4	minus	uncharacterized LOC106507414	LOC106507414	106507414	lncRNA	XR_002343054.1			
NC_010446.5	3562086	3643248	4	plus	potassium channel subfamily K member 9	KCNK9	100152456	protein-coding	XM_021088862.1	XP_020944521.1	374	
NC_010446.5	3690949	3699443	4	minus	uncharacterized LOC110260211	LOC110260211	110260211	lncRNA	XR_002343055.1			
NC_010446.5	3918896	3920743	4	minus	uncharacterized LOC110260212	LOC110260212	110260212	lncRNA	XR_002343056.1			
NC_010446.5	3961818	3976455	4	minus	uncharacterized LOC102165381	LOC102165381	102165381	lncRNA	XR_002343057.1			
NC_010446.5	4001780	4043952	4	minus	uncharacterized LOC102165464, transcript variant X2	LOC102165464	102165464	lncRNA	XR_302740.3			
NC_010446.5	4069045	4313198	4	plus	collagen alpha-1(XXII) chain	COL22A1	100519955	protein-coding	XM_021088863.1	XP_020944522.1	1602	
NC_010446.5	4373945	4663259	4	plus	protein FAM135B isoform X1	FAM135B	100155271	protein-coding	XM_021088864.1	XP_020944523.1	1404	
NC_010446.5	4534999	4549645	4	minus	uncharacterized LOC102165812, transcript variant X3	LOC102165812	102165812	lncRNA	XR_001307955.2			
NC_010446.5	5709428	5900580	4	plus	uncharacterized LOC110260213	LOC110260213	110260213	lncRNA	XR_002343061.1			
NC_010446.5	6055870	6199036	4	minus	uncharacterized LOC110260214, transcript variant X2	LOC110260214	110260214	lncRNA	XR_002343062.1			
NC_010446.5	6226853	6241270	4	minus	uncharacterized LOC110260446	LOC110260446	110260446	lncRNA	XR_002343756.1			
NC_010446.5	6289577	6446494	4	minus	LOW QUALITY PROTEIN: KH domain-containing, RNA-binding, signal transduction-associated protein 3	KHDRBS3	100155706	protein-coding	XM_021088871.1	XP_020944530.1	346	
NC_010446.5	6822736	6836552	4	minus	uncharacterized LOC110260215	LOC110260215	110260215	lncRNA	XR_002343064.1			
NC_010446.5	6948669	6948747	4	plus	microRNA 30d	MIR30D	100498705	miRNA	NR_035380.1			
NC_010446.5	6952794	6952869	4	plus	microRNA 30b	MIR30B	100316573	miRNA	NR_035368.1			
NC_010446.5	6969692	7174989	4	plus	zinc finger protein ZFAT isoform X1	ZFAT	100622516	protein-coding	XM_021088872.1	XP_020944531.1	1270	
NC_010446.5	7363307	7366195	4	minus	uncharacterized LOC106509939	LOC106509939	106509939	lncRNA	XR_001307977.2			
NC_010446.5	7576062	7577348	4	plus	uncharacterized LOC106509941	LOC106509941	106509941	lncRNA	XR_001307981.2			
NC_010446.5	7753234	7759539	4	minus	uncharacterized LOC102159040	LOC102159040	102159040	lncRNA	XR_002343065.1			
NC_010446.5	7767219	7796020	4	minus	uncharacterized LOC110260216	LOC110260216	110260216	lncRNA	XR_002343066.1			
NC_010446.5	7787505	7793252	4	plus	uncharacterized LOC110260217, transcript variant X2	LOC110260217	110260217	lncRNA	XR_002343067.1			
NC_010446.5	7814492	7911053	4	plus	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	ST3GAL1	445537	protein-coding	NM_001004047.1	NP_001004047.1	343	
NC_010446.5	8014445	8069335	4	plus	protein NDRG1	NDRG1	100156071	protein-coding	XM_021088875.1	XP_020944534.1	384	
NC_010446.5	8055314	8055873	4	minus	uncharacterized gene	LOC106509942	106509942	pseudogene				
NC_010446.5	8078163	8110906	4	minus	WNT1-inducible-signaling pathway protein 1 isoform X1	WISP1	100739115	protein-coding	XM_005662842.3	XP_005662899.2	371	
NC_010446.5	8149144	8151348	4	plus	uncharacterized gene	LOC100157688	100157688	pseudogene				
NC_010446.5	8158395	8382435	4	minus	thyroglobulin	TG	100156471	protein-coding	NM_001168418.1	NP_001161890.1	2692	
NC_010446.5	8166829	8247396	4	plus	src-like-adapter	SLA	100156099	protein-coding	XM_013996470.2	XP_013851924.1	276	
NC_010446.5	8276935	8277018	4	plus	microRNA 9795	MIR9795	104797353	miRNA	NR_128477.1			
NC_010446.5	8289017	8292575	4	plus	uncharacterized LOC102161303	LOC102161303	102161303	lncRNA	XR_302793.3			
NC_010446.5	8394874	8468309	4	minus	PHD finger protein 20-like protein 1 isoform X1	PHF20L1	100153657	protein-coding	XM_021088877.1	XP_020944536.1	1024	
NC_010446.5	8467572	8516316	4	plus	transmembrane protein 71 isoform X1	TMEM71	100157293	protein-coding	XM_021088893.1	XP_020944552.1	296	
NC_010446.5	8476600	8507377	4	minus	uncharacterized LOC102161379, transcript variant X2	LOC102161379	102161379	lncRNA	XR_302794.3			
NC_010446.5	8531612	8605904	4	plus	leucine rich repeat containing 6	LRRC6	100152481	protein-coding	NM_001243334.1	NP_001230263.1	472	
NC_010446.5	8669969	8978656	4	plus	potassium voltage-gated channel subfamily KQT member 3	KCNQ3	100157152	protein-coding	XM_021088897.1	XP_020944556.1	872	
NC_010446.5	8971719	9017912	4	plus	HERV-H LTR-associating protein 1	HHLA1	106509944	protein-coding	XM_021090616.1	XP_020946275.1	853	
NC_010446.5	9028483	9054503	4	plus	otoconin-90	OC90	100739006	protein-coding	XM_021090617.1	XP_020946276.1	546	
NC_010446.5	9053439	9137289	4	minus	protein EFR3 homolog A isoform X1	EFR3A	100627646	protein-coding	XM_021088898.1	XP_020944557.1	822	
NC_010446.5	9645398	9867065	4	plus	adenylate cyclase type 8 isoform X1	ADCY8	100622999	protein-coding	XM_021088903.1	XP_020944562.1	1250	
NC_010446.5	9863181	9886339	4	minus	uncharacterized LOC102163032, transcript variant X4	LOC102163032	102163032	lncRNA	XR_302802.3			
NC_010446.5	10103860	10451928	4	plus	arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1 isoform X1	ASAP1	106509950	protein-coding	XM_021088906.1	XP_020944565.1	1132	
NC_010446.5	10476137	10643395	4	plus	family with sequence similarity 49 member B	FAM49B	100157574	protein-coding	NM_001244439.1	NP_001231368.1	324	
NC_010446.5	10648286	10665334	4	minus	gasdermin-A-like	LOC102165484	102165484	protein-coding	XM_021088920.1	XP_020944579.1	462	
NC_010446.5	10684969	10695247	4	minus	gasdermin-D-like	LOC110260219	110260219	protein-coding	XM_021088924.1	XP_020944583.1	224	
NC_010446.5	10714906	10717293	4	minus	gasdermin-D-like	LOC110260220	110260220	protein-coding	XM_021088925.1	XP_020944584.1	224	
NC_010446.5	10720719	10788751	4	plus	uncharacterized LOC102167986, transcript variant X4	LOC102167986	102167986	lncRNA	XR_001303368.2			
NC_010446.5	10724754	10744226	4	minus	gasdermin-C isoform X1	LOC100151870	100151870	protein-coding	XM_013988038.2	XP_013843492.1	462	
NC_010446.5	11097048	11173783	4	plus	uncharacterized LOC102158034	LOC102158034	102158034	lncRNA	XR_298303.3			
NC_010446.5	11362977	11363590	4	plus	uncharacterized gene	LOC100153870	100153870	pseudogene				
NC_010446.5	11425509	11544949	4	minus	uncharacterized LOC110260221, transcript variant X2	LOC110260221	110260221	lncRNA	XR_002343082.1			
NC_010446.5	11672689	11683065	4	minus	uncharacterized LOC110260447	LOC110260447	110260447	lncRNA	XR_002343757.1			
NC_010446.5	11746003	11766932	4	minus	uncharacterized LOC110260222	LOC110260222	110260222	lncRNA	XR_002343084.1			
NC_010446.5	11939794	11965728	4	minus	uncharacterized LOC110260223, transcript variant X3	LOC110260223	110260223	lncRNA	XR_002343085.1			
NC_010446.5	12188207	12409059	4	minus	uncharacterized LOC106509952, transcript variant X13	LOC106509952	106509952	lncRNA	XR_002343088.1			
NC_010446.5	12440646	12444980	4	plus	uncharacterized LOC106509953, transcript variant X2	LOC106509953	106509953	lncRNA	XR_001308003.2			
NC_010446.5	12455141	12460360	4	minus	MYC proto-oncogene, bHLH transcription factor	MYC	448810	protein-coding	NM_001005154.1	NP_001005154.2	452	
NC_010446.5	12589919	12631397	4	plus	uncharacterized LOC110260224, transcript variant X2	LOC110260224	110260224	lncRNA	XR_002343103.1			
NC_010446.5	12793609	12827994	4	plus	uncharacterized LOC106509954, transcript variant X3	LOC106509954	106509954	lncRNA	XR_001308004.2			
NC_010446.5	13445283	13451329	4	plus	protein FAM84B	FAM84B	100623936	protein-coding	XM_005662850.3	XP_005662907.1	312	
NC_010446.5	13493396	14097380	4	plus	uncharacterized LOC102165543	LOC102165543	102165543	lncRNA	XR_002343107.1			
NC_010446.5	14127222	14129813	4	plus	uncharacterized LOC110260448	LOC110260448	110260448	lncRNA	XR_002343758.1			
NC_010446.5	14137818	14142353	4	plus	uncharacterized LOC102166687	LOC102166687	102166687	lncRNA	XR_002343759.1			
NC_010446.5	14160802	14161263	4	plus	uncharacterized gene	LOC102158202	102158202	pseudogene				
NC_010446.5	14289739	14298119	4	minus	tribbles homolog 1 isoform X1	TRIB1	100512960	protein-coding	XM_021088927.1	XP_020944586.1	372	
NC_010446.5	14336641	14337135	4	plus	uncharacterized gene	LOC110260225	110260225	pseudogene				
NC_010446.5	14359323	14598192	4	minus	E3 SUMO-protein ligase NSE2 isoform X1	NSMCE2	106509960	protein-coding	XM_021088934.1	XP_020944593.1	275	
NC_010446.5	14479211	14486578	4	plus	uncharacterized LOC106509961	LOC106509961	106509961	lncRNA	XR_002343108.1			
NC_010446.5	14598133	14667535	4	plus	WASH complex subunit 5 isoform X1	WASHC5	100152185	protein-coding	XM_021088931.1	XP_020944590.1	1159	
NC_010446.5	14651310	14652292	4	minus	uncharacterized gene	LOC100155408	100155408	pseudogene				
NC_010446.5	14669789	14700152	4	minus	squalene epoxidase	SQLE	100113409	protein-coding	NM_001101026.1	NP_001094496.1	574	
NC_010446.5	14715976	14722661	4	minus	LOW QUALITY PROTEIN: zinc finger protein 572	ZNF572	100152926	protein-coding	XM_021088933.1	XP_020944592.1	507	
NC_010446.5	14787427	14825717	4	minus	uncharacterized LOC106509966	LOC106509966	106509966	lncRNA	XR_001308019.2			
