Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NW_005871063.1	11546813	11575274		plus	tetraspanin-13	TSPAN13	102431222	protein-coding	XM_006085046.3	XP_006085108.1	204	
NW_005871063.1	11580709	11636593		minus	anterior gradient protein 2 homolog isoform X1	LOC102431537	102431537	protein-coding	XM_006085047.2	XP_006085109.1	178	
NW_005871063.1	11894049	11935706		plus	aryl hydrocarbon receptor isoform X1	AHR	102432278	protein-coding	XM_006085050.3	XP_006085112.1	843	
NW_005871063.1	12217039	12310306		minus	sorting nexin-13 isoform X1	SNX13	102432596	protein-coding	XM_023750771.1	XP_023606539.1	888	
NW_005871063.1	12504780	12504905		minus	U6atac minor spliceosomal RNA	LOC111825174	111825174	snRNA	XR_002828300.1			
NW_005871063.1	12764083	12920947		plus	histone deacetylase 9 isoform X5	HDAC9	102432911	protein-coding	XM_006085055.3	XP_006085117.1	548	
NW_005871063.1	13276196	13278209		minus	LOW QUALITY PROTEIN: twist-related protein 1	TWIST1	102433835	protein-coding	XM_006085056.3	XP_006085118.1	201	
NW_005871063.1	13307111	13308831		minus	fer3-like protein	FERD3L	102434141	protein-coding	XM_014452496.2	XP_014307982.1	163	
NW_005871063.1	13634209	13646602		minus	LOW QUALITY PROTEIN: DNA-directed RNA polymerase I subunit RPA43	TWISTNB	102434457	protein-coding	XM_014452487.2	XP_014307973.1	435	
NW_005871063.1	13665468	13709957		minus	transmembrane protein 196	TMEM196	102434772	protein-coding	XM_006085059.3	XP_006085121.1	172	
NW_005871063.1	13916184	13936774		minus	metastasis-associated in colon cancer protein 1	MACC1	102435078	protein-coding	XM_006085060.3	XP_006085122.2	829	
NW_005871063.1	13949842	13975347		minus	uncharacterized LOC111825153	LOC111825153	111825153	lncRNA	XR_002828271.1			
NW_005871063.1	14053001	14076882		minus	uncharacterized LOC111825159, transcript variant X2	LOC111825159	111825159	lncRNA	XR_002828291.1			
NW_005871063.1	14071076	14071448		minus	uncharacterized gene	LOC111825158	111825158	pseudogene				
NW_005871063.1	14076810	14155098		plus	integrin beta-8 isoform X1	ITGB8	102435389	protein-coding	XM_006085061.3	XP_006085123.1	767	
NW_005871063.1	14285531	14371833		plus	ATP-binding cassette sub-family B member 5	ABCB5	102435905	protein-coding	XM_006085063.1	XP_006085125.1	1257	
NW_005871063.1	14389518	14410904		minus	LOW QUALITY PROTEIN: transcription factor Sp8	SP8	102418310	protein-coding	XM_006109675.3	XP_006109737.1	377	
NW_005871063.1	14414376	14414804		plus	uncharacterized gene	LOC102436216	102436216	pseudogene				
NW_005871063.1	14496810	14497859		minus	uncharacterized gene	LOC102436524	102436524	pseudogene				
NW_005871063.1	14545535	14546474		minus	uncharacterized gene	LOC102418624	102418624	pseudogene				
NW_005871063.1	14744099	14744911		minus	uncharacterized gene	LOC102436836	102436836	pseudogene				
NW_005871063.1	14816502	14871213		plus	transcription factor Sp4 isoform X3	SP4	102437149	protein-coding	XM_006085064.3	XP_006085126.1	783	
NW_005871063.1	14883615	15052876		plus	dynein heavy chain 11, axonemal	DNAH11	102418940	protein-coding	XM_023750793.1	XP_023606561.1	3484	
NW_005871064.1	707111	707252		plus	uncharacterized gene	LOC111825205	111825205	pseudogene				
NW_005871064.1	745059	745141		minus	uncharacterized gene	LOC111825187	111825187	pseudogene				
NW_005871064.1	783005	785015		minus	uncharacterized gene	LOC102425827	102425827	pseudogene				
NW_005871064.1	994272	1012872		plus	RNA-binding E3 ubiquitin-protein ligase MEX3C	MEX3C	102426143	protein-coding	XM_006085193.1	XP_006085255.1	442	
NW_005871064.1	1039720	1083698		minus	mothers against decapentaplegic homolog 4 isoform X1	SMAD4	102419263	protein-coding	XM_023750814.1	XP_023606582.1	552	
NW_005871064.1	1105303	1106702		plus	ubiquitin-fold modifier 1	LOC102419772	102419772	protein-coding	XM_006085079.3	XP_006085141.1	85	
NW_005871064.1	1127944	1142540		minus	zinc phosphodiesterase ELAC protein 1	ELAC1	102420090	protein-coding	XM_006085080.3	XP_006085142.1	363	
NW_005871064.1	1151405	1199474		minus	NAD-dependent malic enzyme, mitochondrial	ME2	102420835	protein-coding	XM_006085083.3	XP_006085145.1	584	
NW_005871064.1	1195304	1198699		minus	ret finger protein-like 4A	LOC102426464	102426464	protein-coding	XM_006085194.1	XP_006085256.1	272	
NW_005871064.1	1243847	1251762		plus	protein maestro isoform X1	MRO	102421138	protein-coding	XM_023750806.1	XP_023606574.1	248	
NW_005871064.1	1276519	1320290		minus	LOW QUALITY PROTEIN: mitogen-activated protein kinase 4	MAPK4	102426771	protein-coding	XM_023750795.1	XP_023606563.1	522	
NW_005871064.1	1459477	1459617		minus	U4 spliceosomal RNA	LOC111825206	111825206	snRNA	XR_002828343.1			
NW_005871064.1	1461084	1468952		minus	spindle and kinetochore-associated protein 1	SKA1	102427090	protein-coding	XM_006085195.3	XP_006085257.1	276	
NW_005871064.1	1470234	1480243		minus	uncharacterized LOC111825181	LOC111825181	111825181	lncRNA	XR_002828310.1			
NW_005871064.1	1470261	1476470		plus	uncharacterized LOC106696432	LOC106696432	106696432	lncRNA	XR_002828312.1			
NW_005871064.1	1481255	1487219		plus	LOW QUALITY PROTEIN: CXXC-type zinc finger protein 1	CXXC1	102421440	protein-coding	XM_014452504.1	XP_014307990.1	717	
NW_005871064.1	1488586	1529794		plus	cilia- and flagella-associated protein 53 isoform X21	LOC102422049	102422049	protein-coding	XM_006085086.3	XP_006085148.1	573	
NW_005871064.1	1554501	1732126		plus	unconventional myosin-Vb	MYO5B	102427399	protein-coding	XM_023750796.1	XP_023606564.1	1901	
NW_005871064.1	1740866	1740940		minus	small Cajal body-specific RNA 18	LOC111825200	111825200	other	XR_002828339.1			
NW_005871064.1	1741021	1741159		minus	small Cajal body-specific RNA 17	LOC111825202	111825202	other	XR_002828341.1			
NW_005871064.1	1741946	1762858		plus	3-ketoacyl-CoA thiolase, mitochondrial isoform X1	ACAA2	102423649	protein-coding	XM_006085093.3	XP_006085155.1	397	
NW_005871064.1	1761708	1762439		minus	uncharacterized gene	LOC102423351	102423351	pseudogene				
NW_005871064.1	1834594	1837015		minus	uncharacterized LOC111825179	LOC111825179	111825179	lncRNA	XR_002828302.1			
NW_005871064.1	1850393	1871073		minus	endothelial lipase isoform X1	LIPG	102424168	protein-coding	XM_023750837.1	XP_023606605.1	500	
NW_005871064.1	1886532	1891849		plus	60S ribosomal protein L17 isoform X2	LOC102424882	102424882	protein-coding	XM_006085097.3	XP_006085159.1	184	
NW_005871064.1	1887236	1887301		plus	small nucleolar RNA SNORD58	LOC111825199	111825199	snoRNA	XR_002828338.1			
NW_005871064.1	1887647	1887711		plus	small nucleolar RNA SNORD58	LOC111825196	111825196	snoRNA	XR_002828336.1			
NW_005871064.1	1888078	1888142		plus	small nucleolar RNA SNORD58	LOC111825195	111825195	snoRNA	XR_002828335.1			
NW_005871064.1	1890703	1890766		plus	small nucleolar RNA SNORD58	LOC111825198	111825198	snoRNA	XR_002828337.1			
NW_005871064.1	1892959	1897986		plus	UPF0729 protein C18orf32 homolog	CUNH18orf32	102425621	protein-coding	XM_006085100.3	XP_006085162.1	76	
NW_005871064.1	1893015	2141734		plus	dymeclin isoform X4	DYM	102426242	protein-coding	XM_014452526.2	XP_014308012.1	561	
NW_005871064.1	2214232	2214815		minus	uncharacterized LOC106696434	LOC106696434	106696434	lncRNA	XR_001347375.2			
NW_005871064.1	2215030	2245066		plus	mothers against decapentaplegic homolog 7 isoform X1	SMAD7	102427200	protein-coding	XM_006085105.2	XP_006085167.1	425	
NW_005871064.1	2241192	2242383		minus	uncharacterized LOC106696435	LOC106696435	106696435	lncRNA	XR_001347376.2			
NW_005871064.1	2285052	2521669		minus	CBP80/20-dependent translation initiation factor isoform X1	CTIF	102427917	protein-coding	XM_023750847.1	XP_023606615.1	616	
NW_005871064.1	2511029	2511142		minus	uncharacterized gene	LOC111825197	111825197	pseudogene				
NW_005871064.1	2668639	2883220		plus	zinc finger and BTB domain-containing protein 7C isoform X4	ZBTB7C	102428441	protein-coding	XM_006085112.3	XP_006085174.1	620	
NW_005871064.1	2942043	2943518		minus	uncharacterized LOC106696438, transcript variant X1	LOC106696438	106696438	lncRNA	XR_001347379.2			
NW_005871064.1	2969905	3006770		plus	mothers against decapentaplegic homolog 2 isoform X1	SMAD2	102429768	protein-coding	XM_006085116.3	XP_006085178.1	467	
NW_005871064.1	3360051	3398125		plus	LOW QUALITY PROTEIN: SKI family transcriptional corepressor 2	SKOR2	102427707	protein-coding	XM_023750797.1	XP_023606565.1	549	
NW_005871064.1	3411779	3420687		plus	immediate early response 3-interacting protein 1	IER3IP1	102430273	protein-coding	XM_006085118.3	XP_006085180.1	82	
NW_005871064.1	3423594	3450355		plus	haloacid dehalogenase-like hydrolase domain-containing protein 2 isoform X1	HDHD2	102430583	protein-coding	XM_006085119.3	XP_006085181.1	259	
NW_005871064.1	3457312	3492407		minus	katanin p60 ATPase-containing subunit A-like 2 isoform X1	KATNAL2	102431538	protein-coding	XM_023750861.1	XP_023606629.1	466	
NW_005871064.1	3515573	3515688		plus	U5 spliceosomal RNA	LOC111825188	111825188	snRNA	XR_002828330.1			
NW_005871064.1	3524949	3595463		plus	E3 SUMO-protein ligase PIAS2 isoform X2	PIAS2	102431849	protein-coding	XM_006085124.3	XP_006085186.1	638	
NW_005871064.1	3618672	3660665		plus	alpha-2,8-sialyltransferase 8E isoform X1	ST8SIA5	102433014	protein-coding	XM_006085128.3	XP_006085190.1	412	
NW_005871064.1	3678830	3780381		plus	lipoxygenase homology domain-containing protein 1 isoform X1	LOXHD1	102433535	protein-coding	XM_023750808.1	XP_023606576.1	2215	
NW_005871064.1	3791283	3806530		minus	LOW QUALITY PROTEIN: E3 ubiquitin-protein ligase RNF165	RNF165	102428024	protein-coding	XM_006109686.3	XP_006109748.2	362	
NW_005871064.1	3921102	3992640		minus	uncharacterized protein C18orf25 homolog isoform X1	CUNH18orf25	102434044	protein-coding	XM_006085132.3	XP_006085194.1	403	
NW_005871064.1	4014304	4027191		minus	HAUS augmin-like complex subunit 1	HAUS1	102435701	protein-coding	XM_006085139.3	XP_006085201.1	278	
NW_005871064.1	4027327	4035788		plus	ATP synthase subunit alpha, mitochondrial isoform X1	ATP5F1A	102435191	protein-coding	XM_006085137.2	XP_006085199.1	553	
NW_005871064.1	4040978	4105335		plus	proline-serine-threonine phosphatase-interacting protein 2	PSTPIP2	102436016	protein-coding	XM_006085140.3	XP_006085202.1	357	
NW_005871064.1	4050685	4050818		minus	U11 spliceosomal RNA	LOC111825203	111825203	snRNA	XR_002828342.1			
NW_005871064.1	4069507	4072396		minus	uncharacterized LOC111825184	LOC111825184	111825184	lncRNA	XR_002828320.1			
NW_005871064.1	4108441	4108815		plus	uncharacterized gene	LOC102436314	102436314	pseudogene				
NW_005871064.1	4113659	4198352		plus	LOW QUALITY PROTEIN: ectopic P granules protein 5 homolog	EPG5	102436628	protein-coding	XM_014452550.2	XP_014308036.1	2578	
NW_005871064.1	4205772	4211074		minus	sialic acid-binding Ig-like lectin 15	SIGLEC15	102428341	protein-coding	XM_023750798.1	XP_023606566.1	344	
NW_005871064.1	4257664	4282669		minus	urea transporter 1 isoform X2	SLC14A1	102436942	protein-coding	XM_014452552.2	XP_014308038.1	384	
NW_005871064.1	4298296	4342766		minus	urea transporter 2	SLC14A2	102437249	protein-coding	XM_023750810.1	XP_023606578.1	927	
NW_005871064.1	4763693	4859446		minus	SET-binding protein	SETBP1	102437766	protein-coding	XM_023750799.1	XP_023606567.1	1339	
NW_005871064.1	5020322	5078547		minus	SET-binding protein-like isoform X1	LOC106696442	106696442	protein-coding	XM_023750870.1	XP_023606638.1	164	
NW_005871064.1	5095414	5098492		minus	uncharacterized LOC111822971	LOC111822971	111822971	lncRNA	XR_001347385.1			
NW_005871064.1	5366685	5367225		minus	uncharacterized gene	LOC106696462	106696462	pseudogene				
NW_005871064.1	5847152	5854729		plus	synaptotagmin-4 isoform X1	SYT4	102438071	protein-coding	XM_006085145.3	XP_006085207.1	425	
NW_005871064.1	5936747	6174451		plus	GTP-binding protein Rit2	RIT2	102438374	protein-coding	XM_023750812.1	XP_023606580.1	220	
NW_005871064.1	6218149	6218245		minus	uncharacterized gene	LOC111825191	111825191	pseudogene				
NW_005871064.1	6585345	6658068		minus	phosphatidylinositol 3-kinase catalytic subunit type 3 isoform X1	PIK3C3	102439076	protein-coding	XM_006085149.3	XP_006085211.1	887	
NW_005871064.1	8604668	8604817		plus	small nucleolar RNA SNORA62/SNORA6 family	LOC111825194	111825194	snoRNA	XR_002828334.1			
NW_005871064.1	9056846	9058900		minus	uncharacterized gene	LOC102428957	102428957	pseudogene				
NW_005871064.1	9954911	9955017		plus	U6 spliceosomal RNA	LOC111825189	111825189	snRNA	XR_002828331.1			
NW_005871064.1	10014584	10286274		plus	CUGBP Elav-like family member 4	CELF4	102439382	protein-coding	XM_023750872.1	XP_023606640.1	485	
NW_005871064.1	10355470	10452449		minus	protein hinderin	KIAA1328	102429255	protein-coding	XM_014452567.2	XP_014308053.1	457	
NW_005871064.1	10452599	10469097		plus	tubulin polyglutamylase complex subunit 2 isoform X1	TPGS2	102439713	protein-coding	XM_006085151.3	XP_006085213.2	333	
NW_005871064.1	10473787	10801461		minus	FH1/FH2 domain-containing protein 3	FHOD3	102429556	protein-coding	XM_023750800.1	XP_023606568.1	1375	
NW_005871064.1	10635650	10635753		plus	U6 spliceosomal RNA	LOC111825190	111825190	snRNA	XR_002828332.1			
NW_005871064.1	10860512	10904800		minus	LOW QUALITY PROTEIN: molybdenum cofactor sulfurase	MOCOS	102429870	protein-coding	XM_014452570.2	XP_014308056.2	1042	
NW_005871064.1	10912972	10949427		minus	elongator complex protein 2	ELP2	102440457	protein-coding	XM_006085154.3	XP_006085216.1	826	
NW_005871064.1	10949584	10971818		plus	zinc transporter ZIP6 isoform X2	SLC39A6	102441688	protein-coding	XM_014452571.2	XP_014308057.1	757	
NW_005871064.1	10955081	10955217		minus	small nucleolar RNA SNORA21	LOC111825201	111825201	snoRNA	XR_002828340.1			
NW_005871064.1	10978233	11018030		plus	regulation of nuclear pre-mRNA domain-containing protein 1A	RPRD1A	102441375	protein-coding	XM_006085158.2	XP_006085220.1	312	
NW_005871064.1	11021617	11025669		minus	UPF0711 protein C18orf21 homolog	CUNH18orf21	102442427	protein-coding	XM_006085162.3	XP_006085224.1	192	
NW_005871064.1	11053277	11055959		plus	uncharacterized LOC106696447	LOC106696447	106696447	lncRNA	XR_002828303.1			
NW_005871064.1	11138735	11189866		minus	polypeptide N-acetylgalactosaminyltransferase 1	GALNT1	102443059	protein-coding	XM_006085163.3	XP_006085225.1	559	
NW_005871064.1	11255880	11268370		minus	uncharacterized LOC106696448	LOC106696448	106696448	lncRNA	XR_001347390.2			
NW_005871064.1	11268196	11282424		plus	INO80 complex subunit C isoform X1	INO80C	102417040	protein-coding	XM_006085165.3	XP_006085227.1	193	
NW_005871064.1	11337508	11420605		plus	ral GTPase-activating protein subunit beta	RALGAPB	102417351	protein-coding	XM_006085168.3	XP_006085230.1	1492	
NW_005871064.1	11376823	11379358		plus	uncharacterized gene	LOC106696458	106696458	pseudogene				
NW_005871064.1	11422893	11428547		plus	adipogenin	ADIG	102418108	protein-coding	XM_006085169.3	XP_006085231.1	79	
NW_005871064.1	11434028	11462429		plus	LOW QUALITY PROTEIN: rho GTPase-activating protein 40	ARHGAP40	102418424	protein-coding	XM_014452593.2	XP_014308079.1	679	
NW_005871064.1	11510530	11514553		plus	LOW QUALITY PROTEIN: vesicular inhibitory amino acid transporter	SLC32A1	102418941	protein-coding	XM_023750813.1	XP_023606581.1	526	
NW_005871064.1	11519825	11549261		plus	actin-related protein 5	ACTR5	102419264	protein-coding	XM_014452620.2	XP_014308106.1	604	
NW_005871064.1	11579447	11584526		minus	uncharacterized gene	LOC102430172	102430172	pseudogene				
NW_005871064.1	11587205	11653610		plus	LOW QUALITY PROTEIN: protein phosphatase 1 regulatory inhibitor subunit 16B	PPP1R16B	102419570	protein-coding	XM_006085173.3	XP_006085235.1	568	
NW_005871064.1	11655794	11675205		plus	LOW QUALITY PROTEIN: protein FAM83D	FAM83D	102419882	protein-coding	XM_006085174.3	XP_006085236.1	580	
NW_005871064.1	11676159	11677068		minus	uncharacterized gene	LOC102430483	102430483	pseudogene				
NW_005871064.1	11679949	11742119		plus	probable ATP-dependent RNA helicase DHX35 isoform X1	DHX35	102420197	protein-coding	XM_006085175.3	XP_006085237.1	703	
NW_005871064.1	12934428	12937710		minus	transcription factor MafB	MAFB	102420722	protein-coding	XM_006085177.3	XP_006085239.1	323	
NW_005871064.1	13182051	13264601		plus	DNA topoisomerase 1 isoform X1	TOP1	102421034	protein-coding	XM_006085178.3	XP_006085240.1	767	
NW_005871064.1	13268037	13273219		minus	uncharacterized LOC106696452, transcript variant X3	LOC106696452	106696452	lncRNA	XR_001347400.2			
NW_005871064.1	13293767	13311905		plus	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 isoform X1	PLCG1	102421330	protein-coding	XM_006085179.3	XP_006085241.1	1249	
NW_005871064.1	13305892	13307889		minus	uncharacterized LOC106696451	LOC106696451	106696451	lncRNA	XR_002828327.1			
NW_005871064.1	13316226	13439318		minus	zinc fingers and homeoboxes protein 3 isoform X2	ZHX3	102422441	protein-coding	XM_006085182.3	XP_006085244.1	954	
NW_005871064.1	13349908	13351517		minus	uncharacterized gene	LOC102430799	102430799	pseudogene				
NW_005871064.1	13411504	13411609		plus	uncharacterized gene	LOC111825204	111825204	pseudogene				
NW_005871064.1	13422324	13427051		plus	uncharacterized LOC111825185	LOC111825185	111825185	lncRNA	XR_002828328.1			
NW_005871064.1	13440069	13456520		plus	LOW QUALITY PROTEIN: phosphatidate phosphatase LPIN3	LPIN3	102421838	protein-coding	XM_023750884.1	XP_023606652.1	833	
NW_005871064.1	13456501	13462706		minus	EMILIN-3	EMILIN3	102431118	protein-coding	XM_023750801.1	XP_023606569.1	590	
NW_005871064.1	13493647	13663848		minus	chromodomain-helicase-DNA-binding protein 6 isoform X2	CHD6	102423046	protein-coding	XM_006085187.3	XP_006085249.2	2679	
NW_005871064.1	13497036	13497143		minus	U6 spliceosomal RNA	LOC111825193	111825193	snRNA	XR_002828333.1			
NW_005871064.1	13579079	13579482		plus	40S ribosomal protein S26-like	LOC102422747	102422747	protein-coding	XM_006085183.3	XP_006085245.1	115	
NW_005871064.1	13719501	13720167		plus	uncharacterized gene	LOC102431436	102431436	pseudogene				
NW_005871064.1	13751897	13752843		plus	uncharacterized gene	LOC102423948	102423948	pseudogene				
NW_005871064.1	13985535	14571411		minus	receptor-type tyrosine-protein phosphatase T isoform X1	PTPRT	102431744	protein-coding	XM_023750889.1	XP_023606657.1	1386	
NW_005871064.1	14840267	14840962		minus	uncharacterized gene	LOC102424255	102424255	pseudogene				
NW_005871064.1	14844422	14845860		plus	uncharacterized gene	LOC102432060	102432060	pseudogene				
NW_005871064.1	15086121	15090705		plus	serine/arginine-rich splicing factor 6	SRSF6	102432382	protein-coding	XM_023750802.1	XP_023606570.1	300	
NW_005871064.1	15100326	15124665		plus	LOW QUALITY PROTEIN: lethal(3)malignant brain tumor-like protein 1	L3MBTL1	102424572	protein-coding	XM_023750803.1	XP_023606571.1	908	
NW_005871064.1	15137091	15155209		plus	serine/threonine-protein kinase Sgk2	SGK2	111825186	protein-coding	XM_023750891.1	XP_023606659.1	369	
NW_005871064.1	15156595	15179369		plus	intraflagellar transport protein 52 homolog	IFT52	102432695	protein-coding	XM_023750804.1	XP_023606572.1	416	
NW_005871064.1	15181443	15182797		minus	uncharacterized LOC106696457	LOC106696457	106696457	lncRNA	XR_002828329.1			
NW_005871064.1	15183352	15201574		plus	myb-related protein B-like	LOC102433015	102433015	protein-coding	XM_023750805.1	XP_023606573.1	331	
NW_005871064.1	15199238	15199332		minus	uncharacterized gene	LOC111825192	111825192	pseudogene				
NW_005871065.1	63145	63973		plus	uncharacterized gene	LOC102438885	102438885	pseudogene				
NW_005871065.1	88490	131014		minus	eukaryotic translation initiation factor 3 subunit E	EIF3E	102433325	protein-coding	XM_006085206.3	XP_006085268.1	445	
NW_005871065.1	131148	145033		plus	uncharacterized LOC111825208	LOC111825208	111825208	lncRNA	XR_002828345.1			
NW_005871065.1	275699	319406		plus	ER membrane protein complex subunit 2	EMC2	102433639	protein-coding	XM_006085207.3	XP_006085269.1	297	
NW_005871065.1	362177	362684		plus	uncharacterized gene	LOC106696466	106696466	pseudogene				
NW_005871065.1	392977	394847		minus	uncharacterized gene	LOC106696487	106696487	pseudogene				
NW_005871065.1	549795	553195		minus	transmembrane protein 74	TMEM74	102434258	protein-coding	XM_014452629.2	XP_014308115.1	304	
NW_005871065.1	640582	641169		minus	uncharacterized gene	LOC102434575	102434575	pseudogene				
NW_005871065.1	705476	705993		minus	thyrotropin-releasing hormone receptor	TRHR	102434888	protein-coding	XM_006085210.2	XP_006085272.1	132	
NW_005871065.1	862876	922367		minus	nudC domain-containing protein 1 isoform X1	NUDCD1	102435192	protein-coding	XM_023750904.1	XP_023606672.1	582	
NW_005871065.1	922179	932788		plus	transcription and mRNA export factor ENY2 isoform X2	ENY2	102435702	protein-coding	XM_006085213.3	XP_006085275.1	101	
NW_005871065.1	943634	1069155		plus	fibrocystin-L	PKHD1L1	102436218	protein-coding	XM_023750910.1	XP_023606678.1	4249	
NW_005871065.1	955657	955763		minus	U6 spliceosomal RNA	LOC111825224	111825224	snRNA	XR_002828369.1			
NW_005871065.1	1080387	1095045		plus	receptor-binding cancer antigen expressed on SiSo cells isoform X1	EBAG9	102436526	protein-coding	XM_006085216.2	XP_006085278.1	246	
NW_005871065.1	1105582	1204821		minus	syntabulin isoform X4	SYBU	102437044	protein-coding	XM_014452659.2	XP_014308145.1	494	
NW_005871065.1	1366432	1372607		minus	potassium voltage-gated channel subfamily V member 1	KCNV1	102437965	protein-coding	XM_023750894.1	XP_023606662.1	502	
NW_005871065.1	2429699	2432539		plus	zinc finger CCCH domain-containing protein 18-like isoform X1	LOC102438277	102438277	protein-coding	XM_023750895.1	XP_023606663.1	944	
NW_005871065.1	2462410	3294400		minus	LOW QUALITY PROTEIN: CUB and sushi domain-containing protein 3	CSMD3	102439195	protein-coding	XM_006085310.3	XP_006085372.1	3708	
NW_005871065.1	3143460	3172286		plus	uncharacterized gene	LOC102437966	102437966	pseudogene				
NW_005871065.1	3478928	3479035		minus	U6 spliceosomal RNA	LOC111825215	111825215	snRNA	XR_002828362.1			
NW_005871065.1	3560926	3561109		minus	U2 spliceosomal RNA	LOC111825214	111825214	snRNA	XR_002828361.1			
NW_005871065.1	3635052	3635720		minus	uncharacterized gene	LOC102439492	102439492	pseudogene				
NW_005871065.1	3818155	3819047		plus	uncharacterized gene	LOC102438582	102438582	pseudogene				
NW_005871065.1	4332157	4561997		minus	zinc finger transcription factor Trps1 isoform X3	TRPS1	102438884	protein-coding	XM_006085225.3	XP_006085287.1	1282	
NW_005871065.1	5353597	5432750		minus	eukaryotic translation initiation factor 3 subunit H isoform X1	EIF3H	102439612	protein-coding	XM_006085227.3	XP_006085289.1	352	
NW_005871065.1	5426555	5429328		plus	uncharacterized gene	LOC111825209	111825209	pseudogene				
NW_005871065.1	5432967	5435057		plus	uncharacterized LOC111825207	LOC111825207	111825207	lncRNA	XR_002828344.1			
NW_005871065.1	5441795	5446121		minus	E3 ubiquitin-protein ligase RLIM-like	LOC102439823	102439823	protein-coding	XM_014452734.2	XP_014308220.1	811	
NW_005871065.1	5460852	5467340		plus	rRNA-processing protein UTP23 homolog	UTP23	102439936	protein-coding	XM_006085228.3	XP_006085290.1	248	
NW_005871065.1	5525491	5547431		minus	double-strand-break repair protein rad21 homolog	RAD21	102440251	protein-coding	XM_023750927.1	XP_023606695.1	632	
NW_005871065.1	5560201	5560523		plus	uncharacterized gene	LOC102440143	102440143	pseudogene				
NW_005871065.1	5622465	5623922		minus	putative protein FAM90A14P	LOC102440459	102440459	protein-coding	XM_006085311.1	XP_006085373.1	485	
NW_005871065.1	5718911	5745017		plus	zinc transporter 8	SLC30A8	102440568	protein-coding	XM_014452728.2	XP_014308214.2	369	
NW_005871065.1	5986488	5995780		plus	mediator of RNA polymerase II transcription subunit 30	MED30	102440867	protein-coding	XM_006085231.3	XP_006085293.1	178	
NW_005871065.1	6229990	6491879		minus	exostosin-1 isoform X1	EXT1	102441376	protein-coding	XM_006085233.1	XP_006085295.1	744	
NW_005871065.1	6433904	6443351		minus	uncharacterized LOC111825210	LOC111825210	111825210	lncRNA	XR_002828348.1			
NW_005871065.1	6554968	6882939		minus	sterile alpha motif domain-containing protein 12 isoform X3	SAMD12	102441689	protein-coding	XM_006085234.3	XP_006085296.1	161	
NW_005871065.1	7090887	7117544		minus	tumor necrosis factor receptor superfamily member 11B	TNFRSF11B	102442319	protein-coding	XM_006085236.3	XP_006085298.2	402	
NW_005871065.1	7179671	7179772		plus	U6 spliceosomal RNA	LOC111825218	111825218	snRNA	XR_002828365.1			
NW_005871065.1	7207626	7242007		plus	collectin-10	COLEC10	102442631	protein-coding	XM_006085237.3	XP_006085299.1	277	
NW_005871065.1	7305938	7334572		plus	LOW QUALITY PROTEIN: protein MAL2	MAL2	102443267	protein-coding	XM_006109861.3	XP_006109923.1	175	
NW_005871065.1	7325533	7327989		minus	uncharacterized gene	LOC102442940	102442940	pseudogene				
NW_005871065.1	7413386	7421186		plus	protein NOV homolog	NOV	102417041	protein-coding	XM_006085238.3	XP_006085300.1	358	
NW_005871065.1	7482363	7583906		minus	ectonucleotide pyrophosphatase/phosphodiesterase family member 2 isoform X6	ENPP2	102417352	protein-coding	XM_006085240.3	XP_006085302.1	888	
NW_005871065.1	7611066	7684162		minus	transcription initiation factor TFIID subunit 2 isoform X2	TAF2	102418110	protein-coding	XM_006085242.3	XP_006085304.1	1250	
NW_005871065.1	7686060	7701025		minus	sister chromatid cohesion protein DCC1 isoform X3	DSCC1	102418831	protein-coding	XM_006085245.3	XP_006085307.1	393	
NW_005871065.1	7711257	7815375		plus	DEP domain-containing mTOR-interacting protein	DEPTOR	102419155	protein-coding	XM_023750955.1	XP_023606723.1	382	
NW_005871065.1	7785417	7787414		minus	uncharacterized gene	LOC106696486	106696486	pseudogene				
NW_005871065.1	7867869	8041033		plus	collagen alpha-1(XIV) chain isoform X1	COL14A1	102419773	protein-coding	XM_006085247.3	XP_006085309.1	1788	
NW_005871065.1	8055594	8079595		minus	39S ribosomal protein L13, mitochondrial isoform X1	MRPL13	102420402	protein-coding	XM_014452683.2	XP_014308169.1	178	
NW_005871065.1	8079720	8130890		plus	mdm2-binding protein	MTBP	102420091	protein-coding	XM_023750957.1	XP_023606725.1	905	
NW_005871065.1	8139217	8332417		minus	LOW QUALITY PROTEIN: beta-1-syntrophin	SNTB1	102420723	protein-coding	XM_023750958.1	XP_023606726.1	537	
NW_005871065.1	8852610	8852732		minus	small nucleolar RNA SNORA28	LOC111825219	111825219	snoRNA	XR_002828366.1			
NW_005871065.1	8870306	8896634		minus	hyaluronan synthase 2	HAS2	102421035	protein-coding	XM_006085251.2	XP_006085313.1	552	
NW_005871065.1	8969711	8970463		plus	uncharacterized gene	LOC102440770	102440770	pseudogene				
NW_005871065.1	9138983	9141090		minus	uncharacterized gene	LOC102441073	102441073	pseudogene				
NW_005871065.1	9180467	9180573		minus	U6 spliceosomal RNA	LOC111825216	111825216	snRNA	XR_002828363.1			
NW_005871065.1	9323193	9342345		plus	solute carrier family 22 member 10-like	LOC102441377	102441377	protein-coding	XM_006085312.1	XP_006085374.1	556	
NW_005871065.1	9409142	9409802		minus	uncharacterized gene	LOC102421331	102421331	pseudogene				
