Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_086019.1	30425724	30429937	1	plus	ADP-ribosylation factor 1, pseudogene 5	Arf1-ps5	102554862	pseudogene				
NC_086019.1	30444202	30469195	1	minus	Kiaa0408-like	Kiaa0408L	292199	protein-coding	NM_001144859.2	NP_001138331.2	637	
NC_086019.1	30469698	30530205	1	minus	MTCL family member 3	Mtcl3	108349256	protein-coding	XM_017589873.3	XP_017445362.1	944	
NC_086019.1	30570238	30570353	1	plus	small nucleolar RNA SNORA17	LOC120100446	120100446	pseudogene				
NC_086019.1	30628501	30644590	1	plus	liver enriched gene 1	Leg1	308056	protein-coding	XM_217725.6	XP_217725.3	337	
NC_086019.1	30694895	30704124	1	minus	zinc finger protein like 2	Zfpl2	102555956	lncRNA	XR_589901.4			
NC_086019.1	30712974	30737956	1	plus	zinc finger protein 502	Zfp502	100911237	protein-coding	XM_039099312.2	XP_038955240.1	376	
NC_086019.1	30721298	30729765	1	plus	Bcl2-like 13, pseudogene 1	Bcl2l13-ps1	689660	pseudogene				
NC_086019.1	30746527	30747010	1	minus	ribosomal protein L26, pseudogene 2	Rpl26-ps2	498998	pseudogene				
NC_086019.1	30748103	30754236	1	plus	leucine rich repeat containing 14B	Lrrc14b	502225	protein-coding	NM_001109333.1	NP_001102803.1	510	
NC_086019.1	30757010	30764473	1	minus	coiled-coil domain containing 127	Ccdc127	308060	protein-coding	NM_198766.2	NP_942061.2	262	
NC_086019.1	30764553	30789523	1	plus	succinate dehydrogenase complex flavoprotein subunit A	Sdha	157074	protein-coding	NM_130428.1	NP_569112.1	656	
NC_086019.1	30772828	30773164	1	minus	eukaryotic translation initiation factor 1, pseudogene 5	Eif1-ps5	120098969	pseudogene				
NC_086019.1	30795105	30810771	1	plus	programmed cell death 6	Pdcd6	308061	protein-coding	NM_001107452.1	NP_001100922.1	191	
NC_086019.1	30822219	30917251	1	plus	aryl-hydrocarbon receptor repressor	Ahrr	498999	protein-coding	NM_001024285.1	NP_001019456.1	701	
NC_086019.1	30889134	30890962	1	minus	dynein axonemal assembly factor 8-like	LOC134485273	134485273	protein-coding	XM_063281050.1	XP_063137120.1	110	
NC_086019.1	30907414	30912962	1	minus	uncharacterized LOC108349507	LOC108349507	108349507	lncRNA	XR_001835582.3			
NC_086019.1	30919871	30950624	1	plus	exocyst complex component 3	Exoc3	252881	protein-coding	NM_001024964.1	NP_001020135.1	755	
NC_086019.1	30953215	30996209	1	minus	solute carrier family 9 member A3	Slc9a3	24784	protein-coding	NM_012654.3	NP_036786.2	831	
NC_086019.1	31053884	31083863	1	plus	centrosomal protein 72	Cep72	308064	protein-coding	NM_001400076.1	NP_001387005.1	646	
NC_086019.1	31085680	31109703	1	minus	tubulin polymerization promoting protein	Tppp	361466	protein-coding	NM_001108461.1	NP_001101931.1	218	
NC_086019.1	31124900	31156075	1	minus	zinc finger, DHHC-type containing 11	Zdhhc11	499000	protein-coding	NM_001039342.3	NP_001034431.2	352	
NC_086019.1	31155609	31156693	1	plus	uncharacterized LOC134484978	LOC134484978	134484978	lncRNA	XR_010062843.1			
NC_086019.1	31158546	31185812	1	minus	bromodomain containing 9	Brd9	308067	protein-coding	NM_001395085.1	NP_001382014.1	597	
NC_086019.1	31185700	31230638	1	plus	thyroid hormone receptor interactor 13	Trip13	292206	protein-coding	NM_001011930.1	NP_001011930.1	432	
NC_086019.1	31195834	31195971	1	minus	small nucleolar RNA SNORA21	LOC120100379	120100379	snoRNA	XR_005500141.1			
NC_086019.1	31268856	31299390	1	plus	NKD inhibitor of WNT signaling pathway 2	Nkd2	308068	protein-coding	NM_001107454.1	NP_001100924.1	458	
NC_086019.1	31301243	31382825	1	minus	solute carrier family 12 member 7	Slc12a7	308069	protein-coding	NM_001013144.2	NP_001013162.2	1083	
NC_086019.1	31414744	31434932	1	plus	solute carrier family 6 member 19	Slc6a19	664630	protein-coding	NM_001039722.3	NP_001034811.2	634	
NC_086019.1	31436577	31450478	1	plus	solute carrier family 6 member 18	Slc6a18	29323	protein-coding	NM_017163.2	NP_058859.2	615	
NC_086019.1	31458667	31465643	1	minus	activated RNA polymerase II transcriptional coactivator p15 pseudogene	LOC103690946	103690946	pseudogene				
NC_086019.1	31465766	31488650	1	minus	telomerase reverse transcriptase	Tert	301965	protein-coding	NM_053423.2	NP_445875.1	1125	
NC_086019.1	31496094	31512148	1	minus	CLPTM1-like	Clptm1l	316916	protein-coding	NM_001108240.1	NP_001101710.1	539	
NC_086019.1	31531742	31546900	1	plus	uncharacterized LOC134484979	LOC134484979	134484979	lncRNA	XR_010062844.1			
NC_086019.1	31537990	31578962	1	minus	solute carrier family 6 member 3	Slc6a3	24898	protein-coding	NM_012694.2	NP_036826.1	619	
NC_086019.1	31594621	31644946	1	minus	lysophosphatidylcholine acyltransferase 1	Lpcat1	361467	protein-coding	NM_001100735.1	NP_001094205.1	534	
NC_086019.1	31731877	31753237	1	plus	uncharacterized LOC120098986	LOC120098986	120098986	lncRNA	XR_005497817.2			
NC_086019.1	31794025	31797446	1	minus	mitochondrial ribosomal protein L36	Mrpl36	364656	protein-coding	NM_001108879.1	NP_001102349.1	97	
NC_086019.1	31797400	31805965	1	plus	NADH:ubiquinone oxidoreductase subunit S6	Ndufs6	679739	protein-coding	NM_001423689.1	NP_001410618.1	116	
NC_086019.1	31809792	31821362	1	plus	uncharacterized LOC120098989	LOC120098989	120098989	lncRNA	XR_005497824.2			
NC_086019.1	31859101	31868089	1	minus	iroquois homeobox 4	Irx4	306655	protein-coding	NM_001107330.2	NP_001100800.1	515	
NC_086019.1	31868622	31875368	1	plus	uncharacterized LOC134484980	LOC134484980	134484980	lncRNA	XR_010062845.1			
NC_086019.1	31986488	31988765	1	minus	uncharacterized LOC120097701	LOC120097701	120097701	lncRNA	XR_005495271.1			
NC_086019.1	32489512	32494930	1	minus	iroquois homeobox 2	Irx2	306657	protein-coding	NM_001039505.3	NP_001034594.1	474	
NC_086019.1	32926772	32937282	1	minus	uncharacterized LOC102553527	LOC102553527	102553527	lncRNA	XR_589904.4			
NC_086019.1	32933824	32952874	1	plus	uncharacterized LOC134484981	LOC134484981	134484981	lncRNA	XR_010062846.1			
NC_086019.1	32982405	32993421	1	minus	uncharacterized LOC134484855	LOC134484855	134484855	lncRNA	XR_010062658.1			
NC_086019.1	33006281	33022365	1	plus	uncharacterized LOC120098992	LOC120098992	120098992	lncRNA	XR_005497827.2			
NC_086019.1	33031461	33032016	1	plus	ribosomal protein L10A, pseudogene 11	Rpl10a-ps11	364658	pseudogene				
NC_086019.1	33123122	33128951	1	plus	iroquois homeobox 1	Irx1	306659	protein-coding	NM_001107331.2	NP_001100801.1	480	
NC_086019.1	33222835	33224638	1	minus	uncharacterized LOC120098995	LOC120098995	120098995	lncRNA	XR_005497831.2			
NC_086019.1	33431025	33432929	1	minus	uncharacterized LOC134484856	LOC134484856	134484856	lncRNA	XR_010062659.1			
NC_086019.1	33477098	33481723	1	minus	uncharacterized LOC134484857	LOC134484857	134484857	lncRNA	XR_010062660.1			
NC_086019.1	34000945	34021985	1	plus	uncharacterized LOC108349508	LOC108349508	108349508	lncRNA	XR_001835588.3			
NC_086019.1	34258899	34388952	1	plus	ADAM metallopeptidase with thrombospondin type 1 motif, 16	Adamts16	306664	protein-coding	NM_001372015.2	NP_001358944.1	1221	
NC_086019.1	34313970	34316718	1	minus	uncharacterized LOC134484983	LOC134484983	134484983	lncRNA	XR_010062852.1			
NC_086019.1	34376464	34381325	1	minus	uncharacterized LOC134484982	LOC134484982	134484982	lncRNA	XR_010062851.1			
NC_086019.1	34437286	34441500	1	minus	uncharacterized LOC120097702	LOC120097702	120097702	lncRNA	XR_005495272.2			
NC_086019.1	34468839	34508346	1	plus	interactor of little elongation complex ELL subunit 1	Ice1	306665	protein-coding	NM_001427643.1	NP_001414572.1	2225	
NC_086019.1	34583231	34590318	1	plus	40S ribosomal protein S20 pseudogene	LOC108349730	108349730	pseudogene				
NC_086019.1	34928473	34965223	1	minus	uncharacterized LOC134484858	LOC134484858	134484858	lncRNA	XR_010062661.1			
NC_086019.1	34939575	34939701	1	minus	small nucleolar RNA SNORA17	LOC120100435	120100435	snoRNA	XR_005500190.1			
NC_086019.1	35059647	35061656	1	plus	dihydrolipoamide S-acetyltransferase, pseudogene 1	Dlat-ps1	679881	pseudogene				
NC_086019.1	35073319	35116312	1	minus	uncharacterized LOC120099033	LOC120099033	120099033	lncRNA	XR_005497866.2			
NC_086019.1	35115423	35132088	1	plus	uncharacterized LOC108349392	LOC108349392	108349392	lncRNA	XR_005497893.2			
NC_086019.1	35298494	35310163	1	minus	mediator complex subunit 10	Med10	290939	protein-coding	NM_001106097.2	NP_001099567.2	135	
NC_086019.1	35304181	35310382	1	plus	uncharacterized LOC134484984	LOC134484984	134484984	lncRNA	XR_010062856.1			
NC_086019.1	35342048	35343097	1	minus	uncharacterized LOC134484985	LOC134484985	134484985	lncRNA	XR_010062857.1			
NC_086019.1	35343347	35351506	1	plus	uncharacterized LOC108348755	LOC108348755	108348755	lncRNA	XR_001836366.3			
NC_086019.1	35377264	35417624	1	plus	ubiquitin-conjugating enzyme E2Q family-like 1	Ube2ql1	679949	protein-coding	NM_001145163.1	NP_001138635.1	304	
NC_086019.1	35470314	35470802	1	minus	40S ribosomal protein S15a pseudogene	LOC108349442	108349442	pseudogene				
NC_086019.1	35490583	35514839	1	minus	NOP2/Sun RNA methyltransferase 2	Nsun2	361191	protein-coding	NM_001108403.1	NP_001101873.1	782	
NC_086019.1	35514914	35548898	1	plus	steroid 5 alpha-reductase 1	Srd5a1	24950	protein-coding	NM_017070.3	NP_058766.2	255	
NC_086019.1	35545146	35545275	1	minus	small nucleolar RNA SNORA24	LOC120100362	120100362	snoRNA	XR_005500128.1			
NC_086019.1	35576462	35579806	1	minus	Rab geranylgeranyltransferase subunit beta, pseudogene 2	Rabggtb-ps2	120097703	pseudogene				
NC_086019.1	35594380	35627836	1	plus	terminal nucleotidyltransferase 4A	Tent4a	306672	protein-coding	NM_001107333.3	NP_001100803.2	783	
NC_086019.1	35833675	35834973	1	minus	heterogeneous nuclear ribonucleoprotein A1, pseudogene 18	Hnrnpa1-ps18	364661	pseudogene				
NC_086019.1	35861053	35861478	1	minus	Myc binding protein, pseudogene 1	Mycbp-ps1	120097704	pseudogene				
NC_086019.1	35888583	35900144	1	plus	peptidylprolyl isomerase D, pseudogene 12	Ppid-ps12	100910971	pseudogene				
NC_086019.1	36091062	36103014	1	plus	uncharacterized LOC134482588	LOC134482588	134482588	lncRNA	XR_010058902.1			
NC_086019.1	36121321	36124265	1	minus	adaptor related protein complex 2 subunit beta 1, pseudogene 1	Ap2b1-ps1	680107	pseudogene				
NC_086019.1	36152535	36153262	1	minus	proteasome 20S subunit alpha 7, pseudogene 1	Psma7-ps1	680123	pseudogene				
NC_086019.1	36204054	36650645	1	plus	adenylate cyclase 2	Adcy2	81636	protein-coding	NM_031007.3	NP_112269.2	1095	
NC_086019.1	36382123	36382204	1	minus	transfer RNA proline (anticodon AGG) 24	Trnap-agg24	120100528	tRNA				
NC_086019.1	36550113	36551458	1	plus	proteasome activator complex subunit 2-like	LOC100362709	100362709	protein-coding	XM_039099385.2	XP_038955313.1	260	
NC_086019.1	36632651	36632757	1	plus	RNA, U6 small nuclear 783	Rnu6-783	120100144	snRNA	XR_005499937.1			
NC_086019.1	36654287	36678303	1	minus	cilia and flagella associated protein 90	Cfap90	361192	protein-coding	NM_001400836.1	NP_001387765.1	180	
NC_086019.1	36686727	36695376	1	minus	FAST kinase domains 3	Fastkd3	290946	protein-coding	NM_001082574.1	NP_001076043.1	656	
NC_086019.1	36695376	36727341	1	plus	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	Mtrr	290947	protein-coding	NM_001039003.1	NP_001034092.1	506	
NC_086019.1	36729574	36747857	1	plus	uncharacterized LOC134482589	LOC134482589	134482589	lncRNA	XR_010058908.1			
NC_086019.1	36755197	36773283	1	minus	zinc finger protein 455 like 1	Zfp455l1	680200	protein-coding	NM_001139491.2	NP_001132963.1	470	
NC_086019.1	36774025	36782368	1	minus	zinc finger protein 726 like, pseudogene 1	Znf726l-ps1	102549743	pseudogene				
NC_086019.1	36776543	36776607	1	plus	U7 small nuclear RNA	LOC120100215	120100215	snRNA	XR_005499995.1			
NC_086019.1	36788295	36796355	1	minus	uncharacterized LOC108349511	LOC108349511	108349511	pseudogene				
NC_086019.1	36807513	36817718	1	minus	zinc finger protein 972	Zfp972	680222	protein-coding	NM_001402080.1	NP_001389009.1	53	
NC_086019.1	36817842	36842777	1	plus	uncharacterized LOC120099099	LOC120099099	120099099	lncRNA	XR_005497905.2			
NC_086019.1	36830702	36842705	1	minus	zinc finger protein 874b	Zfp874b	498682	protein-coding	NM_001346428.2	NP_001333357.1	448	
NC_086019.1	36833900	36836523	1	minus	60S ribosomal protein L34 pseudogene	LOC103690951	103690951	pseudogene				
NC_086019.1	36848858	36861605	1	minus	zinc finger protein 58	Zfp58	682870	protein-coding	NM_001346427.1	NP_001333356.1	267	
NC_086019.1	36880914	36892421	1	minus	zinc finger protein 728-like	LOC102547287	102547287	protein-coding	NM_001409273.1	NP_001396202.1	540	
NC_086019.1	36903789	36919795	1	minus	zinc finger protein 748	Zfp748	102549842	protein-coding	NM_001401867.1	NP_001388796.1	889	
NC_086019.1	36931111	36965484	1	minus	zinc finger protein 729b	Zfp729b	680258	protein-coding	NM_001408775.1	NP_001395704.1	1084	
NC_086019.1	36986740	36987342	1	minus	sprouty RTK signaling antagonist 3, pseudogene 1	Spry3-ps1	498683	pseudogene				
NC_086019.1	36994107	37007812	1	minus	zinc finger protein 729	Zfp729	102551340	protein-coding	XM_063276645.1	XP_063132715.1	973	
NC_086019.1	37007814	37015854	1	plus	uncharacterized LOC120099100	LOC120099100	120099100	lncRNA	XR_005497908.2			
NC_086019.1	37050051	37066909	1	minus	zinc finger protein 273 like, pseudogene 1	Zfp273l-ps1	501406	transcribed_pseudogene	XR_001835594.3			
NC_086019.1	37100733	37203441	1	minus	uncharacterized LOC120093155	LOC120093155	120093155	lncRNA	XR_005497916.2			
NC_086019.1	37369988	37370709	1	plus	ras-related protein Rab-1A-like	LOC134484859	134484859	pseudogene				
NC_086019.1	37503139	37609185	1	plus	similar to GTPase activating protein testicular GAP1	LOC681177	681177	lncRNA	XR_005497933.2			
NC_086019.1	37672158	37988216	1	minus	rho GTPase-activating protein 20-like	LOC120099102	120099102	pseudogene				
NC_086019.1	37759226	37786508	1	minus	nidogen 2, pseudogene 2	Nid2-ps2	100911408	pseudogene				
NC_086019.1	37859175	37867242	1	minus	uncharacterized LOC120099104	LOC120099104	120099104	lncRNA	XR_005497948.2			
NC_086019.1	37954779	37971210	1	minus	nidogen 2, pseudogene 5	Nid2-ps5	120099101	pseudogene				
NC_086019.1	38124773	38131912	1	plus	uncharacterized LOC134482590	LOC134482590	134482590	lncRNA	XR_010058928.1			
NC_086019.1	38219955	38221046	1	plus	clone rb2 rab1a related protein pseudogene	LOC301792	301792	pseudogene				
NC_086019.1	38220869	38229301	1	plus	uncharacterized LOC134482591	LOC134482591	134482591	protein-coding	XM_063276710.1	XP_063132780.1	581	
NC_086019.1	38464615	38466320	1	plus	RAB1A, member RAS oncogene family, pseudogene 1	Rab1a-ps1	120097705	pseudogene				
NC_086019.1	38717481	38735835	1	minus	nidogen-2-like	LOC134484986	134484986	protein-coding	XM_063280806.1	XP_063136876.1	169	
NC_086019.1	38908767	38909632	1	plus	clone rb9 rab1a related protein pseudogene	LOC367572	367572	pseudogene				
NC_086019.1	38912895	38914596	1	plus	ras-related protein Rab-1A-like	LOC134484860	134484860	pseudogene				
NC_086019.1	39028319	39028986	1	plus	ras-related protein Rab-1A-like	LOC134484861	134484861	pseudogene				
NC_086019.1	39375082	39380255	1	plus	uncharacterized LOC108349732	LOC108349732	108349732	transcribed_pseudogene	XR_005497950.2			
NC_086019.1	39505012	39505828	1	plus	RAB1A, member RAS oncogene family, pseudogene 2	Rab1a-ps2	120097706	pseudogene				
NC_086019.1	39821049	39825586	1	plus	uncharacterized LOC134484987	LOC134484987	134484987	protein-coding	XM_063280807.1	XP_063136877.1	1512	
NC_086019.1	39976965	39977617	1	plus	RAB1A, member RAS oncogene family, pseudogene 3	Rab1a-ps3	120099106	pseudogene				
NC_086019.1	40529490	40530103	1	plus	RAB1A, member RAS oncogene family, pseudogene 4	Rab1a-ps4	120100085	pseudogene				
NC_086019.1	40671742	40677946	1	plus	uncharacterized LOC134484988	LOC134484988	134484988	lncRNA	XR_010062858.1			
NC_086019.1	40817019	40841135	1	plus	nidogen 2, pseudogene 13	Nid2-ps13	120097695	pseudogene				
NC_086019.1	40900786	40929375	1	plus	uncharacterized LOC120100090	LOC120100090	120100090	lncRNA	XR_010058944.1			
NC_086019.1	40990102	41039487	1	minus	uncharacterized LOC120099103	LOC120099103	120099103	lncRNA	XR_010058930.1			
NC_086019.1	41039476	41092171	1	minus	nidogen 2 like 2	Nid2l2	102556805	misc_RNA	XR_005499797.2			
NC_086019.1	41201489	41202992	1	minus	RAB1, member RAS oncogene family, pseudogene 1	Rab1-ps1	365082	pseudogene				
NC_086019.1	41433697	41440310	1	minus	uncharacterized LOC120100091	LOC120100091	120100091	lncRNA	XR_010058953.1			
NC_086019.1	41442276	41445438	1	minus	uncharacterized LOC134482592	LOC134482592	134482592	lncRNA	XR_010058954.1			
NC_086019.1	41720646	41728910	1	plus	nidogen-2-like	LOC134478896	134478896	pseudogene				
NC_086019.1	41721983	42009280	1	plus	CD99 molecule like 3	Cd99l3	102552482	protein-coding	XM_039095378.2	XP_038951306.1	321	
NC_086019.1	41954931	41969081	1	plus	nidogen 2, pseudogene 6	Nid2-ps6	120100086	pseudogene				
NC_086019.1	42007684	42009238	1	minus	heterogeneous nuclear ribonucleoprotein A1, pseudogene 47	Hnrnpa1-ps47	501131	pseudogene				
NC_086019.1	42020129	42028447	1	minus	uncharacterized LOC134482598	LOC134482598	134482598	lncRNA	XR_010058966.1			
NC_086019.1	42021194	42045570	1	plus	uncharacterized LOC120100087	LOC120100087	120100087	lncRNA	XR_010058957.1			
NC_086019.1	42064153	42076792	1	minus	uncharacterized LOC120100095	LOC120100095	120100095	protein-coding	XM_063276779.1	XP_063132849.1	162	
NC_086019.1	42086222	42091472	1	plus	uncharacterized LOC102555832	LOC102555832	102555832	pseudogene				
NC_086019.1	42177977	42358654	1	plus	protein phosphatase 1, regulatory (inhibitor) subunit 14c	Ppp1r14c	171010	protein-coding	NM_133425.3	NP_596916.1	164	
NC_086019.1	42410099	42425414	1	plus	iodotyrosine deiodinase	Iyd	308129	protein-coding	NM_001025000.1	NP_001020171.1	285	
NC_086019.1	42612023	42841727	1	plus	pleckstrin homology and RhoGEF domain containing G1	Plekhg1	679812	protein-coding	NM_001190999.1	NP_001177928.1	1380	
NC_086019.1	42702117	42702946	1	minus	60S ribosomal protein L7a pseudogene	LOC108349517	108349517	pseudogene				
NC_086019.1	42798008	42798466	1	plus	cytochrome c, somatic like 1	Cycsl1	679794	protein-coding	XM_063280809.1	XP_063136879.1	105	
NC_086019.1	42802862	42806789	1	minus	BRMS1, transcriptional repressor and anoikis regulator, pseudogene 1	Brms1-ps1	679776	pseudogene				
NC_086019.1	42849424	43038313	1	plus	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like	Mthfd1l	361472	protein-coding	NM_001108462.2	NP_001101932.2	977	
NC_086019.1	42951369	42957621	1	minus	microtubule-associated protein, RP/EB family, member 1, pseudogene 1	Mapre1-ps1	102546677	pseudogene				
NC_086019.1	42992050	42992211	1	plus	U1 spliceosomal RNA	LOC120100178	120100178	snRNA	XR_005499969.1			
NC_086019.1	43070118	43079877	1	plus	uncharacterized LOC134484989	LOC134484989	134484989	lncRNA	XR_010062861.1			
NC_086019.1	43092056	43093623	1	plus	transcription factor BTF3-like	LOC134484125	134484125	pseudogene				
NC_086019.1	43107311	43114723	1	plus	uncharacterized LOC134484990	LOC134484990	134484990	lncRNA	XR_010062862.1			
NC_086019.1	43135515	43225245	1	plus	A-kinase anchoring protein 12	Akap12	83425	protein-coding	NM_057103.2	NP_476444.2	1687	
NC_086019.1	43232839	43252115	1	minus	zinc finger and BTB domain containing 2	Zbtb2	308126	protein-coding	NM_001107460.1	NP_001100930.1	514	
NC_086019.1	43260574	43265252	1	minus	zinc finger and BTB domain containing 2 like	Zbtb2l	103690958	protein-coding	XM_039099587.2	XP_038955515.1	184	
NC_086019.1	43265207	43299748	1	minus	required for meiotic nuclear division 1 homolog	Rmnd1	292268	protein-coding	NM_001040128.2	NP_001035217.2	450	
NC_086019.1	43299916	43323675	1	plus	acidic residue methyltransferase 1	Armt1	292267	protein-coding	NM_001017447.1	NP_001017447.1	439	
NC_086019.1	43351010	43458192	1	plus	coiled-coil domain containing 170	Ccdc170	292266	protein-coding	XM_214760.11	XP_214760.4	718	
NC_086019.1	43378623	43388234	1	minus	uncharacterized LOC134482620	LOC134482620	134482620	lncRNA	XR_010059009.1			
NC_086019.1	43511685	43904454	1	plus	estrogen receptor 1	Esr1	24890	protein-coding	NM_012689.1	NP_036821.1	600	
NC_086019.1	43646737	43665778	1	minus	uncharacterized LOC134482628	LOC134482628	134482628	lncRNA	XR_010059013.1			
NC_086019.1	43702221	43702314	1	minus	small nucleolar RNA SNORD88	LOC120100474	120100474	snoRNA	XR_005500214.1			
NC_086019.1	43917640	44388802	1	minus	spectrin repeat containing nuclear envelope protein 1	Syne1	499010	protein-coding	NM_001419849.1	NP_001406778.1	8820	
NC_086019.1	43963481	43990239	1	plus	uncharacterized LOC134482627	LOC134482627	134482627	lncRNA	XR_010059012.1			
NC_086019.1	44034512	44035139	1	plus	uncharacterized LOC134482626	LOC134482626	134482626	lncRNA	XR_010059011.1			
NC_086019.1	44227776	44227879	1	plus	RNA, U6 small nuclear 959	Rnu6-959	120100183	snRNA	XR_005499972.1			
NC_086019.1	44423478	44434751	1	plus	myc target 1	Myct1	292264	protein-coding	NM_001106207.1	NP_001099677.1	188	
NC_086019.1	44470232	44478561	1	plus	vasoactive intestinal peptide	Vip	117064	protein-coding	NM_053991.1	NP_446443.1	170	
NC_086019.1	44562672	44564137	1	minus	uncharacterized LOC120097707	LOC120097707	120097707	lncRNA	XR_005495274.2			
NC_086019.1	44601412	44607781	1	minus	F-box protein 5	Fbxo5	292263	protein-coding	NM_001106206.1	NP_001099676.1	418	
NC_086019.1	44614162	44626367	1	minus	mitochondrial translation release factor 1 like	Mtrf1l	361473	protein-coding	NM_001025723.3	NP_001020894.1	373	
NC_086019.1	44617312	44617391	1	plus	small nucleolar RNA U2-19	LOC120100395	120100395	snoRNA	XR_005500156.1			
NC_086019.1	44617534	44617603	1	plus	small nucleolar RNA U2-30	LOC120100394	120100394	snoRNA	XR_005500155.1			
NC_086019.1	44627583	44729957	1	minus	regulator of G-protein signaling 17	Rgs17	308118	protein-coding	NM_001107459.1	NP_001100929.1	210	
NC_086019.1	44730002	44743820	1	plus	uncharacterized LOC134484991	LOC134484991	134484991	lncRNA	XR_010062863.1			
NC_086019.1	44892476	44892951	1	minus	ribosomal protein L30, pseudogene 2	Rpl30-ps2	103690975	pseudogene				
NC_086019.1	44946489	44946797	1	minus	ribosomal protein L27 like 6	Rpl27l6	365088	protein-coding	XM_039096809.1	XP_038952737.1	102	
NC_086019.1	45105071	45106832	1	plus	5'-nucleotidase, cytosolic II, pseudogene 2	Nt5c2-ps2	365090	pseudogene				
NC_086019.1	45126991	45130714	1	plus	uncharacterized LOC102546606	LOC102546606	102546606	lncRNA	XR_349971.5			
NC_086019.1	45148949	45153898	1	plus	ubiquitin-conjugating enzyme E2N, pseudogene 4	Ube2n-ps4	103690976	pseudogene				
NC_086019.1	45290428	45291086	1	plus	ribosomal protein L13A, pseudogene 12	Rpl13a-ps12	502226	pseudogene				
NC_086019.1	45401331	45424039	1	minus	uncharacterized LOC102546790	LOC102546790	102546790	lncRNA	XR_349972.5			
NC_086019.1	45515305	45515369	1	plus	U2 spliceosomal RNA	LOC120100475	120100475	pseudogene				
NC_086019.1	45517105	45545001	1	minus	uncharacterized LOC120097708	LOC120097708	120097708	lncRNA	XR_005495278.2			
NC_086019.1	45565371	45818722	1	plus	opioid receptor, mu 1	Oprm1	25601	protein-coding	NM_013071.2	NP_037203.1	398	
NC_086019.1	45654252	45857045	1	minus	interaction protein for cytohesin exchange factors 1	Ipcef1	361474	protein-coding	NM_001415951.1	NP_001402880.1	406	
NC_086019.1	45725751	45730004	1	plus	uncharacterized LOC134484992	LOC134484992	134484992	lncRNA	XR_010062873.1			
NC_086019.1	45772342	45777660	1	plus	YES proto-oncogene 1, Src family tyrosine kinase	Yes1-ps1	102553925	pseudogene				
NC_086019.1	45840413	45841394	1	plus	LIM zinc finger domain containing 1, pseudogene 1	Lims1-ps1	680118	pseudogene				
NC_086019.1	45904581	45996921	1	minus	Cnksr family member 3	Cnksr3	308113	protein-coding	NM_001012061.1	NP_001012061.1	555	
NC_086019.1	45930870	45935311	1	plus	uncharacterized LOC120099109	LOC120099109	120099109	lncRNA	XR_010062866.1			
NC_086019.1	46046121	46047237	1	minus	arginine and serine rich coiled-coil 1, pseudogene 3	Rsrc1-ps3	499012	pseudogene				
NC_086019.1	46096869	46096966	1	plus	RNA, U6 small nuclear 859	Rnu6-859	120100180	pseudogene				
NC_086019.1	46112849	46117353	1	plus	uncharacterized LOC120097709	LOC120097709	120097709	lncRNA	XR_005495279.2			
NC_086019.1	46132972	46321162	1	plus	SR-related CTD-associated factor 8	Scaf8	245926	protein-coding	NM_139094.1	NP_620794.1	1268	
NC_086019.1	46323450	46524769	1	plus	TIAM Rac1 associated GEF 2	Tiam2	100362710	protein-coding	NM_001427473.1	NP_001414402.1	1714	
NC_086019.1	46520510	46567004	1	minus	transcription factor B1, mitochondrial	Tfb1m	308140	protein-coding	NM_181474.2	NP_852139.2	345	
NC_086019.1	46539039	46539698	1	plus	claudin 20	Cldn20	680178	protein-coding	NM_001109394.1	NP_001102864.1	219	
NC_086019.1	46539722	46544998	1	plus	transmembrane protein 127, pseudogene 1	Tmem127-ps1	102547288	pseudogene				
NC_086019.1	46643277	46708109	1	minus	NADPH oxidase 3	Nox3	292279	protein-coding	NM_001004216.1	NP_001004216.1	568	
NC_086019.1	46683272	46763010	1	plus	uncharacterized LOC120099111	LOC120099111	120099111	lncRNA	XR_005497963.2			
NC_086019.1	46879641	46927989	1	plus	uncharacterized LOC108349518	LOC108349518	108349518	lncRNA	XR_001835601.3			
NC_086019.1	47001700	47012304	1	plus	uncharacterized LOC120097710	LOC120097710	120097710	lncRNA	XR_005495280.2			
NC_086019.1	47201988	47202988	1	minus	uncharacterized LOC134484993	LOC134484993	134484993	lncRNA	XR_010062874.1			
NC_086019.1	47252094	47261917	1	plus	mitochondrial ribosomal protein L46, pseudogene 1	Mrpl46-ps1	100362756	pseudogene				
NC_086019.1	47421440	47438721	1	minus	uncharacterized LOC120099112	LOC120099112	120099112	lncRNA	XR_005497964.1			
NC_086019.1	47483365	47505471	1	minus	uncharacterized LOC102548198	LOC102548198	102548198	lncRNA	XR_349979.5			
NC_086019.1	47717568	47725289	1	minus	uncharacterized LOC120099113	LOC120099113	120099113	lncRNA	XR_005497966.1			
NC_086019.1	47796391	47796846	1	minus	serine and arginine rich splicing factor 3, pseudogene 8	Srsf3-ps8	120097711	pseudogene				
NC_086019.1	47896553	47909035	1	minus	uncharacterized LOC102548409	LOC102548409	102548409	lncRNA	XR_349981.5			
NC_086019.1	47913357	47921367	1	minus	uncharacterized LOC102548472	LOC102548472	102548472	lncRNA	XR_005495282.2			
