Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NW_022103904.1	25912355	26024254		plus	CREB-regulated transcription coactivator 3	CRTC3	101649936	protein-coding	XM_045286300.1	XP_045142235.1	641	
NW_022103904.1	26016474	26018095		plus	ATP synthase subunit g, mitochondrial-like	LOC123521252	123521252	protein-coding	XM_045286306.1	XP_045142241.1	103	
NW_022103904.1	26023984	26024090		plus	U6 spliceosomal RNA	LOC115868153	115868153	snRNA	XR_004045440.1			
NW_022103904.1	26064931	26065037		plus	U6 spliceosomal RNA	LOC115868157	115868157	snRNA	XR_004045444.1			
NW_022103904.1	26102358	26228204		plus	Bloom syndrome protein	BLM	101651899	protein-coding	XM_004708093.2	XP_004708150.1	1426	
NW_022103904.1	26289760	26299722		plus	furin	FURIN	101650555	protein-coding	XM_004708214.2	XP_004708271.1	792	
NW_022103904.1	26300654	26311998		plus	LOW QUALITY PROTEIN: tyrosine-protein kinase Fes/Fps	FES	101652210	protein-coding	XM_004708094.2	XP_004708151.1	815	
NW_022103904.1	26328112	26346512		plus	alpha-mannosidase 2x isoform X1	MAN2A2	101652531	protein-coding	XM_004708095.3	XP_004708152.2	1167	
NW_022103904.1	26348405	26348531		minus	uncharacterized gene	LOC115868190	115868190	pseudogene				
NW_022103904.1	26349372	26352854		minus	guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1 isoform X2	HDDC3	101652847	protein-coding	XM_004708096.4	XP_004708153.1	179	
NW_022103904.1	26356368	26367756		plus	protein unc-45 homolog A	UNC45A	101650870	protein-coding	XM_030884457.2	XP_030740317.1	799	
NW_022103904.1	26371877	26376131		plus	RCC1 domain-containing protein 1	RCCD1	101651178	protein-coding	XM_004708216.2	XP_004708273.2	188	
NW_022103904.1	26379720	26419009		minus	protein regulator of cytokinesis 1 isoform X1	PRC1	101653163	protein-coding	XM_030884474.2	XP_030740334.2	620	
NW_022103904.1	26425065	26448423		minus	vacuolar protein sorting-associated protein 33B isoform X1	VPS33B	101653679	protein-coding	XM_004708099.4	XP_004708156.1	618	
NW_022103904.1	26455797	26463171		minus	neugrin	NGRN	101653992	protein-coding	XM_004708100.2	XP_004708157.1	297	
NW_022103904.1	26463803	26477188		minus	tubulin polyglutamylase TTLL13P	TTLL13	101654306	protein-coding	XM_004708101.4	XP_004708158.2	826	
NW_022103904.1	26483839	26495258		minus	GDP-D-glucose phosphorylase 1 isoform X2	GDPGP1	101654620	protein-coding	XM_004708102.2	XP_004708159.1	385	
NW_022103904.1	26483903	26484009		minus	U6 spliceosomal RNA	LOC115868161	115868161	snRNA	XR_004045448.1			
NW_022103904.1	26495504	26499075		plus	calcium and integrin-binding protein 1 isoform X2	CIB1	101654937	protein-coding	XM_004708103.2	XP_004708160.1	191	
NW_022103904.1	26502842	26541426		minus	semaphorin-4B	SEMA4B	101655251	protein-coding	XM_045286368.1	XP_045142303.1	831	
NW_022103904.1	26570194	26570978		minus	uncharacterized gene	LOC101655558	101655558	pseudogene				
NW_022103904.1	26601318	26602141		plus	uncharacterized gene	LOC101651787	101651787	pseudogene				
NW_022103904.1	26655658	26661134		plus	uncharacterized gene	LOC101655883	101655883	pseudogene				
NW_022103904.1	26682684	26696016		plus	isocitrate dehydrogenase [NADP], mitochondrial	IDH2	101656187	protein-coding	XM_004708105.2	XP_004708162.1	400	
NW_022103904.1	26698596	26785712		minus	zinc finger protein 710 isoform X2	ZNF710	101652095	protein-coding	XM_004708217.4	XP_004708274.1	655	
NW_022103904.1	26890768	26918447		minus	arpin	ARPIN	101652731	protein-coding	XM_045286301.1	XP_045142236.1	230	
NW_022103904.1	26925746	26928537		plus	uncharacterized gene	LOC101653053	101653053	pseudogene				
NW_022103904.1	26984584	27110319		plus	neuronal acetylcholine receptor subunit alpha-7	LOC101656805	101656805	protein-coding	XM_013006032.2	XP_012861486.2	575	
NW_022103904.1	27057942	27059533		plus	uncharacterized gene	LOC101653366	101653366	pseudogene				
NW_022103904.1	27149947	27150053		minus	U6 spliceosomal RNA	LOC115868165	115868165	snRNA	XR_004045452.1			
NW_022103904.1	27159437	27160876		minus	LOW QUALITY PROTEIN: MAGE-like protein 2	MAGEL2	115868140	protein-coding	XM_045286302.1	XP_045142237.1	481	
NW_022103904.1	27181099	27284998		minus	ubiquitin-protein ligase E3A isoform X1	UBE3A	101657114	protein-coding	XM_004708107.2	XP_004708164.1	877	
NW_022103904.1	27264539	27264924		plus	uncharacterized gene	LOC115868131	115868131	pseudogene				
NW_022103904.1	27293169	27293365		plus	uncharacterized gene	LOC101653993	101653993	pseudogene				
NW_022103904.1	27342878	27343421		plus	uncharacterized gene	LOC101657421	101657421	pseudogene				
NW_022103904.1	27376257	27376677		minus	uncharacterized gene	LOC115868141	115868141	pseudogene				
NW_022103904.1	27402946	27575082		minus	tight junction protein ZO-1	TJP1	101654621	protein-coding	XM_045286303.1	XP_045142238.1	1648	
NW_022103904.1	27725727	27726820		minus	uncharacterized gene	LOC101655252	101655252	pseudogene				
NW_022103904.1	27744835	27745687		minus	uncharacterized gene	LOC101657729	101657729	pseudogene				
NW_022103904.1	27929907	27930797		plus	uncharacterized gene	LOC101655884	101655884	pseudogene				
NW_022103904.1	27991617	27993869		minus	uncharacterized gene	LOC101656188	101656188	pseudogene				
NW_022103904.1	28053964	28077562		minus	TM2 domain-containing protein 3 isoform X2	TM2D3	101662318	protein-coding	XM_030884478.2	XP_030740338.2	221	
NW_022103904.1	28078136	28092269		plus	uncharacterized gene	LOC101662641	101662641	pseudogene				
NW_022103904.1	28118794	28360111		plus	proprotein convertase subtilisin/kexin type 6	PCSK6	101662960	protein-coding	XM_045286304.1	XP_045142239.1	989	
NW_022103904.1	28225795	28236219		minus	uncharacterized gene	LOC105979909	105979909	pseudogene				
NW_022103904.1	28383223	28402941		plus	U2 small nuclear ribonucleoprotein A'	SNRPA1	101660440	protein-coding	XM_004717457.3	XP_004717514.1	255	
NW_022103904.1	28411121	28422562		plus	selenoprotein S	SELENOS	101663283	protein-coding	XM_013008542.3	XP_012863996.3	290	
NW_022103904.1	28432785	28569314		plus	chondroitin sulfate synthase 1	CHSY1	101660755	protein-coding	XM_030884481.2	XP_030740341.2	973	
NW_022103904.1	28569821	28592429		plus	uncharacterized gene	LOC101663595	101663595	pseudogene				
NW_022103904.1	28630438	28631313		plus	uncharacterized gene	LOC101661071	101661071	pseudogene				
NW_022103904.1	28670670	28672339		plus	uncharacterized gene	LOC101663904	101663904	pseudogene				
NW_022103904.1	28691526	28692414		plus	uncharacterized gene	LOC101661386	101661386	pseudogene				
NW_022103904.1	28702586	28921275		minus	leucine-rich repeat serine/threonine-protein kinase 1 isoform X1	LRRK1	101661701	protein-coding	XM_004717458.2	XP_004717515.1	2015	
NW_022103904.1	28938494	28981410		minus	aldehyde dehydrogenase family 1 member A3	ALDH1A3	101662006	protein-coding	XM_004717459.2	XP_004717516.1	512	
NW_022103904.1	29070548	29070753		plus	uncharacterized gene	LOC115868128	115868128	pseudogene				
NW_022103904.1	29309546	29318939		plus	uncharacterized gene	LOC101664214	101664214	pseudogene				
NW_022103904.1	29443521	29476695		minus	uncharacterized gene	LOC101664534	101664534	pseudogene				
NW_022103905.1	61697	151825		minus	EH domain-containing protein 4	EHD4	101663224	protein-coding	XM_004709367.2	XP_004709424.1	541	
NW_022103905.1	185921	269030		minus	cytosolic phospholipase A2 epsilon isoform X1	PLA2G4E	101643951	protein-coding	XM_045286542.1	XP_045142477.1	871	
NW_022103905.1	205065	206030		plus	glyceraldehyde-3-phosphate dehydrogenase-like	LOC105979225	105979225	protein-coding	XM_013006366.2	XP_012861820.1	293	
NW_022103905.1	249885	250338		minus	uncharacterized gene	LOC105979224	105979224	pseudogene				
NW_022103905.1	282341	282792		minus	uncharacterized gene	LOC101663533	101663533	pseudogene				
NW_022103905.1	302194	323469		minus	cytosolic phospholipase A2 delta	PLA2G4D	101644594	protein-coding	XM_004709468.1	XP_004709525.1	787	
NW_022103905.1	345067	345254		plus	U2 spliceosomal RNA	LOC115868220	115868220	snRNA	XR_004045484.1			
NW_022103905.1	369421	388745		minus	cytosolic phospholipase A2 zeta	PLA2G4F	101645229	protein-coding	XM_045286455.1	XP_045142390.1	827	
NW_022103905.1	391607	433705		minus	vam6/Vps39-like protein isoform X1	VPS39	101663842	protein-coding	XM_004709368.4	XP_004709425.1	886	
NW_022103905.1	437405	484905		minus	transmembrane protein 87A isoform X2	TMEM87A	101664669	protein-coding	XM_004709371.2	XP_004709428.2	559	
NW_022103905.1	449366	450983		minus	uncharacterized gene	LOC123521271	123521271	pseudogene				
NW_022103905.1	485006	559345		plus	neutral alpha-glucosidase C	GANC	101645543	protein-coding	XM_045286501.1	XP_045142436.1	913	
NW_022103905.1	586257	641545		plus	calpain-3 isoform X1	CAPN3	101638394	protein-coding	XM_004709372.2	XP_004709429.1	820	
NW_022103905.1	612446	617301		minus	uncharacterized LOC123521272, transcript variant X2	LOC123521272	123521272	lncRNA	XR_006679742.1			
NW_022103905.1	642365	709569		minus	zinc finger protein 106 isoform X3	ZNF106	101639557	protein-coding	XM_013006363.2	XP_012861817.1	1094	
NW_022103905.1	661505	661662		minus	U1 spliceosomal RNA	LOC115868213	115868213	snRNA	XR_004045479.1			
NW_022103905.1	705711	706323		plus	uncharacterized gene	LOC101645860	101645860	pseudogene				
NW_022103905.1	724392	765813		plus	synaptosomal-associated protein 23	SNAP23	101639877	protein-coding	XM_045286536.1	XP_045142471.1	210	
NW_022103905.1	771646	777006		minus	leucine-rich repeat-containing protein 57	LRRC57	101640382	protein-coding	XM_045286511.1	XP_045142446.1	239	
NW_022103905.1	777069	791454		plus	HAUS augmin-like complex subunit 2 isoform X1	HAUS2	101640694	protein-coding	XM_004709381.2	XP_004709438.1	235	
NW_022103905.1	792574	928801		plus	stAR-related lipid transfer protein 9	STARD9	101646172	protein-coding	XM_045286451.1	XP_045142386.1	4580	
NW_022103905.1	873501	874774		minus	uncharacterized gene	LOC101641014	101641014	pseudogene				
NW_022103905.1	929955	940880		minus	codanin-1	CDAN1	101646492	protein-coding	XM_045286456.1	XP_045142391.1	1272	
NW_022103905.1	942310	1145233		minus	tau-tubulin kinase 2 isoform X1	TTBK2	101641325	protein-coding	XM_004709382.2	XP_004709439.1	1244	
NW_022103905.1	989175	989648		plus	uncharacterized gene	LOC105979200	105979200	pseudogene				
NW_022103905.1	1029785	1030609		minus	uncharacterized gene	LOC105979201	105979201	pseudogene				
NW_022103905.1	1088202	1088925		minus	uncharacterized gene	LOC105979202	105979202	pseudogene				
NW_022103905.1	1157055	1157885		plus	uncharacterized gene	LOC101641640	101641640	pseudogene				
NW_022103905.1	1166826	1321563		minus	E3 ubiquitin-protein ligase UBR1	UBR1	101641955	protein-coding	XM_004709383.2	XP_004709440.1	1753	
NW_022103905.1	1189636	1194027		minus	uncharacterized gene	LOC105979203	105979203	pseudogene				
NW_022103905.1	1321903	1328260		plus	uncharacterized gene	LOC101646808	101646808	pseudogene				
NW_022103905.1	1337971	1338408		plus	uncharacterized gene	LOC101642264	101642264	pseudogene				
NW_022103905.1	1357436	1407271		plus	transmembrane protein 62	TMEM62	101647444	protein-coding	XM_045286457.1	XP_045142392.1	586	
NW_022103905.1	1407507	1420252		plus	cyclin-D1-binding protein 1	CCNDBP1	101647761	protein-coding	XM_013006324.2	XP_012861778.1	357	
NW_022103905.1	1423376	1455666		minus	protein 4.2	EPB42	101648070	protein-coding	XM_004709476.2	XP_004709533.1	691	
NW_022103905.1	1470052	1499710		minus	protein-glutamine gamma-glutamyltransferase 5	TGM5	101648379	protein-coding	XM_004709477.3	XP_004709534.3	757	
NW_022103905.1	1515593	1541844		minus	protein-glutamine gamma-glutamyltransferase Z	TGM7	101648685	protein-coding	XM_030884506.1	XP_030740366.1	738	
NW_022103905.1	1580030	1582615		minus	tRNA wybutosine-synthesizing protein 4	LCMT2	101648989	protein-coding	XM_004709479.3	XP_004709536.1	686	
NW_022103905.1	1582517	1605563		plus	adenosine deaminase-like protein isoform X2	ADAL	101642578	protein-coding	XM_004709384.3	XP_004709441.2	355	
NW_022103905.1	1606993	1622831		minus	LOW QUALITY PROTEIN: zinc finger and SCAN domain-containing protein 29	ZSCAN29	101649306	protein-coding	XM_045286417.1	XP_045142352.1	819	
NW_022103905.1	1633572	1657973		plus	gamma-tubulin complex component 4	TUBGCP4	101642889	protein-coding	XM_045286458.1	XP_045142393.1	647	
NW_022103905.1	1652583	1652773		minus	U2 spliceosomal RNA	LOC115868216	115868216	snRNA	XR_004045480.1			
NW_022103905.1	1659280	1739260		minus	TP53-binding protein 1 isoform X1	TP53BP1	101643206	protein-coding	XM_045286418.1	XP_045142353.1	1966	
NW_022103905.1	1740289	1741873		minus	uncharacterized gene	LOC101649943	101649943	pseudogene				
NW_022103905.1	1743363	1765197		plus	uncharacterized gene	LOC123521267	123521267	pseudogene				
NW_022103905.1	1765287	1785467		plus	microtubule-associated protein 1A	MAP1A	101643734	protein-coding	XM_004709388.2	XP_004709445.2	2788	
NW_022103905.1	1786751	1826914		minus	inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1 isoform X1	PPIP5K1	101650560	protein-coding	XM_045286424.1	XP_045142359.1	1568	
NW_022103905.1	1832611	1838069		plus	creatine kinase U-type, mitochondrial	CKMT1A	101644057	protein-coding	XM_004709390.2	XP_004709447.1	417	
NW_022103905.1	1838434	1860299		minus	stereocilin	STRC	101650876	protein-coding	XM_004709482.1	XP_004709539.1	1769	
NW_022103905.1	1856467	1856567		minus	uncharacterized gene	LOC115868230	115868230	pseudogene				
NW_022103905.1	1875295	1900383		minus	cation channel sperm-associated protein 2	CATSPER2	101651184	protein-coding	XM_045286520.1	XP_045142455.1	515	
NW_022103905.1	1900792	1924051		plus	protein disulfide-isomerase A3	PDIA3	101644593	protein-coding	XM_004709391.4	XP_004709448.1	505	
NW_022103905.1	1925364	1940364		minus	RNA polymerase II elongation factor ELL3	ELL3	101651489	protein-coding	XM_030884508.2	XP_030740368.1	365	
NW_022103905.1	1929967	1930073		plus	U6 spliceosomal RNA	LOC115868234	115868234	snRNA	XR_004045494.1			
NW_022103905.1	1940621	1942379		plus	small EDRK-rich factor 2	SERF2	101645110	protein-coding	XM_004709393.2	XP_004709450.1	59	
NW_022103905.1	1942649	1949864		minus	serine incorporator 4	SERINC4	101651793	protein-coding	XM_004709485.2	XP_004709542.1	488	
NW_022103905.1	1950237	1951540		plus	huntingtin-interacting protein K	HYPK	101645420	protein-coding	XM_004709394.2	XP_004709451.1	121	
NW_022103905.1	1958366	1981995		minus	microfibrillar-associated protein 1	MFAP1	101645750	protein-coding	XM_004709395.4	XP_004709452.1	439	
NW_022103905.1	1984141	2020641		plus	WD repeat-containing protein 76	WDR76	101652100	protein-coding	XM_045286537.1	XP_045142472.1	623	
NW_022103905.1	1991967	1992154		plus	U2 spliceosomal RNA	LOC115868218	115868218	snRNA	XR_004045482.1			
NW_022103905.1	1995791	1996495		minus	60S ribosomal protein L14-like	LOC101646065	101646065	protein-coding	XM_045286538.1	XP_045142473.1	221	
NW_022103905.1	2006289	2007027		plus	uncharacterized gene	LOC105979204	105979204	pseudogene				
NW_022103905.1	2026702	2375401		minus	LOW QUALITY PROTEIN: FERM domain-containing protein 5	FRMD5	101647013	protein-coding	XM_030884528.2	XP_030740388.2	546	
NW_022103905.1	2066090	2066514		minus	uncharacterized gene	LOC101646703	101646703	pseudogene				
NW_022103905.1	2169854	2170633		minus	uncharacterized gene	LOC101646382	101646382	pseudogene				
NW_022103905.1	2176810	2176991		plus	U2 spliceosomal RNA	LOC115868219	115868219	snRNA	XR_004045483.1			
NW_022103905.1	2327943	2328101		minus	U1 spliceosomal RNA	LOC115868209	115868209	snRNA	XR_004045475.1			
NW_022103905.1	2444411	2444996		plus	uncharacterized gene	LOC101647647	101647647	pseudogene				
NW_022103905.1	2496014	2595008		plus	protein GOLM2 isoform X1	GOLM2	101647960	protein-coding	XM_045286488.1	XP_045142423.1	435	
NW_022103905.1	2557184	2557282		minus	uncharacterized gene	LOC115868231	115868231	pseudogene				
NW_022103905.1	2583308	2583485		plus	uncharacterized gene	LOC115868214	115868214	pseudogene				
NW_022103905.1	2599368	2599475		plus	U6 spliceosomal RNA	LOC115868232	115868232	snRNA	XR_004045492.1			
NW_022103905.1	2602067	2682147		plus	CTD small phosphatase-like protein 2	CTDSPL2	101648277	protein-coding	XM_004709399.4	XP_004709456.1	466	
NW_022103905.1	2691053	2711296		plus	eukaryotic translation initiation factor 3 subunit J	EIF3J	101648787	protein-coding	XM_004709401.2	XP_004709458.2	220	
NW_022103905.1	2708502	2790620		minus	spatacsin	SPG11	101652418	protein-coding	XM_045286459.1	XP_045142394.1	2125	
NW_022103905.1	2792874	2801476		minus	protein PAT1 homolog 2 isoform X1	PATL2	101652736	protein-coding	XM_045286527.1	XP_045142462.1	560	
NW_022103905.1	2821716	2826364		plus	beta-2-microglobulin	B2M	101653058	protein-coding	XM_045286512.1	XP_045142447.1	120	
NW_022103905.1	2835929	2847925		plus	uncharacterized LOC123521274	LOC123521274	123521274	lncRNA	XR_006679744.1			
NW_022103905.1	2848023	2883164		plus	E3 ubiquitin-protein ligase TRIM69 isoform X2	TRIM69	101653372	protein-coding	XM_013006370.3	XP_012861824.1	490	
NW_022103905.1	2895831	2925290		plus	telomere repeats-binding bouquet formation protein 2	TERB2	101649103	protein-coding	XM_004709402.1	XP_004709459.1	221	
NW_022103905.1	2962509	2995321		plus	sorbitol dehydrogenase	SORD	101653686	protein-coding	XM_045286460.1	XP_045142395.1	377	
NW_022103905.1	3022188	3041534		minus	dual oxidase 2	LOC101654000	101654000	protein-coding	XM_004709492.1	XP_004709549.1	1410	
NW_022103905.1	3042516	3045893		plus	dual oxidase maturation factor 2	DUOXA2	101654314	protein-coding	XM_004709493.1	XP_004709550.1	320	
NW_022103905.1	3047150	3050290		minus	dual oxidase maturation factor 1 isoform X1	DUOXA1	101649420	protein-coding	XM_004709403.4	XP_004709460.1	342	
NW_022103905.1	3063831	3092439		plus	dual oxidase 1	DUOX1	101649942	protein-coding	XM_030884532.2	XP_030740392.1	1533	
NW_022103905.1	3094059	3114437		minus	SH2 domain-containing adapter protein F isoform X2	SHF	101650247	protein-coding	XM_004709406.3	XP_004709463.1	239	
NW_022103905.1	3127420	3127491		minus	tRNA-His	TRNAH-GUG	115868248	tRNA				
NW_022103905.1	3128216	3128287		plus	tRNA-His	TRNAH-GUG	115868247	tRNA				
NW_022103905.1	3232955	3250179		minus	glycine amidinotransferase, mitochondrial	GATM	101650559	protein-coding	XM_030884522.2	XP_030740382.1	423	
NW_022103905.1	3340551	3343685		plus	normal mucosa of esophagus-specific gene 1 protein	CUNH15orf48	101650875	protein-coding	XM_004709408.2	XP_004709465.1	83	
NW_022103905.1	3405408	3435835		minus	zinc transporter 4	SLC30A4	101651183	protein-coding	XM_004709409.2	XP_004709466.2	416	
NW_022103905.1	3495393	3495453		plus	U7 small nuclear RNA	LOC115868236	115868236	snRNA	XR_004045496.1			
NW_022103905.1	3501506	3519922		plus	biogenesis of lysosome-related organelles complex 1 subunit 6 isoform X2	BLOC1S6	101651488	protein-coding	XM_004709410.2	XP_004709467.1	172	
NW_022103905.1	3540868	3604495		plus	sulfide:quinone oxidoreductase, mitochondrial	SQOR	101654629	protein-coding	XM_004709494.2	XP_004709551.1	410	
NW_022103905.1	3643144	3643278		minus	small nucleolar RNA SNORA9	LOC115868240	115868240	snoRNA	XR_004045499.1			
NW_022103905.1	4157661	4158420		plus	uncharacterized gene	LOC101651792	101651792	pseudogene				
NW_022103905.1	4186446	4187298		plus	uncharacterized gene	LOC101652099	101652099	pseudogene				
NW_022103905.1	4435331	4503072		minus	uncharacterized gene	LOC115868196	115868196	pseudogene				
NW_022103905.1	5470223	5470656		plus	60S ribosomal protein L23a-like	LOC105979231	105979231	protein-coding	XM_045286549.1	XP_045142484.1	143	
NW_022103905.1	5898201	5956724		plus	semaphorin-6D isoform X5	SEMA6D	101652417	protein-coding	XM_004709411.2	XP_004709468.1	1073	
NW_022103905.1	6116628	6116992		minus	uncharacterized gene	LOC105979232	105979232	pseudogene				
NW_022103905.1	6221247	6221409		plus	U1 spliceosomal RNA	LOC115868246	115868246	snRNA	XR_004045503.1			
NW_022103905.1	6394913	6395072		plus	U1 spliceosomal RNA	LOC115868211	115868211	snRNA	XR_004045477.1			
NW_022103905.1	6447857	6474595		plus	sodium/potassium/calcium exchanger 5	SLC24A5	101655893	protein-coding	XM_004709495.1	XP_004709552.1	424	
NW_022103905.1	6481209	6507013		minus	myelin expression factor 2	MYEF2	101656196	protein-coding	XM_045286461.1	XP_045142396.1	578	
NW_022103905.1	6519137	6519300		minus	U1 spliceosomal RNA	LOC115868208	115868208	snRNA	XR_004045474.1			
NW_022103905.1	6536623	6545500		plus	cortexin-2	CTXN2	101653371	protein-coding	XM_004709415.2	XP_004709472.1	81	
NW_022103905.1	6550748	6561996		minus	ELMO domain-containing protein 2-like	LOC101656506	101656506	protein-coding	XM_045286462.1	XP_045142397.1	304	
NW_022103905.1	6564370	6669004		plus	solute carrier family 12 member 1 isoform X2	SLC12A1	101653685	protein-coding	XM_004709417.2	XP_004709474.1	1100	
NW_022103905.1	6698478	6709500		plus	deoxyuridine 5'-triphosphate nucleotidohydrolase, mitochondrial	DUT	101654203	protein-coding	XM_004709418.2	XP_004709475.2	181	
NW_022103905.1	6798082	7019184		minus	fibrillin-1	FBN1	101656813	protein-coding	XM_013006330.2	XP_012861784.1	2774	
NW_022103905.1	7164091	7235064		minus	centrosomal protein of 152 kDa	CEP152	101657122	protein-coding	XM_045286463.1	XP_045142398.1	1648	
NW_022103905.1	7267452	7418171		minus	SHC-transforming protein 4 isoform X1	SHC4	101654517	protein-coding	XM_004709419.2	XP_004709476.1	633	
NW_022103905.1	7308128	7308254		minus	uncharacterized gene	LOC115868221	115868221	pseudogene				
NW_022103905.1	7318498	7320101		plus	EP300-interacting inhibitor of differentiation 1	EID1	105979223	protein-coding	XM_045286534.1	XP_045142469.1	173	
NW_022103905.1	7424582	7424688		plus	U6 spliceosomal RNA	LOC115868229	115868229	snRNA	XR_004045491.1			
NW_022103905.1	7448843	7518257		minus	selenocysteine insertion sequence-binding protein 2-like	SECISBP2L	101657429	protein-coding	XM_013006373.3	XP_012861827.2	1109	
NW_022103905.1	7556384	7557222		plus	uncharacterized gene	LOC101654832	101654832	pseudogene				
NW_022103905.1	7568846	7599610		minus	COP9 signalosome complex subunit 2 isoform X1	COPS2	101655147	protein-coding	XM_004709420.2	XP_004709477.1	450	
NW_022103905.1	7627211	7779911		plus	N-acetylgalactosamine kinase	GALK2	101657736	protein-coding	XM_013006332.2	XP_012861786.1	379	
NW_022103905.1	7779902	7990310		minus	LOW QUALITY PROTEIN: protein FAM227B	FAM227B	101658055	protein-coding	XM_045286464.1	XP_045142399.1	523	
NW_022103905.1	7871598	7934127		plus	fibroblast growth factor 7	FGF7	101655892	protein-coding	XM_004709423.2	XP_004709480.1	194	
NW_022103905.1	8003761	8025353		plus	tRNA-uridine aminocarboxypropyltransferase 1	DTWD1	101656195	protein-coding	XM_004709424.2	XP_004709481.1	304	
NW_022103905.1	8222642	8476677		minus	probable phospholipid-transporting ATPase IM	ATP8B4	101658690	protein-coding	XM_045286465.1	XP_045142400.1	1144	
NW_022103905.1	8393213	8393316		minus	U6 spliceosomal RNA	LOC115868228	115868228	snRNA	XR_004045490.1			
NW_022103905.1	8490730	8491463		plus	uncharacterized gene	LOC101659012	101659012	pseudogene				
NW_022103905.1	8553091	8619779		plus	very long-chain acyl-CoA synthetase	SLC27A2	101659329	protein-coding	XM_045286466.1	XP_045142401.1	600	
NW_022103905.1	8628789	8652367		minus	histidine decarboxylase	HDC	101659637	protein-coding	XM_013006372.3	XP_012861826.3	644	
NW_022103905.1	8672620	8704969		minus	GA-binding protein subunit beta-1 isoform X1	GABPB1	101656505	protein-coding	XM_004709425.4	XP_004709482.1	395	
NW_022103905.1	8715950	8716059		minus	U6 spliceosomal RNA	LOC115868233	115868233	snRNA	XR_004045493.1			
NW_022103905.1	8804570	8873292		plus	ubiquitin carboxyl-terminal hydrolase 8	USP8	101660260	protein-coding	XM_045286452.1	XP_045142387.1	1090	
NW_022103905.1	8817680	8818246		minus	uncharacterized gene	LOC101659952	101659952	pseudogene				
NW_022103905.1	8826162	8826824		plus	uncharacterized gene	LOC105979205	105979205	pseudogene				
NW_022103905.1	8874242	8887984		minus	inactive ubiquitin carboxyl-terminal hydrolase 50	USP50	101660576	protein-coding	XM_004709507.2	XP_004709564.1	374	
NW_022103905.1	8896629	8897582		minus	uncharacterized gene	LOC105979212	105979212	pseudogene				
NW_022103905.1	8900496	9020164		minus	transient receptor potential cation channel subfamily M member 7	TRPM7	101660894	protein-coding	XM_013006334.2	XP_012861788.1	1852	
NW_022103905.1	9002052	9003780		minus	uncharacterized gene	LOC105979206	105979206	pseudogene				
NW_022103905.1	9023325	9026658		plus	uncharacterized gene	LOC101661208	101661208	pseudogene				
NW_022103905.1	9044807	9079400		minus	signal peptide peptidase-like 2A isoform X2	SPPL2A	101657020	protein-coding	XM_004709427.4	XP_004709484.1	478	
NW_022103905.1	9065644	9065735		minus	uncharacterized gene	LOC115868215	115868215	pseudogene				
NW_022103905.1	9118000	9118564		minus	uncharacterized gene	LOC101657326	101657326	pseudogene				
NW_022103905.1	9184212	9184737		plus	uncharacterized gene	LOC101657630	101657630	pseudogene				
NW_022103905.1	9217913	9283010		plus	AP-4 complex subunit epsilon-1	AP4E1	101661528	protein-coding	XM_013006335.2	XP_012861789.1	1146	
NW_022103905.1	9320663	9321644		minus	tumor necrosis factor alpha-induced protein 8-like protein 3	TNFAIP8L3	101661839	protein-coding	XM_013006374.3	XP_012861828.3	158	
NW_022103905.1	9543626	9579317		minus	aromatase isoform X1	LOC101657950	101657950	protein-coding	XM_004709428.2	XP_004709485.1	503	
NW_022103905.1	9582057	9582391		minus	uncharacterized gene	LOC115868198	115868198	pseudogene				
NW_022103905.1	9682032	9748996		plus	gliomedin	GLDN	101658269	protein-coding	XM_004709429.2	XP_004709486.1	551	
NW_022103905.1	9759358	9920017		minus	dmX-like protein 2	DMXL2	101662464	protein-coding	XM_013006336.2	XP_012861790.1	2969	
NW_022103905.1	9913910	9914014		plus	uncharacterized gene	LOC115868239	115868239	pseudogene				
NW_022103905.1	9973754	10010099		plus	secretogranin-3	SCG3	101658586	protein-coding	XM_004709430.3	XP_004709487.1	471	
NW_022103905.1	10016659	10039713		minus	lysM and putative peptidoglycan-binding domain-containing protein 2 isoform X2	LYSMD2	101658906	protein-coding	XM_004709431.2	XP_004709488.1	124	
NW_022103905.1	10068110	10114885		plus	tropomodulin-2	TMOD2	101659223	protein-coding	XM_004709432.2	XP_004709489.2	332	
NW_022103905.1	10132408	10207503		plus	tropomodulin-3	LOC101659539	101659539	protein-coding	XM_045286508.1	XP_045142443.1	352	
NW_022103905.1	10213749	10224674		minus	RNA polymerase-associated protein LEO1-like	LOC123521269	123521269	protein-coding	XM_045286467.1	XP_045142402.1	179	
NW_022103905.1	10242149	10273298		minus	RNA polymerase-associated protein LEO1	LEO1	101662785	protein-coding	XM_013006337.2	XP_012861791.2	659	
NW_022103905.1	10300834	10301825		plus	uncharacterized gene	LOC101663107	101663107	pseudogene				
NW_022103905.1	10328937	10345845		plus	mitogen-activated protein kinase 6	MAPK6	101659852	protein-coding	XM_004709434.2	XP_004709491.1	722	
NW_022103905.1	10440674	10461548		minus	guanine nucleotide-binding protein subunit beta-5	GNB5	101663735	protein-coding	XM_030884510.2	XP_030740370.2	234	
