Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NW_003573422.1	59614072	59618526		plus	lysozyme C, kidney isozyme isoform X1	LOC100666513	100666513	protein-coding	XM_003405198.3	XP_003405246.1	148	
NW_003573422.1	59624216	59630886		plus	uncharacterized protein LOC111753013	LOC111753013	111753013	protein-coding	XM_023558755.1	XP_023414523.1	212	
NW_003573422.1	59634912	59640151		plus	lysozyme C-like	LOC100666797	100666797	protein-coding	XM_023539654.1	XP_023395422.1	146	
NW_003573422.1	59640230	59646153		minus	uncharacterized gene	LOC111753014	111753014	pseudogene				
NW_003573422.1	59660040	59666391		plus	lysozyme C, spleen isozyme-like	LOC100667364	100667364	protein-coding	XM_003405200.2	XP_003405248.1	148	
NW_003573422.1	59681903	59689244		plus	YEATS domain-containing protein 4-like isoform X1	LOC111753018	111753018	protein-coding	XM_023558775.1	XP_023414543.1	81	
NW_003573422.1	59709218	59740178		plus	YEATS domain-containing protein 4 isoform X1	LOC100667649	100667649	protein-coding	XM_003405201.3	XP_003405249.1	227	
NW_003573422.1	59742169	59747568		plus	uncharacterized LOC111748433	LOC111748433	111748433	lncRNA	XR_002784155.1			
NW_003573422.1	59834507	59953731		plus	fibroblast growth factor receptor substrate 2 isoform X3	FRS2	100667934	protein-coding	XM_003405202.3	XP_003405250.2	471	
NW_003573422.1	59901208	59903492		plus	uncharacterized LOC111753030	LOC111753030	111753030	lncRNA	XR_002787882.1			
NW_003573422.1	59964047	59980451		plus	T-complex protein 1 subunit beta	CCT2	100668222	protein-coding	XM_003405203.3	XP_003405251.1	535	
NW_003573422.1	59980578	59985989		minus	leucine-rich repeat-containing protein 10	LRRC10	100670015	protein-coding	XM_003405590.3	XP_003405638.1	279	
NW_003573422.1	60037232	60081306		minus	bestrophin-3	BEST3	100670305	protein-coding	XM_003405591.2	XP_003405639.1	683	
NW_003573422.1	60120327	60164439		plus	rab-3A-interacting protein	RAB3IP	100670588	protein-coding	XM_010598802.2	XP_010597104.1	457	
NW_003573422.1	60219964	60356037		plus	myelin regulatory factor-like protein	MYRFL	104847111	protein-coding	XM_010601363.2	XP_010599665.2	904	
NW_003573422.1	60519462	60521941		plus	uncharacterized gene	LOC100670868	100670868	pseudogene				
NW_003573422.1	60622406	60636552		minus	uncharacterized LOC111753041	LOC111753041	111753041	lncRNA	XR_002787887.1			
NW_003573422.1	60641351	60647899		minus	uncharacterized LOC111753040	LOC111753040	111753040	lncRNA	XR_002787886.1			
NW_003573422.1	60688785	60810730		plus	CCR4-NOT transcription complex subunit 2 isoform X2	CNOT2	100671151	protein-coding	XM_010598810.2	XP_010597112.1	540	
NW_003573422.1	60819963	60905781		plus	calcium-activated potassium channel subunit beta-4	KCNMB4	100668504	protein-coding	XM_003405204.3	XP_003405252.1	210	
NW_003573422.1	60945894	61083652		minus	LOW QUALITY PROTEIN: receptor-type tyrosine-protein phosphatase beta	PTPRB	100671437	protein-coding	XM_003405594.3	XP_003405642.2	2212	
NW_003573422.1	61082586	61111798		plus	uncharacterized LOC111753047	LOC111753047	111753047	lncRNA	XR_002787900.1			
NW_003573422.1	61084127	61242257		minus	receptor-type tyrosine-protein phosphatase R	PTPRR	100671723	protein-coding	XM_023558884.1	XP_023414652.1	410	
NW_003573422.1	61628862	61629434		plus	uncharacterized gene	LOC100672009	100672009	pseudogene				
NW_003573422.1	61754221	61800114		minus	tetraspanin-8	TSPAN8	100672299	protein-coding	XM_023558904.1	XP_023414672.1	238	
NW_003573422.1	62107073	62260163		plus	LOW QUALITY PROTEIN: leucine-rich repeat-containing G-protein coupled receptor 5	LGR5	100668785	protein-coding	XM_003405205.3	XP_003405253.1	906	
NW_003573422.1	62292077	62357075		minus	zinc finger C3H1 domain-containing protein isoform X2	ZFC3H1	100669065	protein-coding	XM_003405206.3	XP_003405254.1	1988	
NW_003573422.1	62357026	62373807		plus	THAP domain-containing protein 2	THAP2	100669343	protein-coding	XM_023558919.1	XP_023414687.1	207	
NW_003573422.1	62376672	62396335		plus	transmembrane protein 19 isoform X1	TMEM19	104846786	protein-coding	XM_023558948.1	XP_023414716.1	356	
NW_003573422.1	62449907	62478736		plus	ras-related protein Rab-21	RAB21	100669626	protein-coding	XM_003405208.3	XP_003405256.1	222	
NW_003573422.1	62529343	62594816		plus	TBC1 domain family member 15 isoform X2	TBC1D15	100672587	protein-coding	XM_010598887.2	XP_010597189.1	674	
NW_003573422.1	62605387	62868656		plus	tryptophan 5-hydroxylase 2 isoform X2	TPH2	100669911	protein-coding	XM_003405209.3	XP_003405257.1	488	
NW_003573422.1	62874012	62935622		plus	uncharacterized LOC111753060, transcript variant X2	LOC111753060	111753060	lncRNA	XR_002787917.1			
NW_003573422.1	63038519	63526164		plus	thyrotropin-releasing hormone-degrading ectoenzyme	TRHDE	100670199	protein-coding	XM_003405210.3	XP_003405258.3	1024	
NW_003573422.1	63350786	63352511		minus	uncharacterized gene	LOC104846929	104846929	pseudogene				
NW_003573422.1	63792328	63792427		minus	uncharacterized gene	LOC111748461	111748461	pseudogene				
NW_003573422.1	65745316	65748719		plus	ataxin-7-like protein 3B	ATXN7L3B	100670485	protein-coding	XM_010598910.2	XP_010597212.1	97	
NW_003573422.1	66239330	66485917		minus	LOW QUALITY PROTEIN: potassium voltage-gated channel subfamily C member 2	KCNC2	100672873	protein-coding	XM_023539657.1	XP_023395425.1	658	
NW_003573422.1	66532351	66533646		minus	uncharacterized gene	LOC100673155	100673155	pseudogene				
NW_003573422.1	66559581	66606599		minus	calcyphosin-2 isoform X1	CAPS2	100673445	protein-coding	XM_023559050.1	XP_023414818.1	585	
NW_003573422.1	66619122	66694766		plus	LOW QUALITY PROTEIN: GLIPR1-like protein 2	GLIPR1L2	100673739	protein-coding	XM_023539658.1	XP_023395426.1	383	
NW_003573422.1	66628871	66738069		plus	LOW QUALITY PROTEIN: glioma pathogenesis-related protein 1	GLIPR1	100670768	protein-coding	XM_003405212.3	XP_003405260.1	266	
NW_003573422.1	66738662	66751692		minus	KRR1 small subunit processome component homolog isoform X1	KRR1	100671053	protein-coding	XM_003405213.3	XP_003405261.1	381	
NW_003573422.1	67324797	67327487		minus	pleckstrin homology-like domain family A member 1	PHLDA1	100671338	protein-coding	XM_003405214.3	XP_003405262.1	383	
NW_003573422.1	67343197	67380973		minus	nucleosome assembly protein 1-like 1 isoform X1	NAP1L1	100671621	protein-coding	XM_003405215.3	XP_003405263.1	390	
NW_003573422.1	67579405	67584155		minus	Bardet-Biedl syndrome 10 protein	BBS10	100674020	protein-coding	XM_003405599.3	XP_003405647.1	717	
NW_003573422.1	67587805	67828610		minus	LOW QUALITY PROTEIN: oxysterol-binding protein-related protein 8	OSBPL8	100674298	protein-coding	XM_023559101.1	XP_023414869.1	890	
NW_003573422.1	68051674	68168987		plus	palmitoyltransferase ZDHHC17 isoform X1	ZDHHC17	100671904	protein-coding	XM_003405216.3	XP_003405264.1	632	
NW_003573422.1	68173994	68199679		minus	cysteine and glycine-rich protein 2	CSRP2	100672200	protein-coding	XM_003405217.3	XP_003405265.1	193	
NW_003573422.1	68236330	68237504		plus	uncharacterized gene	LOC100672488	100672488	pseudogene				
NW_003573422.1	68307385	68307810		minus	uncharacterized gene	LOC100672774	100672774	pseudogene				
NW_003573422.1	68341822	68384678		minus	transcription factor E2F7	E2F7	100673054	protein-coding	XM_003405218.3	XP_003405266.1	911	
NW_003573422.1	69328184	69591618		plus	neuron navigator 3 isoform X1	NAV3	100673342	protein-coding	XM_023559136.1	XP_023414904.1	2108	
NW_003573422.1	70697519	70939315		plus	synaptotagmin-1 isoform X1	SYT1	100673635	protein-coding	XM_003405220.2	XP_003405268.1	422	
NW_003573422.1	71073315	71124575		minus	PRKC apoptosis WT1 regulator protein	PAWR	100674583	protein-coding	XM_023539659.1	XP_023395427.1	175	
NW_003573422.1	71306509	71479421		minus	protein phosphatase 1 regulatory subunit 12A isoform X2	PPP1R12A	100673922	protein-coding	XM_003405221.3	XP_003405269.1	1030	
NW_003573422.1	71831752	72021949		plus	LOW QUALITY PROTEIN: otogelin-like protein	OTOGL	100674873	protein-coding	XM_023539660.1	XP_023395428.1	2393	
NW_003573422.1	72038192	72039337		minus	uncharacterized gene	LOC100675159	100675159	pseudogene				
NW_003573422.1	72113912	72368094		plus	LOW QUALITY PROTEIN: phosphatidylinositol phosphatase PTPRQ	PTPRQ	100674402	protein-coding	XM_003405222.3	XP_003405270.1	2301	
NW_003573422.1	72396809	72399162		plus	myogenic factor 6	MYF6	100674686	protein-coding	XM_003405223.3	XP_003405271.1	242	
NW_003573422.1	72407068	72409929		plus	myogenic factor 5	MYF5	100674975	protein-coding	XM_003405224.3	XP_003405272.1	255	
NW_003573422.1	72494161	72654813		minus	protein lin-7 homolog A	LIN7A	100675259	protein-coding	XM_023559206.1	XP_023414974.1	233	
NW_003573422.1	72845525	73026173		plus	acyl-CoA synthetase short-chain family member 3, mitochondrial	ACSS3	100675440	protein-coding	XM_003405601.3	XP_003405649.1	687	
NW_003573422.1	72872497	72874118		minus	uncharacterized gene	LOC104846931	104846931	pseudogene				
NW_003573422.1	73030214	73591876		minus	liprin-alpha-2 isoform X3	PPFIA2	100675539	protein-coding	XM_003405226.2	XP_003405274.1	1247	
NW_003573422.1	74239700	74247112		minus	thyroid transcription factor 1-associated protein 26	CCDC59	100675723	protein-coding	XM_003405602.3	XP_003405650.1	242	
NW_003573422.1	74247209	74385619		plus	methyltransferase-like protein 25 isoform X2	METTL25	100677520	protein-coding	XM_003405236.3	XP_003405284.1	601	
NW_003573422.1	74595607	75049256		plus	transmembrane and TPR repeat-containing protein 2	TMTC2	100653526	protein-coding	XM_003405237.3	XP_003405285.1	836	
NW_003573422.1	76591108	76676726		plus	uncharacterized gene	LOC100676577	100676577	pseudogene				
NW_003573422.1	76676359	76677049		plus	uncharacterized gene	LOC111747564	111747564	pseudogene				
NW_003573422.1	76725875	76725979		plus	U6 spliceosomal RNA	LOC111748479	111748479	snRNA	XR_002784199.1			
NW_003573422.1	77079995	77135128		minus	sodium-dependent neutral amino acid transporter B(0)AT2	SLC6A15	100653992	protein-coding	XM_003405238.3	XP_003405286.1	726	
NW_003573422.1	77143097	77151773		plus	uncharacterized LOC111748439	LOC111748439	111748439	lncRNA	XR_002784159.1			
NW_003573422.1	77255404	77272805		minus	putative tetraspanin-19	TSPAN19	100676857	protein-coding	XM_003405605.1	XP_003405653.1	248	
NW_003573422.1	77283487	77470017		plus	leucine-rich repeat and IQ domain-containing protein 1	LRRIQ1	100677137	protein-coding	XM_023539681.1	XP_023395449.1	1625	
NW_003573422.1	77541556	77563918		plus	ALX homeobox protein 1	ALX1	100654278	protein-coding	XM_003405239.3	XP_003405287.1	326	
NW_003573422.1	78246164	78293285		minus	ras association domain-containing protein 9	RASSF9	100677421	protein-coding	XM_010599138.2	XP_010597440.1	435	
NW_003573422.1	78333859	78349398		plus	neurotensin/neuromedin N	NTS	100654561	protein-coding	XM_003405240.3	XP_003405288.1	170	
NW_003573422.1	78481489	78494069		minus	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase C	MGAT4C	100654846	protein-coding	XM_003405241.2	XP_003405289.1	478	
NW_003573422.1	78565186	78567005		minus	uncharacterized gene	LOC100677706	100677706	pseudogene				
NW_003573422.1	79234177	79235681		minus	uncharacterized gene	LOC100654189	100654189	pseudogene				
NW_003573422.1	80812022	80857840		minus	uncharacterized protein C12orf50 homolog	CUNH12orf50	100655131	protein-coding	XM_003405242.3	XP_003405290.1	416	
NW_003573422.1	80858134	80872309		plus	uncharacterized protein C12orf29 homolog isoform X3	CUNH12orf29	100655414	protein-coding	XM_003405243.3	XP_003405291.1	325	
NW_003573422.1	80871393	80972001		minus	centrosomal protein of 290 kDa isoform X1	CEP290	100655699	protein-coding	XM_023559349.1	XP_023415117.1	2730	
NW_003573422.1	80878284	80878389		minus	U6 spliceosomal RNA	LOC111748481	111748481	snRNA	XR_002784200.1			
NW_003573422.1	80972018	81033564		plus	LOW QUALITY PROTEIN: transmembrane and TPR repeat-containing protein 3	TMTC3	100654477	protein-coding	XM_023539685.1	XP_023395453.1	951	
NW_003573422.1	81477230	81578172		minus	kit ligand isoform X1	KITLG	100654759	protein-coding	XM_010599198.2	XP_010597500.1	273	
NW_003573422.1	82330937	82336289		minus	uncharacterized LOC111753144	LOC111753144	111753144	lncRNA	XR_002787994.1			
NW_003573422.1	82376758	82383188		minus	uncharacterized LOC111753145	LOC111753145	111753145	lncRNA	XR_002787995.1			
NW_003573422.1	82445562	82445660		plus	uncharacterized gene	LOC111748480	111748480	pseudogene				
NW_003573422.1	82542392	82542912		plus	uncharacterized gene	LOC100655329	100655329	pseudogene				
NW_003573422.1	82598945	82603976		minus	LOW QUALITY PROTEIN: dual specificity protein phosphatase 6	DUSP6	100655977	protein-coding	XM_003405245.3	XP_003405293.1	381	
NW_003573422.1	82631711	82799457		minus	POC1 centriolar protein homolog B isoform X1	POC1B	100656266	protein-coding	XM_003405246.3	XP_003405294.1	477	
NW_003573422.1	82795424	82797078		minus	LOW QUALITY PROTEIN: polypeptide N-acetylgalactosaminyltransferase 4	LOC111753147	111753147	protein-coding	XM_023559454.1	XP_023415222.1	270	
NW_003573422.1	82916028	83043854		minus	plasma membrane calcium-transporting ATPase 1 isoform X1	ATP2B1	100656553	protein-coding	XM_010599224.2	XP_010597526.1	1220	
NW_003573422.1	83011988	83012490		plus	uncharacterized gene	LOC100655612	100655612	pseudogene				
NW_003573422.1	83094865	83477829		plus	uncharacterized LOC111753149, transcript variant X28	LOC111753149	111753149	lncRNA	XR_002788005.1			
NW_003573422.1	83117951	83138935		plus	uncharacterized LOC111753170	LOC111753170	111753170	lncRNA	XR_002788048.1			
NW_003573422.1	83304503	83304609		minus	U6 spliceosomal RNA	LOC111748478	111748478	snRNA	XR_002784198.1			
NW_003573422.1	84545650	84547085		minus	coiled-coil domain-containing glutamate-rich protein 1	CCER1	100656181	protein-coding	XM_003405612.2	XP_003405660.1	421	
NW_003573422.1	84559906	84590618		minus	epiphycan	EPYC	100657027	protein-coding	XM_023559545.1	XP_023415313.1	322	
NW_003573422.1	84611312	84612281		plus	uncharacterized gene	LOC100656468	100656468	pseudogene				
NW_003573422.1	84637590	84643616		minus	keratocan	KERA	100657317	protein-coding	XM_003405250.3	XP_003405298.2	360	
NW_003573422.1	84729888	84737832		minus	lumican	LUM	100657786	protein-coding	XM_003405251.3	XP_003405299.1	340	
NW_003573422.1	84778895	84821179		minus	decorin	DCN	100658075	protein-coding	XM_003405252.3	XP_003405300.1	360	
NW_003573422.1	85741889	85813979		minus	uncharacterized LOC111753172, transcript variant X2	LOC111753172	111753172	lncRNA	XR_002788054.1			
NW_003573422.1	85817772	85853565		minus	uncharacterized LOC111753173	LOC111753173	111753173	lncRNA	XR_002788056.1			
NW_003573422.1	85873168	85877614		plus	uncharacterized gene	LOC111753174	111753174	pseudogene				
NW_003573422.1	85945295	85952218		minus	uncharacterized gene	LOC111753176	111753176	pseudogene				
NW_003573422.1	86001002	86005637		minus	LOW QUALITY PROTEIN: protein BTG1	BTG1	100658925	protein-coding	XM_003405256.3	XP_003405304.1	171	
NW_003573422.1	86100359	86100477		minus	small nucleolar RNA SNORA61	LOC111748494	111748494	snoRNA	XR_002784208.1			
NW_003573422.1	86682482	86757850		plus	pleckstrin homology domain-containing family G member 7 isoform X2	PLEKHG7	100657605	protein-coding	XM_010599280.2	XP_010597582.1	441	
NW_003573422.1	86707163	86743129		minus	uncharacterized LOC111753179	LOC111753179	111753179	lncRNA	XR_002788065.1			
NW_003573422.1	86726182	86726252		minus	tRNA-Gly	TRNAG-UCC	111748524	tRNA				
NW_003573422.1	86759941	87067195		minus	early endosome antigen 1 isoform X1	EEA1	100659213	protein-coding	XM_003405257.2	XP_003405305.1	1411	
NW_003573422.1	87548741	87574272		minus	uncharacterized LOC111753184, transcript variant X3	LOC111753184	111753184	lncRNA	XR_002788071.1			
NW_003573422.1	87661832	87683115		plus	diphosphoinositol polyphosphate phosphohydrolase 2 isoform X1	NUDT4	100659496	protein-coding	XM_003405258.2	XP_003405306.1	181	
NW_003573422.1	87700060	87746617		minus	ubiquitin-conjugating enzyme E2 N isoform X1	UBE2N	100659781	protein-coding	XM_003405259.3	XP_003405307.1	152	
NW_003573422.1	87779838	87812600		plus	39S ribosomal protein L42, mitochondrial	MRPL42	100657891	protein-coding	XM_003405614.3	XP_003405662.2	142	
NW_003573422.1	87856052	87856122		plus	tRNA-Gly	TRNAG-UCC	111748537	tRNA				
NW_003573422.1	87909512	87917502		plus	suppressor of cytokine signaling 2	SOCS2	100660067	protein-coding	XM_003405260.3	XP_003405308.1	198	
NW_003573422.1	87957451	87982607		minus	uncharacterized gene	LOC100658177	100658177	pseudogene				
NW_003573422.1	88033708	88033778		plus	tRNA-Gly	TRNAG-UCC	111748539	tRNA				
NW_003573422.1	88056072	88274160		plus	death domain-containing protein CRADD isoform X1	CRADD	100660356	protein-coding	XM_003405261.3	XP_003405309.1	199	
NW_003573422.1	88318236	88358499		plus	uncharacterized LOC111753187, transcript variant X2	LOC111753187	111753187	lncRNA	XR_002788076.1			
NW_003573422.1	88582368	88756551		plus	plexin-C1 isoform X1	PLXNC1	100660647	protein-coding	XM_003405262.3	XP_003405310.1	1573	
NW_003573422.1	88757381	88916882		minus	centrosomal protein of 83 kDa isoform X1	CEP83	100660937	protein-coding	XM_003405263.3	XP_003405311.1	701	
NW_003573422.1	89019296	89095120		minus	transmembrane and coiled-coil domain protein 3	TMCC3	100661222	protein-coding	XM_003405264.2	XP_003405312.1	477	
NW_003573422.1	89175312	89175382		plus	tRNA-Val	TRNAV-UAC	111748508	tRNA				
NW_003573422.1	89486833	89517738		minus	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12	NDUFA12	100661505	protein-coding	XM_003405265.3	XP_003405313.1	145	
NW_003573422.1	89523866	89584576		minus	nuclear receptor subfamily 2 group C member 1 isoform X1	NR2C1	100658458	protein-coding	XM_003405615.3	XP_003405663.1	596	
NW_003573422.1	89588241	89729319		minus	FYVE, RhoGEF and PH domain-containing protein 6 isoform X1	FGD6	100661789	protein-coding	XM_003405266.3	XP_003405314.1	1431	
NW_003573422.1	89729580	89803459		plus	vezatin isoform X4	VEZT	100658738	protein-coding	XM_010599390.2	XP_010597692.1	799	
NW_003573422.1	89757959	89758064		minus	U6 spliceosomal RNA	LOC111748469	111748469	snRNA	XR_002784191.1			
NW_003573422.1	89923779	89924461		plus	uncharacterized gene	LOC100659024	100659024	pseudogene				
NW_003573422.1	89954103	89964599		minus	uncharacterized LOC111753226	LOC111753226	111753226	lncRNA	XR_002788106.1			
NW_003573422.1	89964814	89993025		plus	methionine aminopeptidase 2	METAP2	100662073	protein-coding	XM_003405267.3	XP_003405315.1	476	
NW_003573422.1	89995445	90010560		minus	ubiquitin carboxyl-terminal hydrolase 44	USP44	100659309	protein-coding	XM_023559844.1	XP_023415612.1	712	
NW_003573422.1	90152104	90276331		minus	netrin-4 isoform X1	NTN4	100662353	protein-coding	XM_003405268.2	XP_003405316.1	628	
NW_003573422.1	90351294	90357482		plus	small nuclear ribonucleoprotein F	SNRPF	100662636	protein-coding	XM_003405269.3	XP_003405317.1	86	
NW_003573422.1	90358211	90407454		minus	coiled-coil domain-containing protein 38	CCDC38	100659598	protein-coding	XM_003405618.3	XP_003405666.1	568	
NW_003573422.1	90407410	90430435		plus	probable imidazolonepropionase	AMDHD1	100659884	protein-coding	XM_003405619.2	XP_003405667.1	426	
NW_003573422.1	90436800	90469999		minus	histidine ammonia-lyase	HAL	100662915	protein-coding	XM_003405270.3	XP_003405318.1	657	
NW_003573422.1	90476767	90518422		minus	leukotriene A-4 hydrolase isoform X2	LTA4H	100663202	protein-coding	XM_003405271.3	XP_003405319.1	611	
NW_003573422.1	90518788	90518859		plus	tRNA-Asp	TRNAD-GUC	111748509	tRNA				
NW_003573422.1	90766482	90847086		plus	ETS domain-containing protein Elk-3	ELK3	100663485	protein-coding	XM_003405272.3	XP_003405320.1	407	
NW_003573422.1	90855138	90965808		minus	cyclin-dependent kinase 17	CDK17	100663770	protein-coding	XM_003405273.3	XP_003405321.1	523	
NW_003573422.1	90964399	90965945		plus	collagen alpha-1(I) chain-like	LOC111747983	111747983	protein-coding	XM_023539697.1	XP_023395465.1	495	
NW_003573422.1	91055837	91516704		plus	LOW QUALITY PROTEIN: cilia- and flagella-associated protein 54	CFAP54	100660166	protein-coding	XM_023539699.1	XP_023395467.1	3051	
NW_003573422.1	91385528	91386817		minus	uncharacterized gene	LOC100660450	100660450	pseudogene				
NW_003573422.1	91580749	91635602		plus	protein NEDD1	NEDD1	100661030	protein-coding	XM_023539700.1	XP_023395468.1	672	
NW_003573422.1	92981945	92982026		plus	tRNA-Ser	TRNAS-GCU	111748511	tRNA				
NW_003573422.1	93553118	93553189		plus	tRNA-Asp	TRNAD-GUC	111748514	tRNA				
NW_003573422.1	93553820	93553891		plus	tRNA-Trp	TRNAW-CCA	111748515	tRNA				
NW_003573422.1	93566223	93595937		plus	thymopoietin isoform X1	TMPO	100664051	protein-coding	XM_003405274.3	XP_003405322.1	693	
NW_003573422.1	93669329	93676981		plus	phosphate carrier protein, mitochondrial	SLC25A3	100664333	protein-coding	XM_023559923.1	XP_023415691.1	361	
NW_003573422.1	93675379	93675625		plus	small nucleolar RNA SNORA53	LOC111748495	111748495	snoRNA	XR_002784210.1			
NW_003573422.1	93681411	93707760		minus	inhibitor of nuclear factor kappa-B kinase-interacting protein isoform X1	IKBIP	100664802	protein-coding	XM_003405277.3	XP_003405325.1	376	
NW_003573422.1	93708443	93794645		plus	apoptotic protease-activating factor 1 isoform X2	APAF1	100665091	protein-coding	XM_003405278.3	XP_003405326.1	1245	
NW_003573422.1	93716401	93716507		minus	U6 spliceosomal RNA	LOC111748468	111748468	snRNA	XR_002784190.1			
NW_003573422.1	93808016	95211507		minus	ankyrin repeat and sterile alpha motif domain-containing protein 1B isoform X3	ANKS1B	100665942	protein-coding	XM_003405282.3	XP_003405330.1	1261	
NW_003573422.1	94846779	94848515		plus	protein FAM71C	FAM71C	104846934	protein-coding	XM_010600071.2	XP_010598373.1	246	
NW_003573422.1	95265613	95267792		plus	uncharacterized gene	LOC100666798	100666798	pseudogene				
NW_003573422.1	95277763	95390957		minus	UHRF1-binding protein 1-like isoform X1	UHRF1BP1L	100661314	protein-coding	XM_010599584.2	XP_010597886.1	1452	
NW_003573422.1	95397874	95417696		plus	actin-related protein 6	ACTR6	100667082	protein-coding	XM_003405286.3	XP_003405334.1	396	
NW_003573422.1	95401081	95401187		plus	U6 spliceosomal RNA	LOC111748457	111748457	snRNA	XR_002784176.1			
NW_003573422.1	95434701	95479867		minus	DEP domain-containing protein 4	DEPDC4	100661880	protein-coding	XM_023539710.1	XP_023395478.1	570	
NW_003573422.1	95479935	95570076		plus	SCY1-like protein 2 isoform X1	SCYL2	100667365	protein-coding	XM_003405287.3	XP_003405335.1	929	
NW_003573422.1	95585673	95660207		plus	vesicular glutamate transporter 3	SLC17A8	100662164	protein-coding	XM_003405624.3	XP_003405672.1	589	
NW_003573422.1	95764509	95764612		plus	U6 spliceosomal RNA	LOC111748471	111748471	snRNA	XR_002784193.1			
NW_003573422.1	95767714	95835431		plus	bile acid receptor isoform X1	NR1H4	100667650	protein-coding	XM_023538761.1	XP_023394529.1	486	
NW_003573422.1	95847136	95892607		plus	GAS2-like protein 3	GAS2L3	100662445	protein-coding	XM_010599642.2	XP_010597944.1	666	
NW_003573422.1	95996841	96494088		plus	anoctamin-4 isoform X2	ANO4	100662720	protein-coding	XM_010599655.2	XP_010597957.1	1121	
NW_003573422.1	96504436	96504541		plus	U6 spliceosomal RNA	LOC111748470	111748470	snRNA	XR_002784192.1			
NW_003573422.1	96509701	96567700		minus	sodium-coupled monocarboxylate transporter 1	SLC5A8	100668315	protein-coding	XM_003405291.2	XP_003405339.1	611	
NW_003573422.1	96635230	96750774		plus	small subunit processome component 20 homolog	UTP20	100663005	protein-coding	XM_010601509.2	XP_010599811.1	2809	
NW_003573422.1	96763305	96775038		minus	ADP-ribosylation factor-like protein 1 isoform X1	ARL1	100663290	protein-coding	XM_010599686.2	XP_010597988.1	181	
NW_003573422.1	96876455	96888823		plus	transcription factor Spi-C	SPIC	100663572	protein-coding	XM_023538839.1	XP_023394607.1	248	
NW_003573422.1	97018176	97092088		plus	myosin-binding protein C, slow-type	MYBPC1	100663857	protein-coding	XM_023539720.1	XP_023395488.1	1189	
NW_003573422.1	97104779	97146680		plus	cholinephosphotransferase 1 isoform X3	CHPT1	104846858	protein-coding	XM_010599699.2	XP_010598001.1	399	
NW_003573422.1	97145453	97158225		minus	synaptonemal complex protein 3	SYCP3	100668602	protein-coding	XM_003405292.3	XP_003405340.1	237	
NW_003573422.1	97175059	97286611		minus	N-acetylglucosamine-1-phosphotransferase subunits alpha/beta isoform X1	GNPTAB	100668883	protein-coding	XM_003405293.3	XP_003405341.1	1241	
NW_003573422.1	97330456	97383766		plus	DNA damage-regulated autophagy modulator protein 1 isoform X1	DRAM1	100669159	protein-coding	XM_003405294.3	XP_003405342.1	238	
NW_003573422.1	97485313	97544030		minus	WASH complex subunit 3 isoform X1	WASHC3	100669444	protein-coding	XM_003405295.2	XP_003405343.1	194	
NW_003573422.1	97574590	97623375		minus	nucleoporin Nup37	NUP37	100669725	protein-coding	XM_003405296.3	XP_003405344.1	326	
NW_003573422.1	97623310	97707843		plus	PCNA-interacting partner isoform X1	PARPBP	100670011	protein-coding	XM_003405297.3	XP_003405345.1	580	
NW_003573422.1	97707066	97707986		minus	pro-MCH	PMCH	100670301	protein-coding	XM_010599737.2	XP_010598039.1	150	
NW_003573422.1	97751591	97755869		minus	uncharacterized gene	LOC100664429	100664429	pseudogene				
NW_003573422.1	97903999	97983882		minus	insulin-like growth factor I isoform X1	IGF1	100664710	protein-coding	XM_003405632.3	XP_003405680.1	210	
NW_003573422.1	98119935	98120041		plus	U6 spliceosomal RNA	LOC111748477	111748477	snRNA	XR_002784197.1			
NW_003573422.1	98433619	98530722		minus	phenylalanine-4-hydroxylase	PAH	100665000	protein-coding	XM_003405633.3	XP_003405681.1	452	
NW_003573422.1	98577685	98582718		plus	achaete-scute homolog 1	ASCL1	100665286	protein-coding	XM_023539733.1	XP_023395501.1	315	
NW_003573422.1	98985865	98985971		minus	U6 spliceosomal RNA	LOC111748449	111748449	snRNA	XR_002784165.1			
NW_003573422.1	99006110	99023557		minus	uncharacterized protein C12orf42 homolog	CUNH12orf42	100665569	protein-coding	XM_023539744.1	XP_023395512.1	432	
NW_003573422.1	99372164	99582543		plus	LOW QUALITY PROTEIN: stabilin-2	STAB2	100666139	protein-coding	XM_023539750.1	XP_023395518.1	2533	
NW_003573422.1	99594976	99658826		minus	5'-nucleotidase domain-containing protein 3	NT5DC3	100670584	protein-coding	XM_003405299.3	XP_003405347.1	544	
NW_003573422.1	99659805	99744106		minus	putative tetratricopeptide repeat protein 41	LOC100666424	100666424	protein-coding	XM_023538995.1	XP_023394763.1	1304	
NW_003573422.1	99773411	99792486		plus	endoplasmin	HSP90B1	100670864	protein-coding	XM_003405300.3	XP_003405348.1	801	
NW_003573422.1	99800897	99810218		minus	uncharacterized protein C12orf73 homolog	CUNH12orf73	100671147	protein-coding	XM_003405301.3	XP_003405349.1	67	
NW_003573422.1	99816999	99839895		plus	G/T mismatch-specific thymine DNA glycosylase isoform X2	TDG	100671433	protein-coding	XM_003405302.3	XP_003405350.1	410	
NW_003573422.1	99840281	99875775		minus	glycosyltransferase 8 domain-containing protein 2	GLT8D2	100666707	protein-coding	XM_003405637.3	XP_003405685.1	350	
