Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NW_020539924.1	2655759	2736033		plus	rho-related GTP-binding protein RhoJ	Rhoj	113180330	protein-coding	XM_026385197.1	XP_026240982.1	214	
NW_020539924.1	2748891	2754490		minus	glycoprotein hormone beta-5	Gphb5	113180343	protein-coding	XM_026385208.1	XP_026240993.1	130	
NW_020539924.1	2797592	2953070		minus	serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	Ppp2r5e	113180295	protein-coding	XM_026385139.1	XP_026240924.1	467	
NW_020539924.1	2931474	2931590		plus	uncharacterized gene	LOC113180351	113180351	pseudogene				
NW_020539924.1	2994384	3107534		minus	WD repeat-containing protein 89	Wdr89	113180297	protein-coding	XM_026385142.1	XP_026240927.1	387	
NW_020539924.1	3013168	3013272		plus	U6 spliceosomal RNA	LOC113180356	113180356	snRNA	XR_003300474.1			
NW_020539924.1	3101045	3128775		minus	sphingosine-1-phosphate phosphatase 1	Sgpp1	113180296	protein-coding	XM_026385141.1	XP_026240926.1	441	
NW_020539924.1	3205012	3205096		plus	uncharacterized gene	LOC113180350	113180350	pseudogene				
NW_020539924.1	3288872	3328823		plus	nesprin-2-like	LOC113180270	113180270	protein-coding	XM_026385111.1	XP_026240896.1	278	
NW_020539924.1	3292041	3292414		minus	uncharacterized gene	LOC113180261	113180261	pseudogene				
NW_020539924.1	3447860	3558411		plus	nesprin-2-like isoform X1	LOC113180260	113180260	protein-coding	XM_026385107.1	XP_026240892.1	2644	
NW_020539924.1	3480412	3481401		plus	uncharacterized gene	LOC113180340	113180340	pseudogene				
NW_020539924.1	3560177	3622203		minus	estrogen receptor beta isoform X1	Esr2	113180307	protein-coding	XM_026385161.1	XP_026240946.1	567	
NW_020539924.1	3687793	3735404		minus	coiled-coil domain-containing protein 170-like	LOC113180271	113180271	protein-coding	XM_026385112.1	XP_026240897.1	415	
NW_020539924.1	3775195	3843723		plus	C-1-tetrahydrofolate synthase, cytoplasmic	Mthfd1	113180249	protein-coding	XM_026385084.1	XP_026240869.1	935	
NW_020539924.1	3839120	3887406		minus	zinc finger and BTB domain-containing protein 25 isoform X1	Zbtb25	113180253	protein-coding	XM_026385094.1	XP_026240879.1	435	
NW_020539924.1	3850579	3852093		plus	A-kinase anchor protein 5	Akap5	113180254	protein-coding	XM_026385098.1	XP_026240883.1	435	
NW_020539924.1	3887080	3913519		plus	zinc finger and BTB domain-containing protein 1 isoform X1	Zbtb1	113180250	protein-coding	XM_026385085.1	XP_026240870.1	710	
NW_020539924.1	3904226	3920710		plus	heat shock-related 70 kDa protein 2 isoform X1	Hspa2	113180251	protein-coding	XM_026385091.1	XP_026240876.1	644	
NW_020539924.1	3926570	3951924		plus	protein phosphatase 1 regulatory subunit 36 isoform X1	Ppp1r36	113180339	protein-coding	XM_026385205.1	XP_026240990.1	407	
NW_020539924.1	4047607	4088586		plus	pleckstrin homology domain-containing family G member 3 isoform X1	Plekhg3	113180247	protein-coding	XM_026385081.1	XP_026240866.1	1223	
NW_020539924.1	4089988	4213586		minus	spectrin beta chain, erythrocytic	Sptb	113180246	protein-coding	XM_026385079.1	XP_026240864.1	2326	
NW_020539924.1	4230665	4231374		minus	uncharacterized gene	LOC113180272	113180272	pseudogene				
NW_020539924.1	4241083	4260073		plus	LOW QUALITY PROTEIN: protein Churchill	Churc1	113180290	protein-coding	XM_026385134.1	XP_026240919.1	134	
NW_020539924.1	4264509	4269266		minus	glutathione peroxidase 2	Gpx2	113180287	protein-coding	XM_026385126.1	XP_026240911.1	190	
NW_020539924.1	4269504	4274761		plus	uncharacterized LOC113180291	LOC113180291	113180291	lncRNA	XR_003300457.1			
NW_020539924.1	4271278	4296649		minus	ras-related protein Rab-15	Rab15	113180286	protein-coding	XM_026385125.1	XP_026240910.1	212	
NW_020539924.1	4309953	4396931		plus	protein farnesyltransferase subunit beta	Fntb	113180285	protein-coding	XM_026385124.1	XP_026240909.1	437	
NW_020539924.1	4412643	4439190		minus	protein max isoform X1	Max	113180289	protein-coding	XM_026385128.1	XP_026240913.1	162	
NW_020539924.1	4685029	5038539		plus	alpha-(1,6)-fucosyltransferase isoform X1	Fut8	113180326	protein-coding	XM_026385189.1	XP_026240974.1	575	
NW_020539924.1	4836362	4836720		plus	uncharacterized gene	LOC113180327	113180327	pseudogene				
NW_020539924.1	5384872	5387353		minus	uncharacterized gene	LOC113180348	113180348	pseudogene				
NW_020539924.1	5401634	5407390		plus	uncharacterized LOC113180258	LOC113180258	113180258	lncRNA	XR_003300454.1			
NW_020539924.1	5674060	5686606		plus	putative coiled-coil domain-containing protein 196	Ccdc196	113180244	protein-coding	XM_026385078.1	XP_026240863.1	303	
NW_020539924.1	5697938	6332944		plus	gephyrin isoform X1	Gphn	113180279	protein-coding	XM_026385119.1	XP_026240904.1	791	
NW_020539924.1	5812523	5812627		plus	U6 spliceosomal RNA	LOC113180354	113180354	snRNA	XR_003300473.1			
NW_020539924.1	5821310	5821717		minus	uncharacterized gene	LOC113180283	113180283	pseudogene				
NW_020539924.1	5971571	5980149		plus	glycine cleavage system H protein, mitochondrial-like	LOC113180280	113180280	transcribed_pseudogene	XR_003300456.1			
NW_020539924.1	6262116	6262534		plus	uncharacterized gene	LOC113180282	113180282	pseudogene				
NW_020539924.1	6343998	6364303		plus	protein FAM71D	Fam71d	113180273	protein-coding	XM_026385113.1	XP_026240898.1	394	
NW_020539924.1	6364466	6388748		minus	uncharacterized gene	LOC113180274	113180274	pseudogene				
NW_020539924.1	6400715	6494822		plus	MAGUK p55 subfamily member 5 isoform X1	Mpp5	113180302	protein-coding	XM_026385153.1	XP_026240938.1	675	
NW_020539924.1	6485074	6486115		minus	uncharacterized gene	LOC113180263	113180263	pseudogene				
NW_020539924.1	6498182	6515104		minus	V-type proton ATPase subunit D	Atp6v1d	113180336	protein-coding	XM_026385202.1	XP_026240987.1	247	
NW_020539924.1	6515509	6538770		plus	eukaryotic translation initiation factor 2 subunit 1	Eif2s1	113180324	protein-coding	XM_026385187.1	XP_026240972.1	315	
NW_020539924.1	6539657	6565576		minus	pleckstrin-2	Plek2	113180332	protein-coding	XM_026385198.1	XP_026240983.1	353	
NW_020539924.1	6553447	6565394		minus	uncharacterized gene	LOC113180264	113180264	pseudogene				
NW_020539924.1	6601995	6603086		plus	uncharacterized gene	LOC113180335	113180335	pseudogene				
NW_020539924.1	6622884	6663947		minus	transmembrane protein 229B	Tmem229b	113180308	protein-coding	XM_026385165.1	XP_026240950.1	167	
NW_020539924.1	6685398	6735475		plus	pleckstrin homology domain-containing family H member 1	Plekhh1	113180293	protein-coding	XM_026385135.1	XP_026240920.1	1368	
NW_020539924.1	6735657	6743647		minus	phosphatidylinositol N-acetylglucosaminyltransferase subunit H isoform X1	Pigh	113180294	protein-coding	XM_026385136.1	XP_026240921.1	188	
NW_020539924.1	6740704	6741013		plus	uncharacterized gene	LOC113180265	113180265	pseudogene				
NW_020539924.1	6773095	6811210		plus	arginase-2, mitochondrial	Arg2	113180275	protein-coding	XM_026385114.1	XP_026240899.1	324	
NW_020539924.1	6811308	6830311		minus	vesicle transport through interaction with t-SNAREs homolog 1B	Vti1b	113180284	protein-coding	XM_026385123.1	XP_026240908.1	232	
NW_020539924.1	6831510	6848205		minus	retinol dehydrogenase 11	Rdh11	113180301	protein-coding	XM_026385152.1	XP_026240937.1	316	
NW_020539924.1	6881940	6892048		plus	retinol dehydrogenase 12 isoform X1	Rdh12	113180329	protein-coding	XM_026385195.1	XP_026240980.1	316	
NW_020539924.1	6903576	6962237		minus	zinc finger FYVE domain-containing protein 26	Zfyve26	113180259	protein-coding	XM_026385103.1	XP_026240888.1	2541	
NW_020539924.1	6963466	7523911		plus	DNA repair protein RAD51 homolog 2	Rad51b	113180328	protein-coding	XM_026385194.1	XP_026240979.1	346	
NW_020539924.1	6974125	6974991		plus	uncharacterized gene	LOC113180266	113180266	pseudogene				
NW_020539924.1	7687057	7691766		plus	uncharacterized LOC113180347, transcript variant X5	LOC113180347	113180347	lncRNA	XR_003300467.1			
NW_020539924.1	7806483	7810576		minus	LOW QUALITY PROTEIN: mRNA decay activator protein ZFP36L1	Zfp36l1	113180304	protein-coding	XM_026385157.1	XP_026240942.1	342	
NW_020539924.1	7886351	7993742		minus	alpha-actinin-1 isoform X1	Actn1	113180300	protein-coding	XM_026385148.1	XP_026240933.1	914	
NW_020539924.1	8066524	8166785		minus	DDB1- and CUL4-associated factor 5 isoform X1	Dcaf5	113180256	protein-coding	XM_026385100.1	XP_026240885.1	952	
NW_020539924.1	8203384	8203599		minus	uncharacterized gene	LOC113180245	113180245	pseudogene				
NW_020539924.1	8212386	8283048		plus	exonuclease 3'-5' domain-containing protein 2 isoform X1	Exd2	113180321	protein-coding	XM_026385182.1	XP_026240967.1	630	
NW_020539924.1	8301749	8387316		plus	polypeptide N-acetylgalactosaminyltransferase 16	Galnt16	113180333	protein-coding	XM_026385199.1	XP_026240984.1	557	
NW_020539924.1	8414857	8431277		minus	enhancer of rudimentary homolog	Erh	113180305	protein-coding	XM_026385158.1	XP_026240943.1	104	
NW_020539924.1	8431636	8481768		plus	zinc transporter ZIP9	Slc39a9	113180306	protein-coding	XM_026385160.1	XP_026240945.1	306	
NW_020539924.1	8460712	8460784		plus	tRNA-Val	Trnav-cac	113180357	tRNA				
NW_020539924.1	8494097	8531080		plus	pleckstrin homology domain-containing family D member 1	Plekhd1	113180342	protein-coding	XM_026385207.1	XP_026240992.1	506	
NW_020539924.1	8571682	8573802		minus	coiled-coil domain-containing protein 177	Ccdc177	113180255	protein-coding	XM_026385099.1	XP_026240884.1	706	
NW_020539924.1	8620273	8721061		plus	sushi domain-containing protein 6	Susd6	113180299	protein-coding	XM_026385144.1	XP_026240929.1	303	
NW_020539924.1	8664661	8665686		minus	uncharacterized gene	LOC113180276	113180276	pseudogene				
NW_020539924.1	8763200	8768998		plus	serine/arginine-rich splicing factor 5 isoform X1	Srsf5	113180278	protein-coding	XM_026385115.1	XP_026240900.1	270	
NW_020539924.1	8770684	8787106		minus	sodium/bile acid cotransporter	Slc10a1	113180315	protein-coding	XM_026385176.1	XP_026240961.1	348	
NW_020539925.1	151746	151864		minus	small nucleolar RNA SNORA26	LOC113180580	113180580	snoRNA	XR_003300485.1			
NW_020539925.1	246155	246227		minus	tRNA-Gly	Trnag-ccc	113180590	tRNA				
NW_020539925.1	536074	780124		minus	protein shisa-9 isoform X1	Shisa9	113180558	protein-coding	XM_026385647.1	XP_026241432.1	426	
NW_020539925.1	577552	577658		plus	U6 spliceosomal RNA	LOC113180578	113180578	snRNA	XR_003300483.1			
NW_020539925.1	838506	930415		plus	serine/threonine-protein phosphatase CPPED1 isoform X1	Cpped1	113180507	protein-coding	XM_026385544.1	XP_026241329.1	312	
NW_020539925.1	983742	1367382		minus	sorting nexin-29 isoform X1	Snx29	113180503	protein-coding	XM_026385539.1	XP_026241324.1	816	
NW_020539925.1	1414612	1416584		plus	uncharacterized gene	LOC113180393	113180393	pseudogene				
NW_020539925.1	1435889	1446719		minus	interleukin-9 receptor	Il9r	113180394	protein-coding	XM_026385291.1	XP_026241076.1	497	
NW_020539925.1	1454970	1461555		minus	DNA-directed RNA polymerase III subunit RPC10	Polr3k	113180500	protein-coding	XM_026385536.1	XP_026241321.1	108	
NW_020539925.1	1461747	1464600		plus	U11/U12 small nuclear ribonucleoprotein 25 kDa protein	Snrnp25	113180493	protein-coding	XM_026385523.1	XP_026241308.1	123	
NW_020539925.1	1465077	1478426		minus	inactive rhomboid protein 1 isoform X1	Rhbdf1	113180429	protein-coding	XM_026385346.1	XP_026241131.1	890	
NW_020539925.1	1484103	1491591		plus	DNA-3-methyladenine glycosylase isoform X1	Mpg	113180422	protein-coding	XM_026385330.1	XP_026241115.1	313	
NW_020539925.1	1491566	1526329		minus	GATOR complex protein NPRL3 isoform X1	Nprl3	113180420	protein-coding	XM_026385322.1	XP_026241107.1	601	
NW_020539925.1	1553014	1554378		plus	hemoglobin subunit zeta-like	LOC113180482	113180482	protein-coding	XM_026385506.1	XP_026241291.1	142	
NW_020539925.1	1557193	1557954		plus	hemoglobin subunit alpha-like	LOC113180472	113180472	protein-coding	XM_026385485.1	XP_026241270.1	141	
NW_020539925.1	1562167	1563017		plus	hemoglobin subunit alpha	LOC113180437	113180437	protein-coding	XM_026385380.1	XP_026241165.1	142	
NW_020539925.1	1565950	1566581		plus	hemoglobin subunit theta-1	Hbq1	113180475	protein-coding	XM_026385489.1	XP_026241274.1	142	
NW_020539925.1	1570585	1605479		minus	putative RNA-binding protein Luc7-like 1 isoform X1	Luc7l	113180436	protein-coding	XM_026385374.1	XP_026241159.1	371	
NW_020539925.1	1615350	1645911		plus	protein FAM234A isoform X1	Fam234a	113180510	protein-coding	XM_026385555.1	XP_026241340.1	549	
NW_020539925.1	1630678	1630784		minus	U6 spliceosomal RNA	LOC113180582	113180582	snRNA	XR_003300487.1			
NW_020539925.1	1647717	1653490		minus	regulator of G-protein signaling 11	Rgs11	113180395	protein-coding	XM_026385292.1	XP_026241077.1	467	
NW_020539925.1	1655639	1657568		plus	rho GDP-dissociation inhibitor 3	Arhgdig	113180520	protein-coding	XM_026385570.1	XP_026241355.1	225	
NW_020539925.1	1657753	1660624		plus	protein disulfide-isomerase A2	Pdia2	113180540	protein-coding	XM_026385614.1	XP_026241399.1	525	
NW_020539925.1	1660906	1699646		minus	axin-1 isoform X1	Axin1	113180464	protein-coding	XM_026385458.1	XP_026241243.1	817	
NW_020539925.1	1711590	1714276		minus	39S ribosomal protein L28, mitochondrial	Mrpl28	113180484	protein-coding	XM_026385508.1	XP_026241293.1	256	
NW_020539925.1	1714253	1724069		minus	post-GPI attachment to proteins factor 6	Tmem8a	113180483	protein-coding	XM_026385507.1	XP_026241292.1	772	
NW_020539925.1	1738658	1742488		plus	nucleoside diphosphate kinase, mitochondrial	Nme4	113180446	protein-coding	XM_026385409.1	XP_026241194.1	182	
NW_020539925.1	1743614	1754845		plus	peroxisomal 2,4-dienoyl-CoA reductase	Decr2	113180445	protein-coding	XM_026385405.1	XP_026241190.1	292	
NW_020539925.1	1760906	1821462		plus	rab11 family-interacting protein 3 isoform X1	Rab11fip3	113180499	protein-coding	XM_026385533.1	XP_026241318.1	577	
NW_020539925.1	1825592	1848308		plus	calpain-15 isoform X1	Capn15	113180430	protein-coding	XM_026385350.1	XP_026241135.1	1147	
NW_020539925.1	1856503	1858496		plus	proline-rich protein 35	Prr35	113180557	protein-coding	XM_026385646.1	XP_026241431.1	557	
NW_020539925.1	1862880	1878895		plus	phosphatidylinositol N-acetylglucosaminyltransferase subunit Q	Pigq	113180467	protein-coding	XM_026385468.1	XP_026241253.1	581	
NW_020539925.1	1883402	1916961		plus	ras-related protein Rab-40C isoform X1	Rab40c	113180487	protein-coding	XM_026385512.1	XP_026241297.1	281	
NW_020539925.1	1917101	1921203		plus	WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1	Wfikkn1	113180486	protein-coding	XM_026385511.1	XP_026241296.1	556	
NW_020539925.1	1921518	1923513		minus	methyltransferase-like 26 isoform X1	Mettl26	113180462	protein-coding	XM_026385453.1	XP_026241238.1	212	
NW_020539925.1	1923216	1923286		minus	tRNA-Gly	Trnag-ccc	113180591	tRNA				
NW_020539925.1	1926568	1931461		plus	MAPK regulated corepressor interacting protein 2 isoform X1	Mcrip2	113180463	protein-coding	XM_026385456.1	XP_026241241.1	160	
NW_020539925.1	1932323	1949743		plus	WD repeat-containing protein 90	Wdr90	113180514	protein-coding	XM_026385561.1	XP_026241346.1	1813	
NW_020539925.1	1950139	1955606		plus	mitochondrial Rho GTPase 2 isoform X1	Rhot2	113180478	protein-coding	XM_026385493.1	XP_026241278.1	636	
NW_020539925.1	1957071	1959561		plus	rhomboid-related protein 1	Rhbdl1	113180501	protein-coding	XM_026385537.1	XP_026241322.1	373	
NW_020539925.1	1961114	1963297		plus	E3 ubiquitin-protein ligase CHIP isoform X1	Stub1	113180389	protein-coding	XM_026385283.1	XP_026241068.1	316	
NW_020539925.1	1963333	1964954		minus	jmjC domain-containing protein 8	Jmjd8	113180391	protein-coding	XM_026385287.1	XP_026241072.1	270	
NW_020539925.1	1965025	1970158		minus	GATOR complex protein WDR24	Wdr24	113180388	protein-coding	XM_026385282.1	XP_026241067.1	789	
NW_020539925.1	1972707	1983453		minus	F-box/LRR-repeat protein 16 isoform X1	Fbxl16	113180477	protein-coding	XM_026385491.1	XP_026241276.1	479	
NW_020539925.1	1990752	1997725		plus	meteorin-like isoform X1	LOC113180455	113180455	protein-coding	XM_026385435.1	XP_026241220.1	468	
NW_020539925.1	1997844	2002082		minus	coiled-coil domain-containing protein 78	Ccdc78	113180396	protein-coding	XM_026385293.1	XP_026241078.1	492	
NW_020539925.1	2001767	2004723		plus	hydroxyacylglutathione hydrolase-like protein isoform X1	Haghl	113180432	protein-coding	XM_026385357.1	XP_026241142.1	364	
NW_020539925.1	2005032	2014381		minus	cytosolic Fe-S cluster assembly factor NARFL	Ciao3	113180431	protein-coding	XM_026385356.1	XP_026241141.1	476	
NW_020539925.1	2030255	2034233		plus	LOW QUALITY PROTEIN: mesothelin	Msln	113180397	protein-coding	XM_026385294.1	XP_026241079.1	578	
NW_020539925.1	2034639	2045514		minus	mesothelin-like protein	LOC113180534	113180534	protein-coding	XM_026385606.1	XP_026241391.1	720	
NW_020539925.1	2047771	2050709		minus	RNA pseudouridylate synthase domain-containing protein 1 isoform X1	Rpusd1	113180454	protein-coding	XM_026385432.1	XP_026241217.1	345	
NW_020539925.1	2051133	2059411		plus	chromosome transmission fidelity protein 18 homolog	Chtf18	113180398	protein-coding	XM_026385296.1	XP_026241081.1	968	
NW_020539925.1	2059526	2059859		minus	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-13	Gng13	113180573	protein-coding	XM_026385671.1	XP_026241456.1	67	
NW_020539925.1	2091640	2151621		minus	lipase maturation factor 1	Lmf1	113180547	protein-coding	XM_026385635.1	XP_026241420.1	558	
NW_020539925.1	2158876	2162622		plus	transcription factor SOX-8	Sox8	113180532	protein-coding	XM_026385597.1	XP_026241382.1	466	
NW_020539925.1	2228849	2229940		plus	somatostatin receptor type 5	Sstr5	113180555	protein-coding	XM_026385644.1	XP_026241429.1	363	
NW_020539925.1	2237613	2238800		minus	LOW QUALITY PROTEIN: complement C1q tumor necrosis factor-related protein 8	C1qtnf8	113180360	protein-coding	XM_026385220.1	XP_026241005.1	253	
NW_020539925.1	2244180	2249267		minus	tektin-4	Tekt4	113180565	protein-coding	XM_026385655.1	XP_026241440.1	447	
NW_020539925.1	2252269	2272502		minus	uncharacterized gene	LOC113180399	113180399	pseudogene				
NW_020539925.1	2319858	2341915		plus	voltage-dependent T-type calcium channel subunit alpha-1H	Cacna1h	113180444	protein-coding	XM_026385404.1	XP_026241189.1	2256	
NW_020539925.1	2349140	2350847		minus	tryptase alpha/beta-1-like	LOC113180485	113180485	protein-coding	XM_026385510.1	XP_026241295.1	275	
NW_020539925.1	2369214	2376289		minus	serine protease 29-like	LOC113180400	113180400	protein-coding	XM_026385297.1	XP_026241082.1	295	
NW_020539925.1	2379669	2381123		minus	mastin-like	LOC113180401	113180401	protein-coding	XM_026385298.1	XP_026241083.1	283	
NW_020539925.1	2429711	2442396		plus	SUMO-conjugating enzyme UBC9	Ube2i	113180492	protein-coding	XM_026385519.1	XP_026241304.1	158	
NW_020539925.1	2448716	2461999		plus	BAI1-associated protein 3 isoform X1	Baiap3	113180435	protein-coding	XM_026385370.1	XP_026241155.1	1171	
NW_020539925.1	2462561	2464813		minus	ribosome biogenesis protein TSR3 homolog	Tsr3	113180474	protein-coding	XM_026385488.1	XP_026241273.1	308	
NW_020539925.1	2464901	2476088		plus	N-acetylglucosamine-1-phosphotransferase subunit gamma isoform X1	Gnptg	113180363	protein-coding	XM_026385228.1	XP_026241013.1	311	
NW_020539925.1	2476296	2514646		minus	putative E3 ubiquitin-protein ligase UNKL isoform X1	Unkl	113180362	protein-coding	XM_026385223.1	XP_026241008.1	732	
NW_020539925.1	2519553	2520470		minus	protein CCSMST1	CUNH16orf91	113180488	protein-coding	XM_026385515.1	XP_026241300.1	134	
NW_020539925.1	2526860	2527717		plus	uncharacterized protein LOC113180366	LOC113180366	113180366	protein-coding	XM_026385233.1	XP_026241018.1	264	
NW_020539925.1	2528433	2535890		minus	coiled-coil domain-containing protein 154	Ccdc154	113180402	protein-coding	XM_026385299.1	XP_026241084.1	686	
NW_020539925.1	2535581	2560541		minus	H(+)/Cl(-) exchange transporter 7 isoform X1	Clcn7	113180364	protein-coding	XM_026385230.1	XP_026241015.1	800	
NW_020539925.1	2565524	2568524		minus	pentraxin-4	Ptx4	113180566	protein-coding	XM_026385656.1	XP_026241441.1	469	
NW_020539925.1	2570617	2584483		plus	telomere length regulation protein TEL2 homolog	Telo2	113180537	protein-coding	XM_026385610.1	XP_026241395.1	835	
NW_020539925.1	2584490	2660602		minus	intraflagellar transport protein 140 homolog	Ift140	113180536	protein-coding	XM_026385607.1	XP_026241392.1	1459	
NW_020539925.1	2601644	2647679		plus	transmembrane protein 204 isoform X1	Tmem204	113180538	protein-coding	XM_026385611.1	XP_026241396.1	226	
NW_020539925.1	2661067	2721354		plus	protein cramped-like isoform X1	Cramp1	113180419	protein-coding	XM_026385318.1	XP_026241103.1	1271	
NW_020539925.1	2721800	2738074		plus	jupiter microtubule associated homolog 2	Jpt2	113180441	protein-coding	XM_026385398.1	XP_026241183.1	190	
NW_020539925.1	2740510	2780974		plus	C-Jun-amino-terminal kinase-interacting protein 3 isoform X1	Mapk8ip3	113180439	protein-coding	XM_026385382.1	XP_026241167.1	1345	
NW_020539925.1	2781026	2782062		minus	nucleoside diphosphate kinase 3 isoform X1	Nme3	113180527	protein-coding	XM_026385583.1	XP_026241368.1	181	
NW_020539925.1	2781966	2786354		plus	probable crossover junction endonuclease EME2 isoform X1	Eme2	113180524	protein-coding	XM_026385579.1	XP_026241364.1	367	
NW_020539925.1	2786443	2791840		minus	SPRY domain-containing SOCS box protein 3 isoform X1	Spsb3	113180523	protein-coding	XM_026385574.1	XP_026241359.1	382	
NW_020539925.1	2792158	2795793		plus	cytosolic Fe-S cluster assembly factor NUBP2	Nubp2	113180526	protein-coding	XM_026385582.1	XP_026241367.1	282	
NW_020539925.1	2796564	2801002		minus	insulin-like growth factor-binding protein complex acid labile subunit	Igfals	113180556	protein-coding	XM_026385645.1	XP_026241430.1	648	
NW_020539925.1	2809382	2821956		minus	hydroxyacylglutathione hydrolase, mitochondrial isoform X1	Hagh	113180434	protein-coding	XM_026385363.1	XP_026241148.1	305	
NW_020539925.1	2822190	2823739		plus	acylpyruvase FAHD1, mitochondrial	Fahd1	113180513	protein-coding	XM_026385560.1	XP_026241345.1	221	
NW_020539925.1	2827488	2863417		minus	meiosis-specific with OB domain-containing protein	Meiob	113180512	protein-coding	XM_026385559.1	XP_026241344.1	442	
NW_020539925.1	2899484	2905214		minus	heparan sulfate glucosamine 3-O-sulfotransferase 6 isoform X1	Hs3st6	113180504	protein-coding	XM_026385541.1	XP_026241326.1	342	
NW_020539925.1	2914564	2918924		minus	methionine-R-sulfoxide reductase B1	Msrb1	113180379	protein-coding	XM_026385269.1	XP_026241054.1	116	
NW_020539925.1	2919027	2926020		minus	60S ribosomal protein L3-like isoform X1	Rpl3l	113180378	protein-coding	XM_026385267.1	XP_026241052.1	407	
NW_020539925.1	2928372	2930850		plus	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10	Ndufb10	113180491	protein-coding	XM_026385518.1	XP_026241303.1	176	
NW_020539925.1	2930925	2932839		minus	40S ribosomal protein S2	Rps2	113180490	protein-coding	XM_026385517.1	XP_026241302.1	293	
NW_020539925.1	2931324	2931457		minus	small nucleolar RNA SNORA64/SNORA10 family	LOC113180584	113180584	snoRNA	XR_003300489.1			
NW_020539925.1	2931966	2932099		minus	small nucleolar RNA SNORA64/SNORA10 family	LOC113180585	113180585	snoRNA	XR_003300490.1			
NW_020539925.1	2933192	2936536		plus	RING finger protein 151	Rnf151	113180522	protein-coding	XM_026385573.1	XP_026241358.1	242	
NW_020539925.1	2933334	2933459		plus	small nucleolar RNA ACA64	LOC113180581	113180581	snoRNA	XR_003300486.1			
NW_020539925.1	2937441	2944354		plus	transducin beta-like protein 3 isoform X1	Tbl3	113180517	protein-coding	XM_026385564.1	XP_026241349.1	800	
NW_020539925.1	2944681	2946454		minus	NADPH oxidase organizer 1	Noxo1	113180403	protein-coding	XM_026385300.1	XP_026241085.1	346	
NW_020539925.1	2950954	2953715		plus	FAD-linked sulfhydryl oxidase ALR isoform X1	Gfer	113180458	protein-coding	XM_026385446.1	XP_026241231.1	206	
NW_020539925.1	2957344	2960287		plus	synaptogyrin-3	Syngr3	113180551	protein-coding	XM_026385639.1	XP_026241424.1	229	
NW_020539925.1	2969168	2981198		minus	E3 ubiquitin-protein ligase ZNF598 isoform X1	Znf598	113180508	protein-coding	XM_026385546.1	XP_026241331.1	902	
NW_020539925.1	2981197	2987379		plus	neuropeptide W	Npw	113180404	protein-coding	XM_026385301.1	XP_026241086.1	220	
NW_020539925.1	2993284	3004052		plus	Na(+)/H(+) exchange regulatory cofactor NHE-RF2 isoform X1	Slc9a3r2	113180451	protein-coding	XM_026385424.1	XP_026241209.1	337	
NW_020539925.1	3004700	3011632		minus	endonuclease III-like protein 1 isoform X1	Nthl1	113180470	protein-coding	XM_026385481.1	XP_026241266.1	303	
NW_020539925.1	3011680	3047961		plus	LOW QUALITY PROTEIN: tuberin	Tsc2	113180543	protein-coding	XM_026385625.1	XP_026241410.1	1811	
NW_020539925.1	3047528	3089466		minus	polycystin-1 isoform X1	Pkd1	113180541	protein-coding	XM_026385615.1	XP_026241400.1	4302	
NW_020539925.1	3104003	3109371		plus	ras-related protein Rab-26	Rab26	113180498	protein-coding	XM_026385532.1	XP_026241317.1	256	
NW_020539925.1	3119371	3119453		minus	small nucleolar RNA SNORD60	LOC113180579	113180579	snoRNA	XR_003300484.1			
NW_020539925.1	3120056	3143445		plus	E3 ubiquitin-protein ligase TRAF7 isoform X1	Traf7	113180449	protein-coding	XM_026385412.1	XP_026241197.1	675	
NW_020539925.1	3140157	3155900		minus	caskin-1 isoform X1	Caskin1	113180447	protein-coding	XM_026385410.1	XP_026241195.1	1430	
NW_020539925.1	3164406	3171519		plus	target of rapamycin complex subunit LST8 isoform X1	Mlst8	113180569	protein-coding	XM_026385665.1	XP_026241450.1	381	
NW_020539925.1	3168180	3169598		minus	BRICHOS domain-containing protein 5	Bricd5	113180571	protein-coding	XM_026385670.1	XP_026241455.1	284	
NW_020539925.1	3172279	3173480		minus	glycerol-3-phosphate phosphatase	Pgp	113180570	protein-coding	XM_026385669.1	XP_026241454.1	321	
NW_020539925.1	3177994	3196101		plus	transcription factor E4F1 isoform X1	E4f1	113180380	protein-coding	XM_026385270.1	XP_026241055.1	781	
NW_020539925.1	3196398	3200149		plus	deoxyribonuclease-1-like 2	Dnase1l2	113180382	protein-coding	XM_026385274.1	XP_026241059.1	278	
NW_020539925.1	3199932	3213217		minus	enoyl-CoA delta isomerase 1, mitochondrial	Eci1	113180383	protein-coding	XM_026385275.1	XP_026241060.1	297	
NW_020539925.1	3214084	3223377		minus	RNA-binding protein with serine-rich domain 1 isoform X1	Rnps1	113180453	protein-coding	XM_026385429.1	XP_026241214.1	305	
NW_020539925.1	3229395	3279551		minus	ATP-binding cassette sub-family A member 3	Abca3	113180384	protein-coding	XM_026385276.1	XP_026241061.1	1726	
