Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Protein accession	Protein length	Locus tag
NC_045426.1	349672585	349673544	1	minus	putative olfactory receptor 2W6	LOC100929937	100929937	protein-coding	XM_012550256.2	XP_012405710.1	316	
NC_045426.1	349694905	349705527	1	plus	zinc finger protein 239-like	LOC100930195	100930195	protein-coding	XM_031945994.1	XP_031801854.1	334	
NC_045426.1	349702302	349730229	1	minus	E3 ubiquitin-protein ligase TRIM11 isoform X1	LOC100930451	100930451	protein-coding	XM_023504080.2	XP_023359848.1	467	
NC_045426.1	349733110	349733626	1	minus	histone H3	LOC100929161	100929161	protein-coding	XM_031945899.1	XP_031801759.1	136	
NC_045426.1	349735814	349736417	1	minus	histone H2A type 3	LOC100929420	100929420	protein-coding	XM_012550257.3	XP_012405711.1	130	
NC_045426.1	349742555	349743005	1	plus	histone H2B type 2-E-like	LOC100929673	100929673	protein-coding	XM_003770605.2	XP_003770653.1	126	
NC_045426.1	349751146	349751557	1	minus	uncharacterized gene	LOC100930188	100930188	pseudogene				
NC_045426.1	349771687	349772082	1	minus	histone H4	LOC100927605	100927605	protein-coding	XM_031945900.1	XP_031801760.1	103	
NC_045426.1	349775354	349776370	1	plus	histone H1.4	LOC100926570	100926570	protein-coding	XM_003768697.4	XP_003768745.1	219	
NC_045426.1	349776743	349777239	1	minus	histone H2A type 3	LOC100927088	100927088	protein-coding	XM_012548681.3	XP_012404135.1	130	
NC_045426.1	349777450	349777967	1	plus	histone H2B type 2-E	LOC100926834	100926834	protein-coding	XM_012548682.3	XP_012404136.1	126	
NC_045426.1	349809484	349811029	1	plus	uncharacterized LOC116420503	LOC116420503	116420503	lncRNA	XR_004230839.1			
NC_045426.1	349822233	349825080	1	plus	uncharacterized LOC105749327	LOC105749327	105749327	lncRNA	XR_001120483.3			
NC_045426.1	349935638	349942443	1	minus	uncharacterized gene	LOC111719066	111719066	pseudogene				
NC_045426.1	349982785	350315405	1	plus	collagen and calcium-binding EGF domain-containing protein 1	CCBE1	100923922	protein-coding	XM_003759973.3	XP_003760021.1	412	
NC_045426.1	350406332	350406433	1	minus	U6 spliceosomal RNA	LOC111719068	111719068	snRNA	XR_002769366.1			
NC_045426.1	350411773	350454990	1	plus	protein ERGIC-53	LMAN1	100921136	protein-coding	XM_003759964.4	XP_003760012.1	520	
NC_045426.1	350455724	350457568	1	plus	uncharacterized gene	LOC100924189	100924189	pseudogene				
NC_045426.1	350462240	350502790	1	plus	complexin-4	CPLX4	100924452	protein-coding	XM_031945902.1	XP_031801762.1	160	
NC_045426.1	350530675	350535004	1	plus	retinal homeobox protein Rx	RAX	100921401	protein-coding	XM_031949809.1	XP_031805669.1	343	
NC_045426.1	350579073	350595892	1	minus	gastrin-releasing peptide	GRP	100921665	protein-coding	XM_003759966.2	XP_003760014.1	149	
NC_045426.1	350671890	350698573	1	minus	signal peptidase complex catalytic subunit SEC11C isoform X1	SEC11C	100924718	protein-coding	XM_012541478.3	XP_012396932.1	177	
NC_045426.1	350698732	350711759	1	plus	uncharacterized LOC116420504	LOC116420504	116420504	lncRNA	XR_004230841.1			
NC_045426.1	350768976	350844556	1	minus	uncharacterized gene	LOC111719067	111719067	pseudogene				
NC_045426.1	350862808	350974340	1	minus	zinc finger protein 532 isoform X1	ZNF532	100921921	protein-coding	XM_003759967.3	XP_003760015.1	1301	
NC_045426.1	350868921	350920313	1	plus	uncharacterized LOC116420505	LOC116420505	116420505	lncRNA	XR_004230842.1			
NC_045426.1	351140244	351227354	1	minus	mucosa-associated lymphoid tissue lymphoma translocation protein 1 isoform X1	MALT1	100924978	protein-coding	XM_031945909.1	XP_031801769.1	823	
NC_045426.1	351277721	351448918	1	plus	alpha-protein kinase 2 isoform X1	ALPK2	100925234	protein-coding	XM_003759976.2	XP_003760024.2	2157	
NC_045426.1	351505390	351515716	1	minus	uncharacterized LOC116420506	LOC116420506	116420506	lncRNA	XR_004230844.1			
NC_045426.1	351603861	352059175	1	minus	E3 ubiquitin-protein ligase NEDD4-like isoform X6	NEDD4L	100925489	protein-coding	XM_012541476.3	XP_012396930.1	975	
NC_045426.1	352377809	352507551	1	plus	phospholipid-transporting ATPase IC	ATP8B1	100922437	protein-coding	XM_003759968.4	XP_003760016.1	1251	
NC_045426.1	352537226	352558488	1	plus	asparagine--tRNA ligase, cytoplasmic isoform X1	NARS1	100922874	protein-coding	XM_003759970.4	XP_003760018.1	559	
NC_045426.1	352569790	352613331	1	plus	ferrochelatase, mitochondrial isoform X1	FECH	100923134	protein-coding	XM_003759971.4	XP_003760019.1	412	
NC_045426.1	352706586	352766290	1	minus	one cut domain family member 2	ONECUT2	100925755	protein-coding	XM_023496172.2	XP_023351940.2	489	
NC_045426.1	352890209	352900673	1	minus	sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase	ST8SIA3	100926016	protein-coding	XM_012541479.3	XP_012396933.1	380	
NC_045426.1	353273755	353780654	1	minus	WD repeat-containing protein 7 isoform X1	WDR7	100927741	protein-coding	XM_031945925.1	XP_031801785.1	1491	
NC_045426.1	353476664	353486685	1	plus	uncharacterized LOC105749653	LOC105749653	105749653	lncRNA	XR_001120663.1			
NC_045426.1	353622806	353623228	1	plus	uncharacterized gene	LOC100926538	100926538	pseudogene				
NC_045426.1	353780772	353791721	1	plus	uncharacterized LOC116420508, transcript variant X2	LOC116420508	116420508	lncRNA	XR_004230848.1			
NC_045426.1	353805981	353851976	1	plus	thioredoxin-like protein 1 isoform X3	TXNL1	100927997	protein-coding	XM_023496176.2	XP_023351944.1	289	
NC_045426.1	355213213	355635509	1	plus	transcription factor 4 isoform X1	TCF4	100926974	protein-coding	XM_012541488.3	XP_012396942.1	671	
NC_045426.1	355950427	355951057	1	minus	uncharacterized gene	LOC100928259	100928259	pseudogene				
NC_045426.1	355962139	356036517	1	plus	coiled-coil domain-containing protein 68	CCDC68	100927229	protein-coding	XM_003759982.4	XP_003760030.1	338	
NC_045426.1	356042559	356249199	1	minus	ras-related protein Rab-27B isoform X3	RAB27B	100927480	protein-coding	XM_003759983.4	XP_003760031.1	218	
NC_045426.1	356111103	356111209	1	plus	U6 spliceosomal RNA	LOC111719069	111719069	snRNA	XR_002769367.1			
NC_045426.1	356150127	356169870	1	plus	uncharacterized LOC116420509	LOC116420509	116420509	lncRNA	XR_004230850.1			
NC_045426.1	356423891	356453357	1	minus	dynactin-associated protein	DYNAP	116420526	protein-coding	XM_031946047.1	XP_031801907.1	2228	
NC_045426.1	356506058	356516944	1	plus	uncharacterized LOC116420510	LOC116420510	116420510	lncRNA	XR_004230851.1			
NC_045426.1	356607879	356621887	1	minus	uncharacterized protein LOC100929299	LOC100929299	100929299	protein-coding	XM_003762977.2	XP_003763025.1	471	
NC_045426.1	356644535	356681547	1	minus	lung adenoma susceptibility protein 2	C1H18orf54	100921750	protein-coding	XM_023495865.2	XP_023351633.1	538	
NC_045426.1	356681768	356758564	1	minus	DNA polymerase iota isoform X1	POLI	100921678	protein-coding	XM_031945940.1	XP_031801800.1	754	
NC_045426.1	356681894	356721595	1	plus	stAR-related lipid transfer protein 6	STARD6	100921487	protein-coding	XM_003759551.4	XP_003759599.1	225	
NC_045426.1	356792665	356806367	1	plus	uncharacterized gene	LOC116420527	116420527	pseudogene				
NC_045426.1	356822758	356913646	1	plus	LOW QUALITY PROTEIN: methyl-CpG-binding domain protein 2	MBD2	100922274	protein-coding	XM_031945947.1	XP_031801807.1	414	
NC_045426.1	356935240	356938928	1	minus	uncharacterized gene	LOC100922530	100922530	pseudogene				
NC_045426.1	357293817	357371518	1	plus	uncharacterized LOC116420511	LOC116420511	116420511	lncRNA	XR_004230853.1			
NC_045426.1	357754730	359144416	1	minus	netrin receptor DCC	DCC	116420529	protein-coding	XM_031946063.1	XP_031801923.1	1432	
NC_045426.1	359650593	359650934	1	plus	uncharacterized gene	LOC111718983	111718983	pseudogene				
NC_045426.1	360091582	360151152	1	minus	uncharacterized LOC116421257	LOC116421257	116421257	lncRNA	XR_004231562.1			
NC_045426.1	360365038	360365894	1	plus	LOW QUALITY PROTEIN: 40S ribosomal protein S3a-like	LOC100923046	100923046	protein-coding	XM_012541168.1	XP_012396622.1	264	
NC_045426.1	360508838	360536744	1	plus	RNA-binding E3 ubiquitin-protein ligase MEX3C	MEX3C	100923312	protein-coding	XM_031945948.1	XP_031801808.1	668	
NC_045426.1	360633079	360698687	1	minus	mothers against decapentaplegic homolog 4	SMAD4	100923569	protein-coding	XM_031945949.1	XP_031801809.1	552	
NC_045426.1	360718608	360739448	1	minus	zinc phosphodiesterase ELAC protein 1	ELAC1	100921221	protein-coding	XM_003759550.3	XP_003759598.1	368	
NC_045426.1	360758680	360828670	1	minus	NAD-dependent malic enzyme, mitochondrial	ME2	100920433	protein-coding	XM_003759547.4	XP_003759595.1	584	
NC_045426.1	360910193	360933393	1	plus	protein maestro	MRO	100922439	protein-coding	XM_031945950.1	XP_031801810.1	439	
NC_045426.1	360933431	360935564	1	plus	uncharacterized LOC116420512	LOC116420512	116420512	lncRNA	XR_004230857.1			
NC_045426.1	361011017	361226446	1	minus	mitogen-activated protein kinase 4 isoform X1	MAPK4	100919999	protein-coding	XM_003759545.2	XP_003759593.1	579	
NC_045426.1	361446794	361459776	1	minus	spindle and kinetochore-associated protein 1	SKA1	100919569	protein-coding	XM_031945954.1	XP_031801814.1	253	
NC_045426.1	361462688	361517926	1	minus	tetraspanin-36 isoform X1	LOC100919303	100919303	protein-coding	XM_023495862.2	XP_023351630.1	271	
NC_045426.1	361538174	361573082	1	plus	cilia- and flagella-associated protein 53	CFAP53	100920953	protein-coding	XM_012541163.2	XP_012396617.1	509	
NC_045426.1	361622209	362120024	1	plus	unconventional myosin-Vb isoform X1	MYO5B	100920694	protein-coding	XM_031945960.1	XP_031801820.1	1852	
NC_045426.1	361748594	361790937	1	minus	uncharacterized LOC116420514	LOC116420514	116420514	lncRNA	XR_004230858.1			
NC_045426.1	362133096	362133178	1	minus	small Cajal body-specific RNA 18	LOC116420919	116420919	other	XR_004231350.1			
NC_045426.1	362134762	362165775	1	plus	3-ketoacyl-CoA thiolase, mitochondrial	ACAA2	100919041	protein-coding	XM_003759542.4	XP_003759590.1	397	
NC_045426.1	362431922	362465468	1	minus	endothelial lipase isoform X1	LIPG	100918778	protein-coding	XM_012541160.3	XP_012396614.1	504	
NC_045426.1	362445219	362445815	1	plus	uncharacterized gene	LOC116420515	116420515	pseudogene				
NC_045426.1	362535855	362535920	1	plus	small nucleolar RNA SNORD58	LOC111718979	111718979	snoRNA	XR_002769319.1			
NC_045426.1	362536044	362538624	1	plus	60S ribosomal protein L17	LOC100918000	100918000	protein-coding	XM_012541158.3	XP_012396612.1	184	
NC_045426.1	362536423	362536488	1	plus	small nucleolar RNA SNORD58	LOC111718982	111718982	snoRNA	XR_002769322.1			
NC_045426.1	362537266	362537330	1	plus	small nucleolar RNA SNORD58	LOC111718978	111718978	snoRNA	XR_002769318.1			
NC_045426.1	362537658	362537723	1	plus	small nucleolar RNA SNORD58	LOC111718981	111718981	snoRNA	XR_002769321.1			
NC_045426.1	362538187	362538252	1	plus	small nucleolar RNA SNORD58	LOC111718980	111718980	snoRNA	XR_002769320.1			
NC_045426.1	362540481	362547017	1	plus	UPF0729 protein C18orf32 homolog	C1H18orf32	100918519	protein-coding	XM_003759540.4	XP_003759588.2	76	
NC_045426.1	362595874	363120944	1	plus	dymeclin isoform X1	DYM	100914448	protein-coding	XM_031945964.1	XP_031801824.1	724	
NC_045426.1	363273186	363306670	1	plus	mothers against decapentaplegic homolog 7 isoform X1	SMAD7	100916171	protein-coding	XM_003759533.4	XP_003759581.1	440	
NC_045426.1	363421610	363898142	1	minus	CBP80/20-dependent translation initiation factor isoform X1	CTIF	100915911	protein-coding	XM_003759532.4	XP_003759580.1	559	
NC_045426.1	363837891	363863375	1	plus	uncharacterized LOC116420517	LOC116420517	116420517	lncRNA	XR_004230859.1			
NC_045426.1	364040714	364047317	1	minus	uncharacterized protein LOC116420518	LOC116420518	116420518	protein-coding	XM_031945970.1	XP_031801830.1	200	
NC_045426.1	364056212	364064831	1	plus	uncharacterized LOC116421260	LOC116421260	116421260	lncRNA	XR_004231563.1			
NC_045426.1	364091657	364657524	1	plus	zinc finger and BTB domain-containing protein 7C	ZBTB7C	100915391	protein-coding	XM_003759531.4	XP_003759579.1	618	
NC_045426.1	364358139	364362467	1	minus	uncharacterized LOC116420519	LOC116420519	116420519	lncRNA	XR_004230860.1			
NC_045426.1	364786641	364890005	1	plus	mothers against decapentaplegic homolog 2 isoform X1	SMAD2	100914956	protein-coding	XM_031945973.1	XP_031801833.1	467	
NC_045426.1	365424168	365426849	1	minus	uncharacterized LOC116421261	LOC116421261	116421261	lncRNA	XR_004231564.1			
NC_045426.1	365671157	365725694	1	plus	SKI family transcriptional corepressor 2	SKOR2	100917222	protein-coding	XM_031945977.1	XP_031801837.1	1061	
NC_045426.1	365750436	365760825	1	plus	immediate early response 3-interacting protein 1	IER3IP1	100916696	protein-coding	XM_031945979.1	XP_031801839.1	82	
NC_045426.1	365773117	365812170	1	plus	haloacid dehalogenase-like hydrolase domain-containing protein 2	HDHD2	100914692	protein-coding	XM_003759528.4	XP_003759576.1	259	
NC_045426.1	365821015	365950712	1	minus	katanin p60 ATPase-containing subunit A-like 2 isoform X1	KATNAL2	100916432	protein-coding	XM_031945986.1	XP_031801846.1	536	
NC_045426.1	365950601	366087486	1	plus	E3 SUMO-protein ligase PIAS2 isoform X1	PIAS2	100914432	protein-coding	XM_031945980.1	XP_031801840.1	621	
NC_045426.1	366067841	366067953	1	plus	uncharacterized gene	LOC111718975	111718975	pseudogene				
NC_045426.1	366090756	366102017	1	minus	uncharacterized LOC116420520	LOC116420520	116420520	lncRNA	XR_004230862.1			
NC_045426.1	366124567	366128432	1	minus	uncharacterized LOC116420521	LOC116420521	116420521	lncRNA	XR_004230863.1			
NC_045426.1	366128417	366238458	1	plus	alpha-2,8-sialyltransferase 8E isoform X4	ST8SIA5	100914005	protein-coding	XM_003759525.3	XP_003759573.1	376	
NC_045426.1	366285755	366561504	1	plus	lipoxygenase homology domain-containing protein 1	LOXHD1	100913741	protein-coding	XM_031945992.1	XP_031801852.1	2279	
NC_045426.1	366580559	366609719	1	minus	E3 ubiquitin-protein ligase RNF165	RNF165	100933881	protein-coding	XM_012541146.2	XP_012396600.1	243	
NC_045426.1	366848710	366949177	1	minus	uncharacterized protein C18orf25 homolog isoform X1	C1H18orf25	100933459	protein-coding	XM_003759516.4	XP_003759564.1	405	
NC_045426.1	366987982	366988794	1	plus	uncharacterized gene	LOC111718974	111718974	pseudogene				
NC_045426.1	367008099	367024974	1	minus	HAUS augmin-like complex subunit 1 isoform X2	HAUS1	100933016	protein-coding	XM_003759514.4	XP_003759562.1	308	
NC_045426.1	367030787	367039174	1	plus	ATP synthase subunit alpha, mitochondrial	ATP5F1A	100932575	protein-coding	XM_003759512.4	XP_003759560.1	553	
NC_045426.1	367052216	367118161	1	plus	proline-serine-threonine phosphatase-interacting protein 2 isoform X1	PSTPIP2	100913214	protein-coding	XM_012541144.3	XP_012396598.1	338	
NC_045426.1	367129564	367270961	1	plus	ectopic P granules protein 5 homolog isoform X1	EPG5	100935189	protein-coding	XM_031945999.1	XP_031801859.1	2581	
NC_045426.1	367286442	367307467	1	minus	sialic acid-binding Ig-like lectin 15	SIGLEC15	100934930	protein-coding	XM_031946001.1	XP_031801861.1	302	
NC_045426.1	367371197	367375362	1	plus	uncharacterized gene	LOC100934665	100934665	pseudogene				
NC_045426.1	367376981	367475566	1	minus	urea transporter 1-like isoform X1	LOC105749276	105749276	protein-coding	XM_031946002.1	XP_031801862.1	436	
NC_045426.1	367515727	367553138	1	minus	urea transporter 2	LOC100934401	100934401	protein-coding	XM_031946008.1	XP_031801868.1	397	
NC_045426.1	367558931	367583918	1	minus	urea transporter 2-like	LOC100928703	100928703	protein-coding	XM_031946009.1	XP_031801869.1	459	
NC_045426.1	367663018	367663776	1	minus	uncharacterized gene	LOC105749277	105749277	pseudogene				
NC_045426.1	368405672	368878455	1	minus	SET-binding protein isoform X1	SETBP1	100932319	protein-coding	XM_023495842.2	XP_023351610.1	1639	
NC_045426.1	369796211	369831609	1	plus	uncharacterized LOC116420522, transcript variant X3	LOC116420522	116420522	lncRNA	XR_004230865.1			
NC_045426.1	370134185	370284396	1	plus	uncharacterized gene	LOC116420541	116420541	pseudogene				
NC_045426.1	370639492	370651942	1	plus	synaptotagmin-4	SYT4	100923834	protein-coding	XM_003759558.2	XP_003759606.1	426	
NC_045426.1	370873762	371392306	1	plus	GTP-binding protein Rit2	RIT2	100924097	protein-coding	XM_003759559.2	XP_003759607.2	240	
NC_045426.1	371117881	371119214	1	minus	hepatitis A virus cellular receptor 1 homolog	LOC116420523	116420523	protein-coding	XM_031946012.1	XP_031801872.1	328	
NC_045426.1	371593690	371594232	1	minus	uncharacterized gene	LOC100924362	100924362	pseudogene				
NC_045426.1	371627817	371655594	1	minus	uncharacterized LOC116420524	LOC116420524	116420524	lncRNA	XR_004230868.1			
NC_045426.1	371844154	371919499	1	plus	uncharacterized LOC116420525	LOC116420525	116420525	lncRNA	XR_004230869.1			
NC_045426.1	372294171	372473422	1	minus	phosphatidylinositol 3-kinase catalytic subunit type 3	PIK3C3	100924620	protein-coding	XM_031946013.1	XP_031801873.1	887	
NC_045426.1	372889644	372890344	1	plus	uncharacterized gene	LOC116420544	116420544	pseudogene				
NC_045426.1	373545484	373577764	1	minus	uncharacterized gene	LOC100925667	100925667	pseudogene				
NC_045426.1	374054292	374054398	1	minus	U6 spliceosomal RNA	LOC111718984	111718984	snRNA	XR_002769324.1			
NC_045426.1	374305884	374321102	1	minus	uncharacterized gene	LOC100926191	100926191	pseudogene				
NC_045426.1	374448032	374448579	1	minus	uncharacterized gene	LOC100925929	100925929	pseudogene				
NC_045426.1	376310352	376310458	1	minus	U6 spliceosomal RNA	LOC111718985	111718985	snRNA	XR_002769325.1			
NC_045426.1	378787017	379345713	1	plus	CUGBP Elav-like family member 4 isoform X1	CELF4	100929454	protein-coding	XM_031946014.1	XP_031801874.1	566	
NC_045426.1	379374068	379936618	1	minus	protein hinderin isoform X1	KIAA1328	100929707	protein-coding	XM_031946041.1	XP_031801901.1	751	
NC_045426.1	379841984	379845225	1	minus	uncharacterized gene	LOC111718988	111718988	pseudogene				
NC_045426.1	379936205	379983732	1	plus	tubulin polyglutamylase complex subunit 2 isoform X1	TPGS2	100919124	protein-coding	XM_031946043.1	XP_031801903.1	295	
NC_045426.1	379964542	379964644	1	minus	U5 spliceosomal RNA	LOC111719077	111719077	snRNA	XR_002769371.1			
NC_045426.1	380006574	380644692	1	minus	FH1/FH2 domain-containing protein 3 isoform X1	FHOD3	100927228	protein-coding	XM_031946048.1	XP_031801908.1	1481	
NC_045426.1	380180525	380181270	1	plus	uncharacterized gene	LOC111718987	111718987	pseudogene				
NC_045426.1	380680047	380781357	1	minus	molybdenum cofactor sulfurase	MOCOS	100930485	protein-coding	XM_031946056.1	XP_031801916.1	882	
NC_045426.1	380781405	380797807	1	plus	uncharacterized LOC111719573	LOC111719573	111719573	lncRNA	XR_004230871.1			
NC_045426.1	380796774	380847451	1	minus	elongator complex protein 2	ELP2	100919231	protein-coding	XM_031946057.1	XP_031801917.1	828	
NC_045426.1	380858629	380897956	1	plus	zinc transporter ZIP6 isoform X1	SLC39A6	100927651	protein-coding	XM_003759566.4	XP_003759614.1	722	
NC_045426.1	380932989	381025825	1	plus	regulation of nuclear pre-mRNA domain-containing protein 1A isoform X1	RPRD1A	100930750	protein-coding	XM_031946059.1	XP_031801919.1	312	
NC_045426.1	381042447	381051620	1	minus	UPF0711 protein C18orf21 homolog	C1H18orf21	100927903	protein-coding	XM_003759567.3	XP_003759615.1	222	
NC_045426.1	381098451	381102460	1	minus	uncharacterized LOC116420528	LOC116420528	116420528	lncRNA	XR_004230872.1			
NC_045426.1	381277892	381407653	1	plus	uncharacterized LOC116420530	LOC116420530	116420530	lncRNA	XR_004230873.1			
NC_045426.1	381338088	381486801	1	minus	polypeptide N-acetylgalactosaminyltransferase 1	GALNT1	100928169	protein-coding	XM_012541180.3	XP_012396634.1	559	
NC_045426.1	381587571	381646046	1	plus	INO80 complex subunit C isoform X1	INO80C	100931015	protein-coding	XM_012541177.3	XP_012396631.2	186	
NC_045426.1	381866700	381870084	1	minus	uncharacterized gene	LOC111718986	111718986	pseudogene				
NC_045426.1	381983310	382012776	1	minus	uncharacterized LOC116420531, transcript variant X2	LOC116420531	116420531	lncRNA	XR_004230874.1			
NC_045426.1	381987592	382187433	1	plus	pleckstrin homology domain-containing family G member 4B isoform X1	PLEKHG4B	100931281	protein-coding	XM_012541178.3	XP_012396632.1	1790	
NC_045426.1	382192992	382203715	1	plus	leucine-rich repeat-containing protein 14B	LRRC14B	100931542	protein-coding	XM_003759577.2	XP_003759625.1	516	
NC_045426.1	382195130	382195382	1	minus	uncharacterized gene	LOC105749279	105749279	pseudogene				
NC_045426.1	382225211	382237022	1	minus	coiled-coil domain-containing protein 127	CCDC127	116420532	protein-coding	XM_031946069.1	XP_031801929.1	260	
NC_045426.1	382237096	382282718	1	plus	succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial	SDHA	100931806	protein-coding	XM_031946068.1	XP_031801928.1	665	
NC_045426.1	382282564	382285835	1	minus	uncharacterized LOC116420533	LOC116420533	116420533	lncRNA	XR_004230876.1			
NC_045426.1	382286366	382314077	1	plus	programmed cell death protein 6 isoform X1	PDCD6	100928939	protein-coding	XM_003759569.4	XP_003759617.2	193	
NC_045426.1	382353331	382609413	1	plus	aryl hydrocarbon receptor repressor	AHRR	100932064	protein-coding	XM_031946073.1	XP_031801933.1	738	
NC_045426.1	382627647	382658378	1	plus	exocyst complex component 3	EXOC3	100929193	protein-coding	XM_003759570.4	XP_003759618.1	746	
NC_045426.1	382672235	382808817	1	minus	sodium/hydrogen exchanger 3 isoform X1	SLC9A3	100932576	protein-coding	XM_031946074.1	XP_031801934.1	839	
NC_045426.1	382951364	382953533	1	minus	LOW QUALITY PROTEIN: importin subunit alpha-1	LOC100915610	100915610	protein-coding	XM_031946076.1	XP_031801936.1	522	
NC_045426.1	382974684	382978293	1	plus	uncharacterized gene	LOC100934319	100934319	pseudogene				
NC_045426.1	382989773	383062574	1	plus	centrosomal protein of 72 kDa isoform X1	CEP72	100934577	protein-coding	XM_031946077.1	XP_031801937.1	646	
NC_045426.1	383076552	383190819	1	minus	tubulin polymerization-promoting protein	TPPP	111718990	protein-coding	XM_031946080.1	XP_031801940.1	218	
NC_045426.1	383253536	383270901	1	minus	uncharacterized LOC116420534, transcript variant X6	LOC116420534	116420534	lncRNA	XR_004230877.1			
NC_045426.1	383283440	383444638	1	minus	probable palmitoyltransferase ZDHHC11 isoform X1	LOC100934839	100934839	protein-coding	XM_023495892.2	XP_023351660.2	454	
NC_045426.1	383428235	383446380	1	plus	uncharacterized LOC116420535	LOC116420535	116420535	lncRNA	XR_004230883.1			
NC_045426.1	383448860	383480360	1	plus	uncharacterized LOC116420536, transcript variant X2	LOC116420536	116420536	lncRNA	XR_004230884.1			
NC_045426.1	383476834	383526077	1	minus	bromodomain-containing protein 9 isoform X1	BRD9	100935101	protein-coding	XM_031946082.1	XP_031801942.1	687	
NC_045426.1	383526168	383564776	1	plus	pachytene checkpoint protein 2 homolog	TRIP13	100935358	protein-coding	XM_031946092.1	XP_031801952.1	433	
NC_045426.1	383956562	383994376	1	minus	uncharacterized LOC116420537	LOC116420537	116420537	lncRNA	XR_004230886.1			
NC_045426.1	384072221	384073618	1	minus	uncharacterized LOC116421264	LOC116421264	116421264	lncRNA	XR_004231566.1			
NC_045426.1	384197948	384293744	1	plus	protein naked cuticle homolog 2 isoform X1	NKD2	100913385	protein-coding	XM_012541190.3	XP_012396644.1	451	
NC_045426.1	384321392	384605525	1	minus	solute carrier family 12 member 7 isoform X1	SLC12A7	100913649	protein-coding	XM_031946093.1	XP_031801953.1	1131	
NC_045426.1	384341474	384344500	1	plus	uncharacterized LOC116420538	LOC116420538	116420538	lncRNA	XR_004230887.1			
NC_045426.1	384659930	384662077	1	minus	uncharacterized gene	LOC100913915	100913915	pseudogene				
NC_045426.1	384764206	384817220	1	plus	sodium-dependent neutral amino acid transporter B(0)AT1	SLC6A19	100933103	protein-coding	XM_023495901.2	XP_023351669.2	634	
NC_045426.1	384823471	384882574	1	plus	inactive sodium-dependent neutral amino acid transporter B(0)AT3	SLC6A18	100914173	protein-coding	XM_031946099.1	XP_031801959.1	630	
NC_045426.1	384892098	384924324	1	minus	telomerase reverse transcriptase	TERT	100914433	protein-coding	XM_031946100.1	XP_031801960.1	1354	
NC_045426.1	384954441	384987487	1	minus	cleft lip and palate transmembrane protein 1-like protein	CLPTM1L	100933366	protein-coding	XM_003759584.4	XP_003759632.1	538	
NC_045426.1	385036552	385128392	1	minus	sodium-dependent dopamine transporter	SLC6A3	100914957	protein-coding	XM_023495895.2	XP_023351663.1	609	
NC_045426.1	385161914	385304858	1	minus	lysophosphatidylcholine acyltransferase 1	LPCAT1	100915216	protein-coding	XM_031946103.1	XP_031801963.1	542	
NC_045426.1	385919340	385920602	1	minus	39S ribosomal protein L36, mitochondrial	MRPL36	100915476	protein-coding	XM_023495896.2	XP_023351664.1	113	
NC_045426.1	385942355	385960184	1	plus	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	NDUFS6	100933792	protein-coding	XM_003759586.4	XP_003759634.1	127	
NC_045426.1	386106170	386119883	1	minus	iroquois-class homeodomain protein IRX-4	IRX4	100934057	protein-coding	XM_003759587.2	XP_003759635.1	511	
NC_045426.1	386706860	386707881	1	plus	uncharacterized LOC116421265	LOC116421265	116421265	lncRNA	XR_004231567.1			
NC_045426.1	387324803	387328449	1	minus	uncharacterized gene	LOC100915996	100915996	pseudogene				
NC_045426.1	387663472	387669732	1	minus	iroquois-class homeodomain protein IRX-2 isoform X1	IRX2	100916262	protein-coding	XM_012541195.3	XP_012396649.1	466	
NC_045426.1	388043224	388204381	1	plus	uncharacterized LOC100917303, transcript variant X3	LOC100917303	100917303	lncRNA	XR_001120454.2			
NC_045426.1	388644866	388696782	1	minus	uncharacterized LOC116420539	LOC116420539	116420539	lncRNA	XR_004230890.1			
NC_045426.1	388908546	388913218	1	minus	uncharacterized LOC105749285	LOC105749285	105749285	lncRNA	XR_001120452.2			
NC_045426.1	388913920	388999610	1	plus	iroquois-class homeodomain protein IRX-1 isoform X1	IRX1	100917559	protein-coding	XM_031946105.1	XP_031801965.1	468	
NC_045426.1	389716322	389857154	1	minus	uncharacterized gene	LOC105749282	105749282	pseudogene				
NC_045426.1	390796528	390797504	1	minus	GTP-binding nuclear protein Ran	LOC100916523	100916523	protein-coding	XM_031946107.1	XP_031801967.1	216	
NC_045426.1	391164055	391396434	1	plus	A disintegrin and metalloproteinase with thrombospondin motifs 16	ADAMTS16	100918345	protein-coding	XM_031946108.1	XP_031801968.1	1228	
NC_045426.1	391252171	391252274	1	minus	uncharacterized gene	LOC111718992	111718992	pseudogene				
NC_045426.1	391666195	391667231	1	minus	uncharacterized gene	LOC100919122	100919122	pseudogene				
NC_045426.1	391719446	391796728	1	plus	LOW QUALITY PROTEIN: little elongation complex subunit 1	ICE1	100919383	protein-coding	XM_031946109.1	XP_031801969.1	2344	
NC_045426.1	392517645	392518367	1	plus	uncharacterized gene	LOC100916779	100916779	pseudogene				
NC_045426.1	392679656	392680784	1	plus	uncharacterized gene	LOC100919649	100919649	pseudogene				
NC_045426.1	392693898	392695701	1	plus	uncharacterized gene	LOC100919913	100919913	pseudogene				
